Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.946045378637011769e-01,1.932507724352108824e-02,9.967602900000001043e-01,3.239709999999999812e-03,0.000000000000000000e+00,3.418289478397412151e-01,0.000000000000000000e+00,-9.363140745175518864e-01,1.111026062851970140e-03,0.000000000000000000e+00,-3.043245302594526237e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.836984581856775822e-01,2.028755251119229025e-02,9.860800402958858069e-01,3.191243976111338317e-03,-2.003715423692195077e-22,3.381814410610817778e-01,-4.266492164455432519e-05,-9.262759626876077013e-01,8.967883768468844609e-04,-1.085873289117390676e-05,-3.069864185559809111e-03,-1.162462994685536655e-20,4.276863870826390217e-22,-4.030605466466777050e-21,5.000000000000000104e-03
9.750111300182371377e-01,1.987046972765710295e-02,9.755154494879615390e-01,3.155905540974721264e-03,-1.976848752682830785e-22,3.345590585117034776e-01,-3.773127703906808635e-05,-9.163518040801460485e-01,8.702540234197408573e-04,-1.164901393756961084e-05,-3.041931529784248044e-03,-1.314134117028110947e-20,2.151744283650810226e-21,-4.587185548879329201e-21,1.000000000000000021e-02
9.796771137761894899e-01,2.036298455695875753e-02,9.650641487323969869e-01,3.121999001549401100e-03,-1.004476778877611174e-17,3.309743363716541320e-01,-2.922701056534151941e-05,-9.065345002237459315e-01,8.595198921158557926e-04,-1.159802687376405604e-05,-3.009754874449421629e-03,-4.031423743713319713e-18,4.301416104764861236e-18,9.221444547826892505e-18,1.499999999999999944e-02
9.805062188550591751e-01,2.075997005306386839e-02,9.547248280306435131e-01,3.088543691554360669e-03,-1.574884953845429506e-22,3.274279414992784520e-01,-2.081950167981692955e-05,-8.968224130932389571e-01,8.501990015103528739e-04,-1.147797168177005811e-05,-2.977542633829597003e-03,-1.432684187556541074e-20,5.601342286940685092e-21,-5.062778756478947461e-21,2.000000000000000042e-02
9.529595538925283993e-01,2.005497679801183583e-02,9.444962794739695244e-01,3.055454135537827472e-03,2.389253179016904004e-17,3.239195520774005299e-01,-1.279908191791861944e-05,-8.872143742889817553e-01,8.410863879766503765e-04,-1.135345573572243086e-05,-2.945643721736339489e-03,7.691869641474778637e-18,-1.579685022231200558e-18,-2.262683407856879203e-17,2.500000000000000139e-02
9.192230886627619224e-01,2.009023884848204489e-02,9.343773155970869215e-01,3.022719679391510164e-03,-1.945229925497885254e-17,3.204487676672704288e-01,-5.174131600341696060e-06,-8.777092658776686207e-01,8.320802570173022050e-04,-1.122986869541601630e-05,-2.914083959327896673e-03,-7.768962348026051228e-18,8.052561142673647151e-18,1.787180570787576039e-17,2.999999999999999889e-02
9.465143827009475652e-01,1.982376838815715428e-02,9.243667622958279262e-01,2.990335956900986181e-03,5.084685742899696791e-23,3.170151852834500183e-01,2.069920629609076459e-06,-8.683059850794198065e-01,8.231711444991126909e-04,-1.110764463424063114e-05,-2.882862153677139515e-03,7.171738870314915632e-21,-1.256560989788817481e-20,2.564124463366272999e-21,3.500000000000000333e-02
9.092504567312624797e-01,2.076667396809775759e-02,9.144634580992838657e-01,2.958299164315341886e-03,-7.870787622801153735e-23,3.136184057126227276e-01,8.948948179096920426e-06,-8.590034411860644203e-01,8.143573228784506835e-04,-1.098680319811261509e-05,-2.851974886162550633e-03,-1.619946612374940080e-20,1.164360320831781987e-20,-5.830301737080359659e-21,4.000000000000000083e-02
8.968536114288871985e-01,2.117150486745347435e-02,9.046662539845977680e-01,2.926605581673791690e-03,2.422122901540235347e-17,3.102580339983387336e-01,1.547833949113513129e-05,-8.498005551870052576e-01,8.056377217451531157e-04,-1.086732964527551777e-05,-2.821418587456162724e-03,4.233613512157875937e-19,6.978560454140442573e-19,-2.563033360859396330e-17,4.499999999999999833e-02
9.053083717326291247e-01,1.987210168198565163e-02,8.949740132393712022e-01,2.895251532436189917e-03,4.528440365503195229e-17,3.069336794383178968e-01,2.167287232403088582e-05,-8.406962596237285146e-01,7.970113352778392677e-04,-1.074920664327363060e-05,-2.791189710873751700e-03,1.462756638664834162e-17,-2.828971579444739028e-18,-4.286763468010897242e-17,5.000000000000000278e-02
8.611362471617838299e-01,1.915833119638206752e-02,8.853856113294726882e-01,2.864233379719906443e-03,-4.311673989517801757e-23,3.036449555415014490e-01,2.754672610992431347e-05,-8.316894984647571487e-01,7.884771725673443048e-04,-1.063241692273562124e-05,-2.761284746504661172e-03,-1.364918323250308268e-20,-2.514241560863445319e-21,-4.937134894034894634e-21,5.500000000000000028e-02
8.722339869384847511e-01,1.980176378052368388e-02,8.758999357684522646e-01,2.833547525600955182e-03,-3.647447053243395843e-17,3.003914799821886250e-01,3.311350495264581096e-05,-8.227792269833794636e-01,7.800342533676879204e-04,-1.051694349183610660e-05,-2.731700222019047778e-03,-1.443582845444426939e-17,1.413594869569086415e-17,3.355895273700558068e-17,5.999999999999999778e-02
