Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.611131509790896699e-01,1.979347981899489198e-02,9.967602899999998822e-01,3.239709999999999378e-03,0.000000000000000000e+00,8.348969814119302502e-01,0.000000000000000000e+00,5.444980313556064822e-01,2.713615426684027037e-03,0.000000000000000000e+00,1.769749191315668968e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.392828912813669939e-01,1.999803886579571213e-02,9.642169461601974856e-01,6.924006914921722496e-04,-1.676693377920118176e-20,8.068045018720175765e-01,-2.103382169234423345e-04,5.279991902987972718e-01,9.545070085454176838e-04,-7.410826582493593205e-04,-1.960659175523083711e-04,-3.744363822126774724e-21,3.117392204708274577e-21,-2.495225867013741319e-20,5.000000000000000104e-03
9.440284744728396626e-01,1.946600644041035499e-02,9.323974949969240367e-01,4.644791249582586479e-04,-1.719554504438930941e-20,7.801063703523182236e-01,-2.175029031956636104e-04,5.106875097945690056e-01,7.826987811983285390e-04,-7.788730504724842869e-04,-3.498607736205541340e-04,-3.377641966616006464e-21,3.380679346754329470e-21,-2.629918302419615365e-20,1.000000000000000021e-02
9.168717397574847050e-01,2.050359214521080969e-02,9.015996522710665317e-01,4.319182974421620401e-04,1.942896844607514174e-20,7.543294638973744304e-01,-2.080477380748532376e-04,4.938334447126760396e-01,7.450656033587054958e-04,-7.583730387778363138e-04,-3.517625496394071599e-04,-8.185535312957834750e-20,-6.087657896889329274e-20,1.610782893826897754e-19,1.499999999999999944e-02
8.648697135695335714e-01,2.005211187791212588e-02,8.718166971487346650e-01,4.162165738425482550e-04,-1.532408977216882548e-20,7.294074604926700234e-01,-1.976306074614258505e-04,4.775263856231125037e-01,7.194732839781527211e-04,-7.337569492872614415e-04,-3.412646317401054090e-04,-2.036347595962516911e-21,3.399399334242461170e-21,-2.492994083105001541e-20,2.000000000000000042e-02
8.411021093604601484e-01,2.099178769638788272e-02,8.430173751984166852e-01,4.023594739410540737e-04,-5.931544345722468360e-18,7.053091006972100896e-01,-1.875498435850845615e-04,4.617570491804863786e-01,6.956334322261645536e-04,-7.095513379958834485e-04,-3.300770552974420448e-04,-4.831484402066119436e-18,3.460775031695609409e-20,-3.450032894498209195e-18,2.500000000000000139e-02
8.412303067369879539e-01,1.935983729221544755e-02,8.151693842069070994e-01,3.890711745820253252e-04,1.424121786335760258e-20,6.820069201002774140e-01,-1.778978207625197920e-04,4.465084149195900909e-01,6.726570428814696500e-04,-6.861115936232731411e-04,-3.191722059812084349e-04,-7.859524727626577477e-20,-5.608032607217889201e-20,1.465827432892705138e-19,2.999999999999999889e-02
7.638310237701375627e-01,1.991033305462699271e-02,7.882413142196252887e-01,3.762308075350767524e-04,-9.211863580638129771e-22,6.594745937591898199e-01,-1.686662172012744773e-04,4.317633485631290347e-01,6.504457611451921594e-04,-6.634434172705850523e-04,-3.086205349693203173e-04,5.359661340552609066e-20,1.244155728750022918e-20,-8.386780134703503555e-20,3.500000000000000333e-02
7.468493309860634310e-01,1.855324244865948213e-02,7.622027781804637803e-01,3.638150087469752296e-04,-1.182389835281336706e-20,6.376866859340880600e-01,-1.598388655565775125e-04,4.175052249115470682e-01,6.289684526281536393e-04,-6.415239232395782837e-04,-2.984170731950203971e-04,2.826495123465947701e-22,3.359508607038629493e-21,-2.207827188246585941e-20,4.000000000000000083e-02
7.022335823200666072e-01,1.938399305315244986e-02,7.370243915961753878e-01,3.518090436153169980e-04,9.882108284581218401e-21,6.166186028443245704e-01,-1.513995322403004218e-04,4.037179630567741540e-01,6.082003867883805509e-04,-6.203285955283891493e-04,-2.885508737164758442e-04,-6.344401192129766121e-22,-1.126649816371369064e-20,1.906303542388600152e-20,4.499999999999999833e-02
7.037296954758665013e-01,1.989652758469910923e-02,7.126777405486092176e-01,3.401993242636593400e-04,-1.026837647855076097e-17,5.962465633515119379e-01,-1.433325490913585657e-04,3.903860127779564260e-01,5.881181014939903997e-04,-5.998335275480403284e-04,-2.790108352861622319e-04,-8.479510624172839126e-18,4.140637842987609084e-20,-5.795415062862277491e-18,5.000000000000000278e-02
6.664073129465910572e-01,1.914359876643627334e-02,6.891353497280204854e-01,3.289727668356059401e-04,-1.522308404677611329e-17,5.765475719863716320e-01,-1.356228452324196015e-04,3.774943373819371617e-01,5.686989473696545897e-04,-5.800155856745852411e-04,-2.697861802221431936e-04,-1.265467121191463822e-17,-8.727347293370805195e-20,-8.463609798730809710e-18,5.500000000000000028e-02
6.274096138897249375e-01,2.048780863688003800e-02,6.663706514353227028e-01,3.181167240290275026e-04,6.012987790229132542e-21,5.574993929822348315e-01,-1.282559292999669188e-04,3.650283967739516577e-01,5.499210261870805892e-04,-5.608523991440306829e-04,-2.608664834432714236e-04,-7.192345549766280550e-20,-4.754745901982149924e-20,1.212900314384014829e-19,5.999999999999999778e-02
6.019446824448778655e-01,2.048683117143259777e-02,6.443579556010319287e-01,3.076189664126884895e-04,2.080707321477367618e-21,5.390805251761224826e-01,-1.212178682440652553e-04,3.529741310591977821e-01,5.317631631345701810e-04,-5.423223361497419692e-04,-2.522416641510353825e-04,-1.028110849992083920e-20,-3.372464809689510670e-21,1.957331757247980348e-20,6.500000000000000222e-02
6.297820310649794306e-01,2.003418596710687324e-02,6.230724207939359882e-01,2.974676682744421753e-04,7.261646580899544126e-21,5.212701777397800162e-01,-1.144952665568993227e-04,3.413179446836018816e-01,5.142048826849703481e-04,-5.244044795378116023e-04,-2.439019747334358196e-04,5.288321567045733235e-20,1.195596233731710367e-20,-6.779439787296099268e-20,7.000000000000000666e-02
6.037988331522324836e-01,1.929796342372675291e-02,6.024900261874750473e-01,2.876513942611712239e-04,9.432131982109683066e-21,5.040482467125990684e-01,-1.080752462318153306e-04,3.300466910982156055e-01,4.972263854776786665e-04,-5.070786032047323649e-04,-2.358379897743722968e-04,8.026439078044672513e-21,-8.883909626566583350e-22,4.959292222483928964e-21,7.499999999999999722e-02
5.877657558736063548e-01,2.006963684224712455e-02,5.825875444520427493e-01,2.781590864917862175e-04,-6.530487396297063985e-21,4.873952923097045198e-01,-1.019454274449250368e-04,3.191476579300199234e-01,4.808085259900119032e-04,-4.903251492697261425e-04,-2.280405954074055271e-04,3.511948214004006214e-21,3.190125539583651206e-21,-1.733972380068212418e-20,8.000000000000000167e-02
5.651174447771454279e-01,2.088108214240073576e-02,5.633425155429545583e-01,2.689800520949874930e-04,2.786776646373388920e-21,4.712925169798669045e-01,-9.609390994437592808e-05,3.086085526426080028e-01,4.649327909433559900e-04,-4.741252059971005537e-04,-2.205009790186101518e-04,1.041014565453466201e-20,2.046429533804298168e-21,-1.086073878008752121e-20,8.500000000000000611e-02
5.556891205436024217e-01,1.864013466811223485e-02,5.447332213540766466e-01,2.601039511606585090e-04,-9.353951128128034412e-22,4.557217441881205588e-01,-9.050925511645184583e-05,2.984174886703358509e-01,4.495812784239962105e-04,-4.584604864499666776e-04,-2.132106192880762238e-04,-1.108315225489146117e-20,-1.048634842783552920e-20,1.528182872858087379e-20,8.999999999999999667e-02
4.783210523010257287e-01,2.071116650678965498e-02,5.267386612088997833e-01,2.515207850862699514e-04,4.002641814080601354e-20,4.406653978994591880e-01,-8.518046870607820249e-05,2.885629720105163387e-01,4.347366776926973354e-04,-4.433133078489281281e-04,-2.061612765643845734e-04,-7.850235719781931630e-19,4.214329176820895151e-20,1.276975332682874179e-18,9.500000000000000111e-02
5.141773340465150000e-01,1.958341605742260072e-02,5.093385281611794158e-01,2.432208853124586431e-04,-1.524234558009154346e-17,4.261064827402739064e-01,-8.009698416860174409e-05,2.790338882584033064e-01,4.203822496633507176e-04,-4.286665716117863518e-04,-1.993449835525604760e-04,-1.267171577823440239e-17,4.792399668891665670e-20,-8.472735037533079973e-18,1.000000000000000056e-01
4.583590000561231226e-01,2.109700406380796145e-02,4.925131860784117688e-01,2.351949024250780897e-04,1.260878912486480942e-20,4.120285648151496560e-01,-7.524864662952876655e-05,2.698194900703577148e-01,4.065018080223654646e-04,-4.145037440546675816e-04,-1.927540363136368083e-04,2.756267986610460087e-20,3.933785384802736878e-21,-1.918107562149128922e-20,1.049999999999999961e-01
4.938347469238549836e-01,2.033334382562420467e-02,4.762436474823972254e-01,2.274337956221591682e-04,-2.187720731544431605e-17,3.984157531574660793e-01,-7.062569743223408476e-05,2.609093850411037807e-01,3.930797009760225160e-04,-4.008088377261151500e-04,-1.863809855590882665e-04,-1.825156129668170694e-17,-3.769343675860216530e-20,-1.206277653405953659e-17,1.100000000000000006e-01
4.177579938497611445e-01,2.024017165952213954e-02,4.605115521218101637e-01,2.199288225247393851e-04,5.433939873102207978e-21,3.852526817928014213e-01,-6.621875924749397223e-05,2.522935239813707264e-01,3.801007935974147489e-04,-3.875663933654369532e-04,-1.802186282351424306e-04,-1.723090232121814984e-20,-2.383738793481465897e-20,3.636810911775738058e-20,1.150000000000000050e-01
4.420351740473647539e-01,2.018737459910505475e-02,4.452991462524551469e-01,2.126715293260100228e-04,-3.980698645169565849e-21,3.725244923947813036e-01,-6.201882173275199452e-05,2.439621895826113440e-01,3.675504507569742974e-04,-3.747614624490018206e-04,-1.742599993826000177e-04,-5.902450458190377300e-20,-3.422682415155756514e-20,8.321715738070634020e-20,1.199999999999999956e-01
4.039143473095315739e-01,1.957601232019910015e-02,4.305892626022802538e-01,2.056537412656728983e-04,1.915917517370357559e-17,3.602168175141738926e-01,-5.801722771312542524e-05,2.359059854562621794e-01,3.554145206184890974e-04,-3.623795903189684794e-04,-1.684983642684074014e-04,1.597126592055487397e-17,4.227979270526484480e-20,1.058358885440944029e-17,1.250000000000000000e-01
4.110873422981151659e-01,2.061641668471492564e-02,4.163653009978393049e-01,1.988675534177157663e-04,-1.635538815569518322e-21,3.483157643617171284e-01,-5.420565987085867923e-05,2.281158255347985053e-01,3.436793186776795688e-04,-3.504067998671449497e-04,-1.629272107754099232e-04,-1.058374464975796935e-20,-2.973516932640556040e-21,1.323438451754113524e-20,1.300000000000000044e-01
4.085404517159340054e-01,2.024326611820706154e-02,4.026112096310176525e-01,1.923053217836391050e-04,-1.733645941846199398e-17,3.368078991269427003e-01,-5.057612792331461250e-05,2.205829238229971012e-01,3.323316123303410004e-04,-3.388295757564247597e-04,-1.575402420449445928e-04,-1.447207105499493468e-17,-2.280747720110464354e-20,-9.545683509607884736e-18,1.350000000000000089e-01
4.058069975652470740e-01,2.003078255204911173e-02,3.893114669444637799e-01,1.859596546783230274e-04,1.526334248806588836e-20,3.256802318149468745e-01,-4.712095627062984349e-05,2.132987844876188810e-01,3.213586059475386685e-04,-3.276348491673199983e-04,-1.523313693612068920e-04,4.724103990242316701e-20,1.036241783937333471e-20,-4.449512492855463684e-20,1.400000000000000133e-01
3.613006800763645110e-01,1.973254415051898039e-02,3.764510641154681370e-01,1.798234044012742569e-04,-2.676335669704444495e-17,3.149202015841493507e-01,-4.383277209907900400e-05,2.062551922744309263e-01,3.107479264455286893e-04,-3.168099830440217093e-04,-1.472947052717773022e-04,-2.230689330491967051e-17,7.634401719547594775e-20,-1.478920553250797285e-17,1.449999999999999900e-01
3.742819674888972492e-01,2.006026847428846877e-02,3.640154881184032298e-01,1.738896591824646773e-04,4.696672278889852435e-21,3.045156625683888008e-01,-4.070449391895079178e-05,1.994442032416932631e-01,3.004876093320135548e-04,-3.063427578325717362e-04,-1.424245569358610262e-04,3.529758868289750576e-21,-7.564781195780930091e-22,3.185450265404798012e-21,1.499999999999999944e-01
3.725288015161532518e-01,2.087122992629348792e-02,3.519907053466863056e-01,1.681517353946065214e-04,1.801901594099615104e-17,2.944548701674188917e-01,-3.772932052836677850e-05,1.928581357996978773e-01,2.905660852127289859e-04,-2.962213576848457671e-04,-1.377154196906276340e-04,1.504225775631573047e-17,8.463468020883971234e-20,9.920887954442975152e-18,1.549999999999999989e-01
3.650760431408177076e-01,2.065452410608497463e-02,3.403631457758793943e-01,1.626031700216264315e-04,-6.357986271325684542e-22,2.847264677904098318e-01,-3.490072037905201860e-05,1.864895620463071502e-01,2.809721667441282089e-04,-2.864343571239500027e-04,-1.331619708325689801e-04,6.258420802093249754e-21,2.666959281936093535e-21,-1.076014075835872139e-20,1.600000000000000033e-01
3.505628564944473502e-01,1.955776565108599194e-02,3.291196876497627932e-01,1.572377133758350335e-04,-1.801564244884089420e-17,2.753194740372502669e-01,-3.221242133856749281e-05,1.803312993885545501e-01,2.716950360157050328e-04,-2.769707081448928489e-04,-1.287590636023733053e-04,-1.508967763154239736e-17,-7.068176032568430850e-20,-9.842001950764093511e-18,1.650000000000000078e-01
3.253292319305056690e-01,1.960521402055775270e-02,3.182476426724046847e-01,1.520493220568145602e-04,3.501606941067068883e-21,2.662232703034357884e-01,-2.965840082610538605e-05,1.743764024410258962e-01,2.627242323512842502e-04,-2.678197277457882515e-04,-1.245017213697257870e-04,8.438282389787676878e-21,1.678823017736624758e-21,-6.528643889934520814e-21,1.700000000000000122e-01
3.066745540495267042e-01,2.002452232825633130e-02,3.077347416893624343e-01,1.470321521411830723e-04,-3.418552520512836674e-20,2.574275887944245667e-01,-2.723287631541560384e-05,1.686181551917963761e-01,2.540496405108254828e-04,-2.589710858680026881e-04,-1.203851320095861442e-04,-1.244637118906515905e-19,1.066285816311658030e-19,1.282641980572222443e-19,1.750000000000000167e-01
2.897347383779866892e-01,2.022425391342971834e-02,2.975691208418914657e-01,1.421805525977079597e-04,-1.038221258084039567e-20,2.489225009359614660e-01,-2.493029618691260888e-05,1.630500634271062621e-01,2.456614792834213188e-04,-2.504147937363170886e-04,-1.164046424657723199e-04,-1.885943842508527924e-20,-8.367082686443885791e-21,9.912085404369337581e-21,1.799999999999999933e-01
3.016764038340629672e-01,2.036333276385027605e-02,2.877393081784951900e-01,1.374890589204634224e-04,2.637507021197551045e-20,2.406984061672552688e-01,-2.274533091883488255e-05,1.576658474062050119e-01,2.375502904562232828e-04,-2.421411925834734177e-04,-1.125557534918144296e-04,-9.122932774660606857e-21,-8.036311422370390570e-20,6.227080671721156715e-20,1.849999999999999978e-01
2.768823588016929294e-01,1.917833292760391661e-02,2.782342107088265903e-01,1.329523869713864772e-04,4.809902764632343583e-20,2.327460211044587723e-01,-2.067286460374456432e-05,1.524594347781681736e-01,2.297069281483831685e-04,-2.341409427482268467e-04,-1.088341145681732079e-04,-8.772618990105771604e-19,1.441138738880989976e-19,1.433185185618138432e-18,1.900000000000000022e-01
2.324521094457129011e-01,1.942013053659344055e-02,2.690431018851412448e-01,1.285654270263637865e-04,-1.474688228434570139e-17,2.250563690620625279e-01,-1.870798678052439405e-05,1.474249537325917903e-01,2.221225484960847858e-04,-2.264050131314756956e-04,-1.052355189852130588e-04,-1.230295699804048890e-17,1.448991712339184223e-20,-8.131168061733543254e-18,1.950000000000000067e-01
2.504605606162866316e-01,2.033939146860570119e-02,2.601556094973556110e-01,1.243232380176311532e-04,-1.673123662018054061e-17,2.176207699205252033e-01,-1.684598456709178764e-05,1.425567263765370740e-01,2.147885996795861170e-04,-2.189246710038889878e-04,-1.017558990912197461e-04,-1.395547529234289444e-17,4.535391358782590892e-20,-9.229873719344479076e-18,2.000000000000000111e-01
