Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
U23C6_25C_pH7.4,1,338,325,13,384.39276691795095,1.1827469751321569,0.9813967280018444,0.9806503004216715,70.59666692141882,119.1728067725746,384.39276691795095,20662.642945609852,1.0875417119044937
