offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
1.095652173913043498e+03,4.000000000000000000e+02,-9.261320060073785498e+00,-9.261320060073785498e+00,-4.974726335348418615e+02,-4.974726335348418615e+02,-2.159772374538189599e+00,-4.951657568356343404e+02,-6.676578621156522786e+00,-6.676578621156522786e+00,-2.146842757687605463e+00
9.913043478260869961e+02,4.000000000000000000e+02,-9.196698623868314826e+00,-9.196698623868314826e+00,-4.974439651201745392e+02,-4.974439651201745392e+02,-2.288005305234973363e+00,-4.952241036066789661e+02,-6.614941959090742785e+00,-6.614941959090742785e+00,-2.270116081818559284e+00
8.869565217391304941e+02,4.000000000000000000e+02,-9.113077784887764210e+00,-9.113077784887764210e+00,-4.974086683750899738e+02,-4.974086683750899738e+02,-2.454888700854773287e+00,-4.952950553791910124e+02,-6.535223901944618774e+00,-6.535223901944618774e+00,-2.429552196110269513e+00
7.826086956521739921e+02,4.000000000000000000e+02,-9.003018539855020208e+00,-9.003018539855020208e+00,-4.973646879024461214e+02,-4.973646879024461214e+02,-2.676024101467182614e+00,-4.953819994139315099e+02,-6.430403644145371800e+00,-6.430403644145371800e+00,-2.639192711710570016e+00
6.782608695652173765e+02,4.000000000000000000e+02,-8.855719499134011130e+00,-8.855719499134011130e+00,-4.973092099817060898e+02,-4.973092099817060898e+02,-2.974364455448927913e+00,-4.954892129828709244e+02,-6.290366336419538129e+00,-6.290366336419538129e+00,-2.919267327160095959e+00
5.739130434782608745e+02,4.000000000000000000e+02,-8.655774851822116034e+00,-8.655774851822116034e+00,-4.972384014330946229e+02,-4.972384014330946229e+02,-3.383178920409925183e+00,-4.956219049097588822e+02,-6.100896805830757330e+00,-6.100896805830757330e+00,-3.298206388338399631e+00
4.695652173913043725e+02,4.000000000000000000e+02,-8.382583862504930039e+00,-8.382583862504930039e+00,-4.971471859995423301e+02,-4.971471859995423301e+02,-3.947852610305345511e+00,-4.957860440656014589e+02,-5.843601735922902662e+00,-5.843601735922902662e+00,-3.812796528154138720e+00
3.652173913043478137e+02,4.000000000000000000e+02,-8.013486014273780711e+00,-8.013486014273780711e+00,-4.970294474119343704e+02,-4.970294474119343704e+02,-4.719483447825978395e+00,-4.959880860997611762e+02,-5.500258541577295546e+00,-5.500258541577295546e+00,-4.499482916846025304e+00
2.608695652173913686e+02,4.000000000000000000e+02,-7.538381598381079129e+00,-7.538381598381079129e+00,-4.968801748988696545e+02,-4.968801748988696545e+02,-5.720111112912034557e+00,-4.962362122925887888e+02,-5.070623919432792448e+00,-5.070623919432792448e+00,-5.358752161134527014e+00
1.565217391304347530e+02,4.000000000000000000e+02,-6.992716877283555732e+00,-6.992716877283555732e+00,-4.967055172104401208e+02,-4.967055172104401208e+02,-6.847926328620784986e+00,-4.965490418959307704e+02,-4.615164109065233333e+00,-4.615164109065233333e+00,-6.269671781869830873e+00
5.217391304347825809e+01,4.000000000000000000e+02,-4.965661450476586651e+02,-4.965661450476586651e+02,-6.461147314482559523e+00,-6.461147314482559523e+00,-7.761652846281134721e+00,-4.969771988294382368e+02,-4.296003721035276612e+00,-4.296003721035276612e+00,-6.907992557929340194e+00
-5.217391304347825809e+01,4.000000000000000000e+02,-5.846566454691583203e+00,-5.846566454691583203e+00,-4.967473830795319145e+02,-4.967473830795319145e+02,-4.975998897855369592e+02,-8.005647546018542116e+00,-6.907992557929285127e+00,-4.296003721035162926e+00,-4.296003721035162926e+00
-1.565217391304347530e+02,4.000000000000000000e+02,-5.255643263603531068e+00,-5.255643263603531068e+00,-4.972104890653543521e+02,-4.972104890653543521e+02,-4.984012448042254277e+02,-7.459926937858435636e+00,-6.269671781869909921e+00,-4.615164109064608056e+00,-4.615164109064608056e+00
-2.608695652173912549e+02,4.000000000000000000e+02,-6.693466632463909605e+00,-6.693466632463909605e+00,-4.959313952975581401e+02,-4.959313952975581401e+02,-6.442755277843136952e+00,-4.991009572621135248e+02,-5.070623919432591720e+00,-5.070623919432591720e+00,-5.358752161134447967e+00
-3.652173913043477569e+02,4.000000000000000000e+02,-7.695674796052685451e+00,-7.695674796052685451e+00,-4.953845891317551491e+02,-4.953845891317551491e+02,-5.339249018551360138e+00,-4.992936595258320835e+02,-5.500258541577636606e+00,-5.500258541577636606e+00,-4.499482916845995994e+00
-4.695652173913042589e+02,4.000000000000000000e+02,-8.235403978585509321e+00,-8.235403978585509321e+00,-4.955212914226456178e+02,-4.955212914226456178e+02,-4.386123820473728507e+00,-4.988939217770646906e+02,-5.843601735922888452e+00,-5.843601735922888452e+00,-3.812796528154046349e+00
-5.739130434782607608e+02,4.000000000000000000e+02,-8.575826225814125792e+00,-8.575826225814125792e+00,-4.958937042927500443e+02,-4.958937042927500443e+02,-3.662398974539870622e+00,-4.981919763883322503e+02,-6.100896805830416270e+00,-6.100896805830416270e+00,-3.298206388338285500e+00
-6.782608695652172628e+02,4.000000000000000000e+02,-8.807399116804049299e+00,-8.807399116804049299e+00,-4.962750200050736566e+02,-4.962750200050736566e+02,-4.974831023626064734e+02,-6.290366336420447624e+00,-6.290366336420447624e+00,-3.145495793638971360e+00,-2.919267327160242953e+00
-7.826086956521737648e+02,4.000000000000000000e+02,-4.965874155618418513e+02,-4.965874155618418513e+02,-8.971553273742529200e+00,-8.971553273742529200e+00,-4.968944985416754889e+02,-2.781000187158899184e+00,-6.430403644144689679e+00,-6.430403644144689679e+00,-2.639192711710718342e+00
-8.869565217391304941e+02,4.000000000000000000e+02,-4.968241459967791229e+02,-4.968241459967791229e+02,-9.091432988518135971e+00,-9.091432988518135971e+00,-4.964416648209281675e+02,-2.520613608478117662e+00,-6.535223901945300895e+00,-6.535223901945300895e+00,-2.429552196110293494e+00
-9.913043478260869961e+02,4.000000000000000000e+02,-9.181169023886013747e+00,-9.181169023886013747e+00,-4.969995822828467453e+02,-4.969995822828467453e+02,-2.330334919069224409e+00,-4.961015988674658956e+02,-6.614941959089719603e+00,-6.614941959089719603e+00,-2.270116081818355447e+00
-1.095652173913043498e+03,4.000000000000000000e+02,-9.249799490164605231e+00,-9.249799490164605231e+00,-4.971297850334392479e+02,-4.971297850334392479e+02,-2.187868536904378658e+00,-4.958463988158888469e+02,-6.676578621156522786e+00,-6.676578621156522786e+00,-2.146842757688062431e+00
-1.200000000000000000e+03,4.000000000000000000e+02,-9.303292759122541611e+00,-9.303292759122541611e+00,-4.972275280086714133e+02,-4.972275280086714133e+02,-2.078744551135287555e+00,-4.956530503132798344e+02,-6.725000106674997369e+00,-6.725000106674997369e+00,-2.049999786649712163e+00
1.800000000000000000e+03,6.000000000000000000e+02,-9.310907867759851797e+00,-9.310907867759851797e+00,-4.974721153622371617e+02,-4.974721153622371617e+02,-4.951727885078580016e+02,-6.725000047412748927e+00,-6.725000047412748927e+00,-2.054601432147016293e+00,-2.049999905177649406e+00
1.643478260869565247e+03,6.000000000000000000e+02,-9.259827646359099163e+00,-9.259827646359099163e+00,-4.974432742834142118e+02,-4.974432742834142118e+02,-2.153162951958020876e+00,-4.952340695884951174e+02,-6.676578542360402935e+00,-6.676578542360402935e+00,-2.146842915278881936e+00
1.486956521739130721e+03,6.000000000000000000e+02,-9.194749591356298879e+00,-9.194749591356298879e+00,-4.974077218673812695e+02,-4.974077218673812695e+02,-4.953095054784394620e+02,-6.614941853001710115e+00,-6.614941853001710115e+00,-2.278988004087727059e+00,-2.270116293995280810e+00
1.330434782608695514e+03,6.000000000000000000e+02,-9.110468754577823347e+00,-9.110468754577823347e+00,-4.973633483276153129e+02,-4.973633483276153129e+02,-4.954034874659579373e+02,-6.535223757627363739e+00,-6.535223757627363739e+00,-2.442314769654690298e+00,-2.429552484745756136e+00
1.173913043478260988e+03,6.000000000000000000e+02,-8.999421293268824229e+00,-8.999421293268824229e+00,-4.973072384395171639e+02,-4.973072384395171639e+02,-4.955220561680334868e+02,-6.430403446819582314e+00,-6.430403446819582314e+00,-2.658060766394863883e+00,-2.639193106361839458e+00
1.017391304347826122e+03,6.000000000000000000e+02,-8.850577938709136561e+00,-8.850577938709136561e+00,-4.972353572417812302e+02,-4.972353572417812302e+02,-4.956735537294251230e+02,-6.290366068219100271e+00,-6.290366068219100271e+00,-2.948012309597077607e+00,-2.919267863561381571e+00
8.608695652173912549e+02,6.000000000000000000e+02,-8.648087719275849850e+00,-8.648087719275849850e+00,-4.971421953879080320e+02,-4.971421953879080320e+02,-4.958694521086088685e+02,-6.100896451541530041e+00,-6.100896451541530041e+00,-3.343418077023506463e+00,-3.298207096919018255e+00
7.043478260869565020e+02,6.000000000000000000e+02,-8.370399813124151933e+00,-8.370399813124151933e+00,-4.970206143891234660e+02,-4.970206143891234660e+02,-4.961252392174197894e+02,-5.843601301463159814e+00,-5.843601301463159814e+00,-3.886168778090822062e+00,-3.812797397074067174e+00
5.478260869565217490e+02,6.000000000000000000e+02,-7.992569315043624556e+00,-7.992569315043624556e+00,-4.968628818997372036e+02,-4.968628818997372036e+02,-4.621554882796292674e+00,-4.964609790876433522e+02,-5.500258091788623460e+00,-5.500258091788623460e+00,-4.499483816422204185e+00
3.913043478260869961e+02,6.000000000000000000e+02,-7.498054431862101410e+00,-7.498054431862101410e+00,-4.966666911487495781e+02,-4.966666911487495781e+02,-5.563150356790182549e+00,-4.969007948819850640e+02,-5.358752802532116277e+00,-5.070623598734073312e+00,-5.070623598734073312e+00
2.347826086956522147e+02,6.000000000000000000e+02,-6.900166044489196793e+00,-6.900166044489196793e+00,-4.964612148718773597e+02,-4.964612148718773597e+02,-6.600846454586836387e+00,-4.974698281126800339e+02,-4.615164012043749153e+00,-4.615164012043749153e+00,-6.269671975913201578e+00
7.826086956521749016e+01,6.000000000000000000e+02,-7.395029871441124669e+00,-4.981801379606194473e+02,-6.191424558937569600e+00,-6.191424558937569600e+00,-4.964177097250311590e+02,-4.964177097250311590e+02,-4.296003719055761394e+00,-4.296003719055761394e+00,-6.907992561888522509e+00
-7.826086956521749016e+01,6.000000000000000000e+02,-5.048857781746846740e+00,-5.048857781746846740e+00,-4.971071891431071208e+02,-4.971071891431071208e+02,-4.989685292770573710e+02,-7.512813273237656908e+00,-6.907992561888450567e+00,-4.296003719056102454e+00,-4.296003719056102454e+00
-2.347826086956522147e+02,6.000000000000000000e+02,-5.434171568188617130e+00,-5.434171568188617130e+00,-6.875833712459419544e+00,-4.995810745905465637e+02,-4.967340924803073676e+02,-4.967340924803073676e+02,-6.269671975913134965e+00,-4.615164012043010189e+00,-4.615164012043010189e+00
-3.913043478260869961e+02,6.000000000000000000e+02,-6.997029418744432405e+00,-6.997029418744432405e+00,-4.956436076705767846e+02,-4.956436076705767846e+02,-5.850835346616286792e+00,-4.996613268747444749e+02,-5.070623598733959625e+00,-5.070623598733959625e+00,-5.358752802532169568e+00
-5.478260869565215216e+02,6.000000000000000000e+02,-7.796747739909505981e+00,-7.796747739909505981e+00,-4.956031590198305139e+02,-4.956031590198305139e+02,-4.991542273833659920e+02,-5.500258091789078208e+00,-5.500258091789078208e+00,-4.839395497152481518e+00,-4.499483816421737892e+00
-7.043478260869565020e+02,6.000000000000000000e+02,-4.959236573950233833e+02,-4.959236573950233833e+02,-8.276233574771822532e+00,-8.276233574771822532e+00,-4.983664089995124300e+02,-4.027245460897034945e+00,-5.843601301463877462e+00,-5.843601301463877462e+00,-3.812797397073982797e+00
-8.608695652173914823e+02,6.000000000000000000e+02,-8.595914986184425288e+00,-8.595914986184425288e+00,-4.962874022173825779e+02,-4.962874022173825779e+02,-4.975972755445406506e+02,-6.100896451541530041e+00,-6.100896451541530041e+00,-3.429526448323259036e+00,-3.298207096918048808e+00
-1.017391304347826008e+03,6.000000000000000000e+02,-8.818726567276144124e+00,-8.818726567276144124e+00,-4.965931481184783252e+02,-4.965931481184783252e+02,-4.969694129299300585e+02,-6.290366068219100271e+00,-6.290366068219100271e+00,-3.000274098562528025e+00,-2.919267863562297727e+00
-1.173913043478260988e+03,6.000000000000000000e+02,-8.978571048832463930e+00,-8.978571048832463930e+00,-4.968270960631280104e+02,-4.968270960631280104e+02,-4.964916805979543142e+02,-6.430403446819127566e+00,-6.430403446819127566e+00,-2.690421578123830315e+00,-2.639193106362118346e+00
-1.330434782608695514e+03,6.000000000000000000e+02,-9.096085115204402882e+00,-9.096085115204402882e+00,-4.970012510862488853e+02,-4.970012510862488853e+02,-4.961357944211744666e+02,-6.535223757627591112e+00,-6.535223757627591112e+00,-2.462969575916553300e+00,-2.429552484746090091e+00
-1.486956521739130721e+03,6.000000000000000000e+02,-9.184413276715872598e+00,-9.184413276715872598e+00,-4.971308089387014775e+02,-4.971308089387014775e+02,-4.958703781821855046e+02,-6.614941853002164862e+00,-6.614941853002164862e+00,-2.292613786983398683e+00,-2.270116293995052104e+00
-1.643478260869565247e+03,6.000000000000000000e+02,-9.252152718350998839e+00,-9.252152718350998839e+00,-4.972282002436147650e+02,-4.972282002436147650e+02,-4.956702841685078624e+02,-6.676578542360857682e+00,-6.676578542360857682e+00,-2.162446307557642111e+00,-2.146842915278884156e+00
-1.800000000000000000e+03,6.000000000000000000e+02,-9.305054205031410675e+00,-9.305054205031410675e+00,-4.973024897840448375e+02,-4.973024897840448375e+02,-4.955172293401677166e+02,-6.725000047411867854e+00,-6.725000047411867854e+00,-2.061119081683101761e+00,-2.049999905177405157e+00
1.999999999999999773e+03,9.999999999999998863e+02,-9.017074248233825529e+00,-9.017074248233825529e+00,-4.972621145803022955e+02,-4.972621145803022955e+02,-4.956281891454195261e+02,-6.450000053943313105e+00,-6.450000053943313105e+00,-2.606869597504256841e+00,-2.599999892112988320e+00
1.826086956521739012e+03,9.999999999999998863e+02,-8.926589271322370678e+00,-8.926589271322370678e+00,-4.972075864441594604e+02,-4.972075864441594604e+02,-4.957470599854476632e+02,-6.365569189791585814e+00,-6.365569189791585814e+00,-2.778024983589372443e+00,-2.768861620415996150e+00
1.652173913043478251e+03,9.999999999999998863e+02,-2.987055856828703782e+00,-4.958897536758175306e+02,-4.971424576186286686e+02,-4.971424576186286686e+02,-8.815855815047598298e+00,-8.815855815047598298e+00,-6.262671140440033923e+00,-6.262671140440033923e+00,-2.974657719119722099e+00
1.478260869565217490e+03,9.999999999999998863e+02,-8.679447379339990221e+00,-8.679447379339990221e+00,-4.970643445082573635e+02,-4.970643445082573635e+02,-4.960621251964028033e+02,-6.136646982024785757e+00,-6.136646982024785757e+00,-3.243727428404552970e+00,-3.226706035949429729e+00
1.304347826086956502e+03,9.999999999999998863e+02,-8.510622033247756235e+00,-8.510622033247756235e+00,-4.969705013348616376e+02,-4.969705013348616376e+02,-4.962714451448146065e+02,-5.981980520420847824e+00,-5.981980520420847824e+00,-3.559744518967207227e+00,-3.536038959158929629e+00
1.130434782608695514e+03,9.999999999999998863e+02,-8.301395663077755671e+00,-8.301395663077755671e+00,-4.968581000577944451e+02,-4.968581000577944451e+02,-3.947966407184653637e+00,-4.965264785510728984e+02,-5.792738717018892203e+00,-5.792738717018892203e+00,-3.914522565962440304e+00
9.565217391304347530e+02,9.999999999999998863e+02,-8.043134406139415660e+00,-8.043134406139415660e+00,-4.967250904547263417e+02,-4.967250904547263417e+02,-4.968371854878041063e+02,-5.563919183497972654e+00,-5.563919183497972654e+00,-4.419801190460111329e+00,-4.372161633003885939e+00
7.826086956521739921e+02,9.999999999999998863e+02,-7.727976945271620934e+00,-7.727976945271620934e+00,-4.965724764794167641e+02,-4.965724764794167641e+02,-4.978990100268112506e+00,-4.972135394503570751e+02,-5.294548768742288303e+00,-5.294548768742288303e+00,-4.910902462518065725e+00
6.086956521739130039e+02,9.999999999999998863e+02,-7.350529255520001470e+00,-7.350529255520001470e+00,-4.964100665350622421e+02,-4.964100665350622421e+02,-4.976625510095669256e+02,-5.609693809265852593e+00,-5.513103284292237838e+00,-4.993448357852457775e+00,-4.993448357852457775e+00
4.347826086956519589e+02,9.999999999999998863e+02,-6.904942875152755732e+00,-6.904942875152755732e+00,-4.962710384152858296e+02,-4.962710384152858296e+02,-6.259356851893556950e+00,-4.981821169672315932e+02,-4.687201945461310970e+00,-4.687201945461310970e+00,-6.125596109077764417e+00
2.608695652173912549e+02,9.999999999999998863e+02,-6.826301777810499516e+00,-4.987503904035311848e+02,-6.358837833794041217e+00,-6.358837833794041217e+00,-4.962495342755340744e+02,-4.962495342755340744e+02,-4.425221246438013623e+00,-4.425221246438013623e+00,-6.649557507125551936e+00
8.695652173913049410e+01,9.999999999999998863e+02,-7.175753349177341534e+00,-4.993119811289441827e+02,-5.574745201124528649e+00,-5.574745201124528649e+00,-4.965781057598153438e+02,-4.965781057598153438e+02,-4.270637898803897770e+00,-4.270637898803897770e+00,-6.958724202392892799e+00
-8.695652173913049410e+01,9.999999999999998863e+02,-7.200563419207071547e+00,-4.997709490279617057e+02,-4.553660832049331475e+00,-4.553660832049331475e+00,-4.973573011443668292e+02,-4.973573011443668292e+02,-4.270637898803670396e+00,-4.270637898803670396e+00,-6.958724202393249847e+00
-2.608695652173914823e+02,9.999999999999998863e+02,-6.890898899326828086e+00,-5.000119274833271561e+02,-4.931752258923552290e+00,-4.931752258923552290e+00,-4.970135527497487260e+02,-4.970135527497487260e+02,-4.425221246437786249e+00,-4.425221246437786249e+00,-6.649557507124986167e+00
-4.347826086956519589e+02,9.999999999999998863e+02,-6.190444378807342218e+00,-6.190444378807342218e+00,-4.960561733360877952e+02,-4.960561733360877952e+02,-4.999583985635110821e+02,-6.341802406695980387e+00,-6.125596109077115159e+00,-4.687201945459719354e+00,-4.687201945459719354e+00
-6.086956521739130039e+02,9.999999999999998863e+02,-7.017472634026717060e+00,-7.017472634026717060e+00,-4.957213627543683288e+02,-4.957213627543683288e+02,-4.996258225656114860e+02,-4.993448357853594644e+00,-4.993448357853594644e+00,-5.689943057600398646e+00,-5.513103284292722783e+00
-7.826086956521739921e+02,9.999999999999998863e+02,-7.555385704450486628e+00,-7.555385704450486628e+00,-4.957627640820560373e+02,-4.957627640820560373e+02,-5.046314288624472510e+00,-4.991108225383630383e+02,-5.294548768741151434e+00,-5.294548768741151434e+00,-4.910902462517753975e+00
-9.565217391304349803e+02,9.999999999999998863e+02,-7.944016459867270896e+00,-7.944016459867270896e+00,-4.959521415403976334e+02,-4.959521415403976334e+02,-4.985293662236822456e+02,-4.471754175796824882e+00,-4.372161633003438297e+00,-5.563919183498001075e+00,-5.563919183498001075e+00
-1.130434782608695969e+03,9.999999999999998863e+02,-8.239699498119534837e+00,-8.239699498119534837e+00,-4.961803490791205604e+02,-4.961803490791205604e+02,-3.986375920565854436e+00,-4.979669633249543494e+02,-5.792738717018892203e+00,-5.792738717018892203e+00,-3.914522565961019218e+00
-1.304347826086956502e+03,9.999999999999998863e+02,-8.469765695396745286e+00,-8.469765695396745286e+00,-4.963994418344448150e+02,-4.963994418344448150e+02,-3.587657634209955315e+00,-4.974673637061057434e+02,-5.981980520420052017e+00,-5.981980520420052017e+00,-3.536038959158484207e+00
-1.478260869565217490e+03,9.999999999999998863e+02,-8.651051806583836878e+00,-8.651051806583836878e+00,-4.965918001983222894e+02,-4.965918001983222894e+02,-4.970437513466542896e+02,-6.136646982025013131e+00,-6.136646982025013131e+00,-3.263981043530498560e+00,-3.226706035949898688e+00
-1.652173913043478251e+03,9.999999999999998863e+02,-4.967539245237753676e+02,-4.967539245237753676e+02,-8.795345951437411713e+00,-8.795345951437411713e+00,-4.966930334824778583e+02,-3.001861967094542560e+00,-6.262671140441398165e+00,-6.262671140441398165e+00,-2.974657719118688703e+00
-1.826086956521739012e+03,9.999999999999998863e+02,-8.911304356920936698e+00,-8.911304356920936698e+00,-4.968880996565121677e+02,-4.968880996565121677e+02,-4.964056453681056382e+02,-6.365569189791102644e+00,-6.365569189791102644e+00,-2.788983005028623285e+00,-2.768861620416798619e+00
-1.999999999999999773e+03,9.999999999999998863e+02,-9.005384546355799102e+00,-9.005384546355799102e+00,-4.969984363020271303e+02,-4.969984363020271303e+02,-4.961706955694515386e+02,-6.450000053944222600e+00,-6.450000053944222600e+00,-2.615099133784053453e+00,-2.599999892113219691e+00
