Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
U23C6_25C_pH5.4,1,281,268,13,311.45886650708286,1.1621599496532942,0.9897808638624432,0.9892833029269068,56.28173941321001,102.21705423439889,311.4588665070829,30478.003454952326,1.0780352265363569
