Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
U23C6_25C_pH7.0,1,384,371,13,152.40705138431355,0.4108006775857508,0.990494912779185,0.9901609502552104,-327.86587054438735,-277.49130114453067,152.4070513843136,16034.26121651574,0.6409373429483969
