6.256013218815294208e-02
8.239131662292424885e-01
1.106386130063955475e+00
4.034175149148675477e-01
1.431775502171811487e+00
7.903311667567001209e-01
1.403183251897084372e+00
1.788106134713510764e+00
1.223993436914559280e-01
9.895900337669855107e-02
4.626844239938336933e-01
5.010229903703617982e-01
2.825046353126039467e-01
1.412706467681104361e-01
5.887989105625519581e-01
2.631908987395975563e-01
1.768584805185080100e+00
2.559851872728694522e-01
1.043477999029324588e+00
4.041776897663028612e-01
3.269964627725460149e-01
1.678058086496166390e-01
2.415762043675950377e+00
1.367363043510739021e-02
2.166493418403362181e+00
2.130976780683805138e+00
1.742099777155041274e+00
1.351258402259381208e+00
4.386363708425818908e-01
7.562527721058499852e-02
5.090127712219758571e-01
1.001859663215610263e+00
2.799680350451151156e+00
2.075294158447393400e+00
1.903314350514988540e+00
2.483331628201335128e+00
1.789692578636129516e-01
7.163480762381538303e-02
5.714419954212738517e+00
5.542080736359452864e+00
4.743711587876829228e+00
5.215551393226032673e+00
3.126901440518771724e-01
1.362022552189962321e-01
4.609301162546374897e+00
4.688561247426751066e+00
5.099477743376303746e-02
1.182490398154472322e+00
4.379705014789145423e+00
2.476235810115817948e+00
9.995999471116840951e-01
9.982899575035855122e-01
8.515298084590702254e-01
6.329156662568934388e-01
1.036615292404250849e-01
2.506746680996172483e-01
6.617480765597437697e-01
1.619605872538616431e+00
2.742920172736100781e+00
1.584161175253270715e+00
9.457687712833106053e-01
6.161179238965935889e-01
9.549605317565054152e-01
9.038862933047935311e-01
9.400269328098642685e-01
4.749106460753928505e-01
2.482202671738096278e+00
2.035225067932145415e-01
1.093104059541913711e-02
3.794443713232719673e-01
5.079432345295930018e-01
1.730614866298469945e+00
2.556460029353746499e+00
2.365391053463356208e+00
5.342952567903430650e-01
9.421049164384098784e-01
6.419270794939055946e-01
4.827694129519968236e-01
1.400591642653850943e+00
1.605384141455741043e+00
1.459611716666041392e+00
7.800106764300978046e-01
1.044241249809113592e+00
9.190451798050138649e-03
1.255542531595695566e-01
4.186778512473089964e-01
9.038304711791786406e-02
1.588778049713611251e+00
1.218288216663501844e+00
4.522814465802350026e-01
1.659563368176554532e-01
7.343605644923040243e-01
1.746037202186574988e-01
5.748114542966412666e-01
1.341527467469745938e+00
4.063181594150921949e-01
7.842300945979747695e-01
4.427174065545838588e-01
7.544519617901250808e-01
3.393909075313251145e-01
3.228005116299385857e-02
1.505507617832213096e+00
1.783603115593265509e-01
2.185100645636648964e-01
1.231945782510569298e+00
1.078641742432455697e+00
6.625305120136441017e-01
6.787083034142528115e-01
3.758777578593094360e-01
2.506088500950373721e+00
4.919452876750719517e-01
7.049444434433203011e-01
