Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
384.0,200.0,17.611368870872834,0.5405134868451825,78.70548511380655,2.5330624047512633,20.52936618538001,92.38038772851297,-2.9179973145071756,-13.674902614706426
448.0,200.0,15.394954043898945,0.5530624963167563,87.42975144984564,3.3281088778357133,19.25887329546952,110.68127193809674,-3.863919251570575,-23.251520488251103
-640.0,200.0,4.827804143809131,0.4838658086077695,43.62997979127045,5.438651688751329,4.606784621238696,41.14572035757876,0.221019522570435,2.4842594336916903
-704.0,200.0,4.454891319176695,0.45792248808087266,46.78498479027916,6.131765284398117,4.000716645891338,40.703404245118925,0.45417467328535643,6.081580545160236
10.0,200.0,49.24729792965286,1.1887517469841509,49.3678198515314,1.1917236263516116,49.9495763234204,50.071853941283365,-0.7022783937675428,-0.7040340897519641
64.0,200.0,45.57517309147961,1.0977642180562814,50.13572542819568,1.2101752739852445,46.34374583779407,50.983000023732735,-0.7685727463144545,-0.8472745955370584
128.0,200.0,37.35106269474642,0.877346018008787,52.224676423108775,1.236706946985186,38.104067419311384,53.28611188285556,-0.7530047245649669,-1.0614354597467823
192.0,200.0,28.781213175641557,0.7725990898025812,54.348870747649855,1.4846264109646403,30.547012742834863,57.742031195968515,-1.765799567193305,-3.3931604483186604
256.0,200.0,23.791898765667977,0.6878634279924929,61.07101949771531,1.8148588684153932,25.44910174441657,65.4433838368456,-1.6572029787485931,-4.372364339130286
320.0,200.0,19.963997221414974,0.6473219062286758,68.41319541195125,2.3044659861740855,22.29706508802772,76.71891701709261,-2.333067866612744,-8.305721605141358
-576.0,200.0,5.278044920802697,0.47015292102279677,40.44228429594179,4.369789309154282,5.4101889935906575,41.67048416606221,-0.1321440727879608,-1.2281998701204202
-512.0,200.0,6.455243839783587,0.4777873319548806,41.954225045697044,3.6090143906543872,6.501626080636071,42.30457794020036,-0.0463822408524841,-0.35035289450331675
-192.0,200.0,22.38113104468314,0.7127157997330045,42.05047292480016,1.3695546807669416,25.486768290262777,48.01826545590599,-3.1056372455796364,-5.967792531105829
-128.0,200.0,30.799867964094286,0.7707305858900554,42.990112330781535,1.086421833870622,35.4234894173578,49.507569131301786,-4.623621453263514,-6.51745680052025
-64.0,200.0,42.23652741644388,0.9944058576240666,46.45520243603629,1.096233017444771,45.67719449263546,50.24819382082988,-3.4406670761915805,-3.792991384793595
-10.0,200.0,48.65030835567036,1.177696792814784,48.76933780361395,1.180641034796821,49.906367917290346,50.02853751413798,-1.2560595616199848,-1.2591997105240296
-448.0,200.0,8.05541274772688,0.4643942995250707,43.26332774600063,2.794539136822066,8.023655988856015,43.07222827381931,0.03175675887086449,0.19109947218131396
-384.0,200.0,9.92339071963225,0.48133870613690966,42.67654430583267,2.2557457124400133,10.206205944473341,44.00192957552796,-0.2828152248410909,-1.325385269695289
-320.0,200.0,12.684111816810423,0.569403440466243,42.496803371559054,2.027076248059825,13.424668108706204,45.13318377070803,-0.7405562918957802,-2.636380399148976
-256.0,200.0,17.179003750464403,0.6224353178116724,43.62355728960221,1.6422333425143163,18.259393775741927,46.474058332294426,-1.0803900252775236,-2.8505010426922155
576.0,200.0,12.56186674531301,0.5919376564807602,108.14103786167044,5.501705354394777,14.475581974728327,125.92787268994815,-1.9137152294153168,-17.786834828277705
512.0,200.0,13.75549552997658,0.566745954278088,97.09740621273885,4.280972240234967,17.441583908305006,124.94064338728046,-3.686088378328426,-27.843237174541613
704.0,200.0,8.603074599651338,0.47607097197894577,102.33081818914681,6.374780743186875,8.17821092642382,96.64172365916106,0.4248636732275184,5.689094529985752
640.0,200.0,10.541556806277185,0.46016055336362766,107.85255971741138,5.172204619807175,11.039660184923,113.45124169339033,-0.4981033786458138,-5.598681975978948
10.0,400.0,46.99950957092433,1.0997144450927545,47.02823518366976,1.1004017666209374,46.947096100094775,46.975788954420935,0.052413470829556275,0.05244622924882236
127.0,400.0,44.03717295341741,1.1063327409274748,48.37170498747921,1.217857995792595,44.735103487550695,49.139991281518974,-0.6979305341332847,-0.7682862940397612
-1270.0,400.0,4.826443049711266,0.47286119491322687,43.01098232034418,5.239597577885373,4.426575193873595,38.580196560252894,0.3998678558376705,4.43078576009129
-1397.0,400.0,4.518602195283353,0.4425014916671535,46.966988574816654,5.839938326986163,3.868033866140277,38.38107645648239,0.6505683291430757,8.585912118334264
-1016.0,400.0,6.2104071745793235,0.4511787597720924,39.577295255783156,3.362003646317723,6.149763847609457,39.12540544053451,0.060643326969866074,0.4518898152486486
-1143.0,400.0,5.260752269203276,0.424678717524596,39.73649686276669,3.8923105039701653,5.161127530299804,38.82340562064008,0.09962473890347212,0.9130912421266117
-762.0,400.0,9.932339642488822,0.4865621627321816,42.20820016252122,2.2523084153413357,9.452393237375883,39.986516254593305,0.47994640511293873,2.2216839079279183
-889.0,400.0,8.306713414340829,0.4865852526026557,44.207954874728465,2.8900761489913025,7.515363777398866,39.50772876017645,0.7913496369419626,4.7002261145520166
254.0,400.0,36.679714615965665,0.9830718283075255,51.0511316140939,1.3794709662768272,37.9637446559863,52.85291466700185,-1.2840300400206317,-1.8017830529079504
381.0,400.0,29.14670642557116,0.7812970776133302,54.64802590932311,1.490133734384759,30.67976392268272,57.57195940229849,-1.5330574971115603,-2.9239334929753795
-127.0,400.0,40.5106266867285,0.8960575730485265,44.4896608161939,0.9863857767716495,40.91437681872198,44.934111484930646,-0.4037501319934833,-0.4444506687367493
