Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
A35C8_25C_pH6.4,1,312,299,13,350.83901239064863,1.1733746233800957,0.9322445115278557,0.9292887351851111,63.82665071089252,111.26421564234869,350.8390123906487,5178.016132743045,1.0832241796507756
