Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
U38N3_25C_pH5.4,1,1651,1611,40,3041.9410790371912,1.8882315822701374,-0.6510519960866641,-0.6920719214552766,1088.950302931461,1305.3157606882662,3041.9410790371912,1842.4259721966498,1.374129390658004
