Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
A35C8_25C_pH5.4,1,1.8882315822701374,225.0,auto,298.15,0.9064,0.0572,0.0364,-0.43,-2.45,40200000.0,0.0,609.0,2386301.36986,37813698.6301,0.0,0.0,236.833333333,372.166666667,4.19058553387e-07,0.00422240505206,0.00268696820421,1.63699199802,1.90478629057,8.75237372145,7.11538172343,0.0,0.0,14.2138380128,13.9460437203,1.06,0.0,1.06,36.55,0.0,36.55,0.0677997050141,0.0572,0.0364,-0.43,-2.45,40200000.0,0.0,609.0,3280407.52018,37880634.1468,0.0,0.0,313.024649575,424.738073689,5.76072598075e-07,0.00558075477392,0.00306652315035,1.00779832252,0.617411451668,0.814478611297,0.593533529473,0.0,0.0,0.783092178328,0.676177781286,1.06,0.0,1.06,36.55,0.0,36.55
