Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.008150879502712094e+00,1.999276873368370164e-02,9.908314300000000685e-01,9.168570000000000886e-03,0.000000000000000000e+00,3.133284096081689896e-01,0.000000000000000000e+00,-9.399852288245068577e-01,2.899356408669000185e-03,0.000000000000000000e+00,-8.698069226006998819e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.788019175317048681e-01,1.904614469070907770e-02,9.804964862562060013e-01,8.988524497585735976e-03,-4.220009776026974848e-23,3.101269767491736662e-01,-1.768215742249455540e-04,-9.301583858708062369e-01,2.027552712253847221e-03,-7.188232842068503000e-05,-8.798885834779241605e-03,1.653929482775827706e-21,9.564989620633393162e-21,5.957926363933501888e-22,5.000000000000000104e-03
9.805366705862716969e-01,2.014200190119113179e-02,9.702733196865899190e-01,8.887916124417340191e-03,-6.816997855519215678e-23,3.068956064219653390e-01,-1.611518569814755861e-04,-9.204593455601166596e-01,1.937671829675781388e-03,-7.698460826719387678e-05,-8.722795592006497845e-03,4.228136181306705625e-24,2.271263836581050765e-20,7.326684548684944754e-23,1.000000000000000021e-02
9.602897613334882010e-01,1.963280830694950907e-02,9.601570717414298350e-01,8.794695303726471000e-03,4.486468277228632877e-22,3.036929264333024792e-01,-1.315716588706449235e-04,-9.108634439291029006e-01,1.911908169826121622e-03,-7.663662869692616005e-05,-8.633120105711950681e-03,-1.910385631424903592e-20,9.655349296545927081e-22,-6.840867384954153486e-21,1.499999999999999944e-02
9.633921151429747365e-01,2.069555076527639439e-02,9.501463240427958645e-01,8.702963980572735181e-03,-1.163499985727309628e-22,3.005233953904146715e-01,-1.025810721148076956e-04,-9.013676996737414182e-01,1.891575307169150516e-03,-7.585230425887562673e-05,-8.543204421948693422e-03,-3.623273683458382904e-21,4.796906074261669671e-20,-1.085114227403737926e-21,2.000000000000000042e-02
9.496357876676616572e-01,1.944612680345355823e-02,9.402399516937957058e-01,8.612230888595402353e-03,-2.354477722343647346e-22,2.973870477252956723e-01,-7.527097744966529066e-05,-8.919709155712634008e-01,1.871873498046165750e-03,-7.504138873199500052e-05,-8.454130615057047632e-03,3.231757247091710282e-20,7.752755564060482716e-20,1.102070790039674980e-20,2.500000000000000139e-02
9.430418426278069921e-01,1.918332325626360968e-02,9.304368644389177101e-01,8.522446762762512368e-03,5.402505063723930989e-22,2.942835601240110233e-01,-4.964105470910650224e-05,-8.826720501627642879e-01,1.852408545610751724e-03,-7.423722300358777837e-05,-8.365978154082487697e-03,-3.546728058783534761e-20,2.287831995306392755e-21,-1.239190089834380917e-20,2.999999999999999889e-02
9.276292279157209997e-01,2.150114003042286753e-02,9.207359852721767046e-01,8.433598557221451755e-03,-8.270329576195592421e-22,2.912125838779509035e-01,-2.560658186983498725e-05,-8.734700844204583703e-01,1.833146441204853375e-03,-7.344237900748070628e-05,-8.278744623708271869e-03,4.250721383154326143e-20,3.565294749073263959e-20,1.504084055921552683e-20,3.500000000000000333e-02
9.669840777653547770e-01,2.003546536275333315e-02,9.111362485699638913e-01,8.345676279122976257e-03,-2.079977119994394147e-22,2.881737719882969118e-01,-3.080489371751134490e-06,-8.643640107447077003e-01,1.814082634069908188e-03,-7.265691798561808000e-05,-8.192421007465946342e-03,-1.001555577685759417e-20,9.210209091120773071e-20,-3.119269752945210621e-21,4.000000000000000083e-02
9.079804632917974905e-01,1.956029684845899536e-02,9.016365998302129370e-01,8.258670276992821982e-03,-6.406320562287721409e-17,2.851667813194654344e-01,1.802017520312522176e-05,-8.553528319712645489e-01,1.795214992621590013e-03,-7.188070055090628962e-05,-8.106997842336469140e-03,-3.873122064877226654e-17,2.453261746875543886e-18,5.461814111040854458e-17,4.499999999999999833e-02
9.135265154125341569e-01,2.013672907776084889e-02,8.922359955448673219e-01,8.172571018215505495e-03,-9.625004940611667485e-22,2.821912727147887212e-01,3.777394931730432390e-05,-8.464355611982795624e-01,1.776541594178582175e-03,-7.111357533413276068e-05,-8.022465720954618379e-03,4.304435795070549068e-20,1.429122847161810065e-19,1.536268392032538371e-20,5.000000000000000278e-02
8.820743440345124586e-01,1.977044464948111632e-02,8.829334030843890568e-01,8.087369069962276058e-03,-6.442165043034985433e-22,2.792469109473907918e-01,5.625514950034220967e-05,-8.376112216809383781e-01,1.758060544532110466e-03,-7.035539420512577663e-05,-7.938815331648771054e-03,3.188699838242202297e-20,-2.456206255731157635e-20,1.130806328076424966e-20,5.500000000000000028e-02
8.412940423475565588e-01,2.034736437779940260e-02,8.737278005843087669e-01,8.003055096749729994e-03,7.054352674653054243e-22,2.763333646592810444e-01,7.353409389927929342e-05,-8.288788467321769327e-01,1.739769963440222084e-03,-6.960601332746612182e-05,-7.856037460702711833e-03,-6.200939237561035243e-20,4.438573265205495759e-21,-2.141339152087026658e-20,5.999999999999999778e-02
8.849191049433015044e-01,1.968307995139809835e-02,8.646181768330116757e-01,7.919619859366051548e-03,8.197275227307508340e-22,2.734503063011051727e-01,8.967731610395613664e-05,-8.202374796244803479e-01,1.721667983667202889e-03,-6.886529305990805893e-05,-7.774122991543968089e-03,5.900861286832277643e-21,6.953019927356030968e-20,1.102885084758552645e-21,6.500000000000000222e-02
8.456898116944434607e-01,2.070515972766529336e-02,8.556035311608263250e-01,7.837054213917048553e-03,-1.880220718170815319e-21,2.705974120735459842e-01,1.047477677931877844e-04,-8.116861734925048255e-01,1.703752751109272219e-03,-6.813309777932466903e-05,-7.693062903696355238e-03,5.884887380957326350e-20,6.134583537364429951e-20,2.159821792761019295e-20,7.000000000000000666e-02
8.435108325328569689e-01,1.910988428180191573e-02,8.466828733301207111e-01,7.755349110883877524e-03,-3.031686918395137560e-21,2.677743618702929096e-01,1.188050105603121311e-04,-8.032239912362404421e-01,1.686022424988792550e-03,-6.740929569925126295e-05,-7.612848271721998385e-03,-1.456986561843687411e-20,8.960026247283328077e-20,-1.660943267923738896e-21,7.499999999999999722e-02
8.532992474565292973e-01,1.983401731796184675e-02,8.378552234265845833e-01,7.674495594189764160e-03,-3.736742964580460205e-22,2.649808392225797005e-01,1.319053974781971169e-04,-7.948500054248982538e-01,1.668475178035373329e-03,-6.669375870344876041e-05,-7.533470264177189249e-03,-1.970019961877209833e-20,1.585689536264596108e-19,-6.172845912967894768e-21,8.000000000000000167e-02
8.734256283536356857e-01,2.038909479116421050e-02,8.291196117516702602e-01,7.594484800276722798e-03,-1.074323445967972165e-21,2.622165312452125474e-01,1.441022449502861935e-04,-7.865632982015247077e-01,1.651109196650172705e-03,-6.598636218285975458e-05,-7.454920142584406384e-03,8.257608962508281548e-20,1.730052230420290767e-19,2.865779955268748177e-20,8.500000000000000611e-02
7.929715541346673557e-01,1.960573614432281273e-02,8.204750787161323444e-01,7.515307957184019262e-03,-1.167146707358922970e-16,2.594811285840177284e-01,1.554459953674886951e-04,-7.783629611883000621e-01,1.633922681050045895e-03,-6.528698488313209192e-05,-7.377189260412878903e-03,-6.736123311756620512e-17,4.034020174712783064e-18,1.005743209214846803e-16,8.999999999999999667e-02
8.100539396319287322e-01,2.059138148013917730e-02,8.119206747346906505e-01,7.436956383639999751e-03,-2.164095058126975003e-21,2.567743253646501689e-01,1.659843710625759719e-04,-7.702480953925663343e-01,1.616913845396447929e-03,-6.459550876036653205e-05,-7.300269062078313699e-03,1.100604125619132986e-19,1.895250031605004954e-19,3.896796067290300874e-20,9.500000000000000111e-02
7.859667144218510648e-01,2.003440037959568557e-02,8.034554601217127612e-01,7.359421488153355950e-03,-2.210077793872581550e-21,2.540958191426846979e-01,1.757625200275862211e-04,-7.622178111135045064e-01,1.600080917907674384e-03,-6.391181884384070653e-05,-7.224151081947603921e-03,5.746203673613045088e-20,2.338521142009997011e-19,2.148363879030931101e-20,1.000000000000000056e-01
8.311349056334504937e-01,2.111488648716912733e-02,7.950785049881826660e-01,7.282694768122436463e-03,-2.920723105446148893e-22,2.514453108550168126e-01,1.848231538350793074e-04,-7.542712278497287759e-01,1.583422140956941343e-03,-6.323580310326397207e-05,-7.148826943367257193e-03,-1.019978532565340455e-19,1.341976782222143555e-19,-3.369141317124835534e-20,1.049999999999999961e-01
7.921736039810622909e-01,1.920984150982458713e-02,7.867888891394032580e-01,7.206767808938257733e-03,-1.114935474729231420e-21,2.488225047723526817e-01,1.932066781795141941e-04,-7.464074742072925872e-01,1.566935771154587438e-03,-6.256735232706082245e-05,-7.074288357690494168e-03,4.725063872661035224e-20,-3.994556769446869336e-20,1.692545809029194520e-20,1.100000000000000006e-01
7.671106336217494714e-01,2.057372366771236666e-02,7.785857019741539986e-01,7.131632283107400098e-03,-1.619183821751723576e-21,2.462271084529712439e-01,2.009513164347036295e-04,-7.386256878088038880e-01,1.550620079419375106e-03,-6.190636000492818472e-05,-7.000527123328923775e-03,-3.414456629395003070e-20,-9.896012411164318564e-22,-9.674752488906167828e-21,1.150000000000000050e-01
7.812195510299042578e-01,1.987261557043304080e-02,7.704680423845965409e-01,7.057279949374582056e-03,9.724923511052919987e-22,2.436588326974883367e-01,2.080932265997747935e-04,-7.309250152029950209e-01,1.534473351035826666e-03,-6.125272221482416140e-05,-6.927535124808547468e-03,-9.586294856346857038e-20,7.201379451127085961e-21,-3.297941313335115482e-20,1.199999999999999956e-01
7.754502725744680802e-01,2.030702023059569733e-02,7.624350186572814714e-01,6.983702651853610638e-03,-3.406725525875478616e-21,2.411173915046988248e-01,2.146666119876288891e-04,-7.233046117750945303e-01,1.518493885699871183e-03,-6.060633751659439392e-05,-6.855304331838490278e-03,4.361238682059791054e-20,1.559491740932912099e-20,1.812846628179977135e-20,1.250000000000000000e-01
7.663629938157889843e-01,1.961031232793566254e-02,7.544857483754392469e-01,6.910892319170833936e-03,1.425422000530506917e-21,2.386025020285088283e-01,2.207038259913770390e-04,-7.157636416581879546e-01,1.502679997554974426e-03,-5.996710685267665352e-05,-6.783826798396064284e-03,1.341303850618037365e-20,1.075874234204372649e-19,2.968486119196744819e-21,1.300000000000000044e-01
7.741643453478871395e-01,1.899768673646732436e-02,7.466193583218460050e-01,6.838840963607931839e-03,3.910977057314454191e-22,2.361138845357024230e-01,2.262354712442448844e-04,-7.083012776449071346e-01,1.487030015216057443e-03,-5.933493345254355783e-05,-6.713094661815231269e-03,1.231554811089308092e-19,1.050101296962112044e-19,4.063957385705105723e-20,1.350000000000000089e-01
7.403323355937121431e-01,1.871402680052932505e-02,7.388349843830985808e-01,6.767540680258739803e-03,-3.555376221367544076e-21,2.336512623647708786e-01,2.312904934738081383e-04,-7.009167011002516157e-01,1.471542281785193215e-03,-5.870972273932756298e-05,-6.643100141892578289e-03,7.697919577178832391e-20,9.131485236697430447e-20,2.940742752337092882e-20,1.400000000000000133e-01
