Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.880484722560047839e-01,2.006730955852556800e-02,9.908314300000000685e-01,9.168570000000000886e-03,0.000000000000000000e+00,4.509383421796572256e-01,0.000000000000000000e+00,-8.822706694819381079e-01,4.172717609450620445e-03,0.000000000000000000e+00,-8.164012714142519431e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.924894036926465990e-01,1.947429655519937117e-02,9.770612637854972915e-01,8.752547957863322792e-03,-9.819185010039128635e-23,4.447995363735102736e-01,-3.297499212519809544e-04,-8.699437374590784922e-01,2.604232778868496336e-03,-1.689062386679930552e-04,-8.498470431622925925e-03,-1.182570316658939904e-20,8.400409510098879039e-21,-5.933974222304586237e-21,5.000000000000000104e-03
9.632970366008980490e-01,1.911419000040535249e-02,9.634889140381501793e-01,8.607405348401963793e-03,-1.880241644084082422e-22,4.386252997580218915e-01,-3.014595973325559378e-04,-8.578570717068637608e-01,2.444639588498622416e-03,-1.803255092486046084e-04,-8.417038312112296028e-03,-2.278144199806176710e-20,1.558798184015100406e-20,-1.143268815826722758e-20,1.000000000000000021e-02
9.636081954793274118e-01,1.844962019756247670e-02,9.501056272148288295e-01,8.485953586825793760e-03,-5.777313295565998888e-22,4.325272681447789869e-01,-2.472912461388640797e-04,-8.459437832812284341e-01,2.400697812454716164e-03,-1.789007792119871008e-04,-8.303101405407809985e-03,-5.307158143637351945e-21,-3.854129750077286315e-24,-2.063728058222615970e-21,1.499999999999999944e-02
9.682944262331378837e-01,1.952918541213051126e-02,9.369082823720971120e-01,8.367959279375848311e-03,-3.602412413376329255e-22,4.265134548026517924e-01,-1.942256158861262422e-04,-8.341962715452482247e-01,2.366637683860205871e-03,-1.764607673892621081e-04,-8.187996762385634994e-03,-4.314636589664205240e-20,2.884334469434216281e-20,-2.164801916788658528e-20,2.000000000000000042e-02
9.050989971100658060e-01,2.130121193955265835e-02,9.238942560268489368e-01,8.251746965014222085e-03,2.433458870654450448e-22,4.205834163160568906e-01,-1.442945793966009531e-04,-8.226118168387184237e-01,2.333803524774401630e-03,-1.739722509583607214e-04,-8.074266774720463211e-03,-7.205454969759670780e-20,-2.496633543115232916e-20,-3.710116982538063299e-20,2.500000000000000139e-02
9.482100433536339024e-01,1.864019293569164556e-02,9.110609985502143848e-01,8.137158911095525651e-03,-4.219564237707777177e-22,4.147360338432218296e-01,-9.749880956922492466e-05,-8.111881276610427571e-01,2.301481929628489392e-03,-1.715136990783315823e-04,-7.962098930750777584e-03,-7.702081110427760952e-21,4.579041202939419642e-22,-3.462742337678500802e-21,2.999999999999999889e-02
8.941614254711667265e-01,2.093112063425659961e-02,8.984059988065176139e-01,8.024161769432982746e-03,3.932515770565480718e-21,4.089701491095637520e-01,-5.368156972678899677e-05,-7.999229758958390502e-01,2.269609092067544683e-03,-1.690909467407819035e-04,-7.851488391032373365e-03,-1.342312503502193670e-19,6.912896776305215986e-19,-7.302348355738504338e-20,3.500000000000000333e-02
8.719188940068185456e-01,1.913606858831351509e-02,8.859267807897259761e-01,7.912732642016825566e-03,-6.784487187329114534e-22,4.032846161527400275e-01,-1.268150298142198436e-05,-7.888141665860423091e-01,2.238174393540321317e-03,-1.667039025617689002e-04,-7.742414867283558752e-03,-7.840613567063469166e-20,5.177474570645522123e-20,-3.931231732120451626e-20,4.000000000000000083e-02
8.806086130548261837e-01,2.032516002423151447e-02,8.736209029026467121e-01,7.802849761220405009e-03,-9.067873291304884321e-21,3.976783053005575885e-01,2.565530287167568048e-05,-7.778595350912559381e-01,2.207171627278553278e-03,-1.643520038585137837e-04,-7.634857085784720575e-03,6.570335157366758022e-20,7.807816126725022512e-20,4.376536093762747565e-20,4.499999999999999833e-02
8.264291548494228090e-01,1.961469854582518352e-02,8.614859574600112202e-01,7.694491724137002449e-03,2.891738375154932431e-21,3.921501032485146254e-01,6.147473687143659117e-05,-7.670569464900588441e-01,2.176595009103949284e-03,-1.620346623111452999e-04,-7.528793966423435839e-03,-1.136230495494986689e-19,-4.647866714630565421e-20,-6.132156121483328618e-20,5.000000000000000278e-02
8.446326265175455594e-01,1.905439276924901504e-02,8.495195702160860396e-01,7.587637426399659012e-03,-5.091314917779550759e-21,3.866989128237122153e-01,9.491500454581543351e-05,-7.564042951701586137e-01,2.146438850966404192e-03,-1.597512999590108048e-04,-7.424204715229276198e-03,9.853084522066688463e-21,-5.055841727755528334e-20,1.075380693078210879e-20,5.500000000000000028e-02
8.940737717224163106e-01,2.080677528190053721e-02,8.377193999003098579e-01,7.482266053240575580e-03,-1.435004402974632103e-22,3.813236527282420907e-01,1.261070225100634516e-04,-7.458995044380463124e-01,2.116697534001408913e-03,-1.575013517194646375e-04,-7.321068828103759196e-03,-1.150053664880780835e-20,1.204025564274419471e-21,-5.716894325735574731e-21,5.999999999999999778e-02
8.621271340076173129e-01,2.024396387523439561e-02,8.260831377593996772e-01,7.378357075263047848e-03,-7.631546274398251892e-22,3.760232572858095978e-01,1.551747984591524219e-04,-7.355405261342652379e-01,2.087365506051471007e-03,-1.552842651793993260e-04,-7.219366087338853662e-03,1.367976357846055178e-20,-1.094943132767871215e-21,7.848937678461203513e-21,6.500000000000000222e-02
8.320409913524375867e-01,1.861631275045489906e-02,8.146085071059397942e-01,7.275890244644363930e-03,1.052074617649902516e-20,3.707966761934770594e-01,1.822357918633351497e-04,-7.253253402533410554e-01,2.058437281164813420e-03,-1.530995001898517152e-04,-7.119076557608885504e-03,-2.100296655490326757e-19,1.177820248865694033e-18,-1.191637881736343442e-19,7.000000000000000666e-02
8.034077745628259715e-01,2.026452451320866557e-02,8.032932628731195290e-01,7.174845591406703131e-03,3.354207512118729701e-21,3.656428742784196273e-01,2.074012559222976381e-04,-7.152519545680559032e-01,2.029907439229471436e-03,-1.509465284568138458e-04,-7.020180581969584499e-03,-3.239132967972386720e-18,2.309198094053953850e-18,-1.659323782986373657e-18,7.499999999999999722e-02
8.264169658756871373e-01,1.923527019908064309e-02,7.921351911757555930e-01,7.075203419735104707e-03,-1.218501964883153448e-21,3.605608312596538245e-01,2.307765617179843832e-04,-7.053184042582402169e-01,2.001770625596349835e-03,-1.488248331509407448e-04,-6.922658777915665848e-03,-1.304862021225220890e-19,8.560949843520472784e-20,-6.532451277335213289e-20,8.000000000000000167e-02
7.898702193524251847e-01,2.114785207577222700e-02,7.811321088772398280e-01,6.976944304336813243e-03,-1.956557507713889938e-20,3.555495415144622195e-01,2.524615054884783260e-04,-6.955227515438161534e-01,1.974021550681070471e-03,-1.467339085341516582e-04,-6.826492033495692308e-03,1.494938356826211469e-19,-3.639186413776112830e-18,9.838102088582477614e-20,8.500000000000000611e-02
