Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.430044033677837945e-01,1.936449807839529802e-02,9.908314299999998465e-01,9.168569999999997416e-03,0.000000000000000000e+00,4.073384828949157543e-01,0.000000000000000000e+00,9.032288098974219359e-01,3.769270211902581331e-03,0.000000000000000000e+00,8.357946991610071610e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.604196663234922937e-01,2.028042289161774772e-02,9.781533429752438114e-01,8.779326519432651896e-03,5.744470946330586368e-18,4.020664529710422652e-01,3.795275644860028087e-04,8.916986789811827130e-01,4.919571398457591761e-03,-1.668850673827697458e-04,7.412188170244226812e-03,1.681872613098023114e-18,1.430373455621246908e-18,5.543125804714904298e-18,5.000000000000000104e-03
9.462947190923416407e-01,1.901586141791144005e-02,9.656217043739427908e-01,8.644552729734366475e-03,1.134774735099089036e-17,3.969132940917927677e-01,3.834408067825862418e-04,8.802755917606233105e-01,4.954830769989889035e-03,-1.784624397010089742e-04,7.248441615594510695e-03,3.351991930814084071e-18,2.759160225286876862e-18,1.093666335599843053e-17,1.000000000000000021e-02
9.609092920460624576e-01,1.932988512828277133e-02,9.532493258496056443e-01,8.531968607666600216e-03,-3.855847710174386280e-17,3.918302260411811733e-01,3.580563870790012186e-04,8.689956013905867360e-01,4.899365977384429610e-03,-1.773237807202893439e-04,7.149951685673196049e-03,-1.571814120139238615e-17,-1.395712033650778918e-19,-3.520962447826660377e-17,1.499999999999999944e-02
9.502824132484728459e-01,2.009563311813295991e-02,9.410353672452108631e-01,8.422505109401685897e-03,2.213623613952513678e-17,3.868124795357908985e-01,3.317064586568010411e-04,8.578599370819619541e-01,4.837207681861116666e-03,-1.751674354972106390e-04,7.057903682100026554e-03,6.608226474730479654e-18,5.231536630259224996e-18,2.130301132033848920e-17,2.000000000000000042e-02
9.082523117060159468e-01,1.952575219597007736e-02,9.289778968576910545e-01,8.314581495593095783e-03,-2.869707192071346853e-21,3.818589072446070265e-01,3.066390320476138466e-04,8.468669972028902704e-01,4.775240481105948523e-03,-1.729529028040585961e-04,6.967458733753930170e-03,-2.316533938810298786e-20,-4.925650221676063147e-24,7.299078648790105652e-21,2.500000000000000139e-02
8.892830255552722774e-01,2.099918199292743690e-02,9.170749176441439499e-01,8.208051675131444735e-03,-7.428088922350226690e-17,3.769686684348014238e-01,2.829661133665479209e-04,8.360149701747087159e-01,4.714019627341373142e-03,-1.707586372115423143e-04,6.878206172533233784e-03,-3.029823479824617126e-17,-1.288651009990013525e-19,-6.782135603141332429e-17,2.999999999999999889e-02
9.181151530838922437e-01,1.955523251927435494e-02,9.053244507857011181e-01,8.102887440345804548e-03,2.123107505216092909e-22,3.721409567389307171e-01,2.606282693739691474e-04,8.253020489121911663e-01,4.653581208307153161e-03,-1.685908103289188848e-04,6.790098780090134470e-03,-1.966350252586213756e-20,1.955757967613971693e-20,9.100756488006913951e-21,3.500000000000000333e-02
8.665013947615678447e-01,1.913618028390593959e-02,8.937245422152770846e-01,7.999070459777659139e-03,4.211173499619156803e-17,3.673749777106903869e-01,2.395556068722530724e-04,8.147264481063278829e-01,4.593918843587741115e-03,-1.664496639476981360e-04,6.703119324471561169e-03,1.277509641572709737e-17,9.519689420605188187e-18,4.043476228065256356e-17,4.000000000000000083e-02
8.620188780776620874e-01,2.006717029530004706e-02,8.822732628531221311e-01,7.896583416520455700e-03,-4.808948113607138024e-21,3.626699468842343732e-01,2.196807910898717622e-04,8.042864053579328321e-01,4.535022793407564139e-03,-1.643349539820212839e-04,6.617253201681569039e-03,-4.590606452623118075e-20,5.885054505793606390e-20,1.542737520205147976e-20,4.499999999999999833e-02
8.743585346269532321e-01,2.028655219292564357e-02,8.709687083317285694e-01,7.795409278765322997e-03,-5.664051104705969109e-21,3.580250895167052527e-01,2.009399347928242244e-04,7.939801809919829756e-01,4.476883165437284609e-03,-1.622463972421339944e-04,6.532486189271788021e-03,-2.932740815158447203e-20,-7.336557067038381106e-21,7.012688278573462981e-21,5.000000000000000278e-02
