Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.033463283114333553e+00,1.971315364001175602e-02,9.908314300000000685e-01,9.168570000000000886e-03,0.000000000000000000e+00,3.707632099960647132e-01,0.000000000000000000e+00,9.188479552076387336e-01,3.430824196073008377e-03,0.000000000000000000e+00,8.502477355485281441e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.001277766313984019e+00,1.918472581565507443e-02,9.794732322176797901e-01,8.996176575535003161e-03,5.807683481734613567e-18,3.664771102249211876e-01,1.754324098332892641e-04,9.083294236196977067e-01,4.027989412735345082e-03,-4.435980767261888286e-05,8.075617053201276929e-03,-1.524297901172639072e-18,-1.892037135399249743e-19,6.877730832622285236e-18,5.000000000000000104e-03
9.820410810897227671e-01,1.971274227586482589e-02,9.682400501031018791e-01,8.887493466712706458e-03,1.148274913595001014e-17,3.622727534982054798e-01,1.749495235215023890e-04,8.979127175174251851e-01,4.033909267653829241e-03,-4.749777587240794975e-05,7.956030886718814046e-03,-2.937901452279273192e-18,-3.803206132690428461e-19,1.356778828221539331e-17,1.000000000000000021e-02
9.513017548009405910e-01,1.897098323483948495e-02,9.571352725747894752e-01,8.785113183703587708e-03,-7.679816492106910032e-17,3.581192039176896991e-01,1.609040370419571918e-04,8.876139742169393276e-01,3.991888120393003586e-03,-4.726383728277684784e-05,7.862585930689950514e-03,-3.200845551363737717e-17,7.893953445919414263e-18,-6.989891797969183053e-17,1.499999999999999944e-02
9.543347773612513851e-01,1.972199263788167525e-02,9.461578213237005208e-01,8.684321157883740858e-03,2.244535001310247941e-17,3.540134253802273423e-01,1.465504608864399180e-04,8.774332560276330018e-01,3.946428432483020839e-03,-4.675866346707086935e-05,7.772241138833725811e-03,-5.445055418717461536e-18,-7.391844740167928628e-19,2.640086897782904035e-17,2.000000000000000042e-02
9.248898021565349348e-01,1.930995958273110449e-02,9.353062682905275427e-01,8.584718938526109122e-03,-6.593380784374066501e-17,3.499546731246422904e-01,1.329314864994527888e-04,8.673693235322611494e-01,3.901170226561205372e-03,-4.623624004923434469e-05,7.683098064327399494e-03,-2.523466947470542363e-17,-1.883692275699396332e-18,-6.091671830610822599e-17,2.500000000000000139e-02
8.926972718261382278e-01,2.080643318806634293e-02,9.245791721828654497e-01,8.486261740547861032e-03,-1.484088244861229104e-16,3.459423955890453817e-01,1.200916898878003829e-04,8.574208450861796615e-01,3.856406089334219432e-03,-4.571734859837804486e-05,7.594990352276929230e-03,-6.167316796081013553e-17,1.484910227429692192e-17,-1.351496570924679726e-16,2.999999999999999889e-02
9.213385346243820884e-01,2.015196752679189809e-02,9.139751058168982256e-01,8.388933886017132385e-03,-1.403812862796045761e-21,3.419760624596184240e-01,1.079960456191288908e-04,8.475864956848316867e-01,3.812154449030325833e-03,-4.520366504509130409e-05,7.507893660573711041e-03,1.684985334839275534e-20,-7.474385118035734781e-20,-8.312852608986398935e-21,3.500000000000000333e-02
9.174119563781265585e-01,2.057837184937414896e-02,9.034926581789272104e-01,8.292722218590656627e-03,4.288176495887165459e-17,3.380551505314602911e-01,9.660505774773432968e-05,8.378649648920504234e-01,3.768411341364908285e-03,-4.469529888161995201e-05,7.421795401816909735e-03,-9.304609494090294513e-18,-1.364397937147691159e-18,4.999565719067245774e-17,4.000000000000000083e-02
8.617957270705467465e-01,1.854455402477058965e-02,8.931304344218500280e-01,8.197613924383576056e-03,5.270565626507411200e-17,3.341791424989885573e-01,8.588080622470411476e-05,8.282549573243460639e-01,3.725171033595500291e-03,-4.419223008427258413e-05,7.336684071480884146e-03,2.147076767849475995e-17,-3.345210335857806628e-19,4.817102739337456034e-17,4.499999999999999833e-02
