Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.017690726711584448e+00,2.062849810802163189e-02,9.908314300000001795e-01,9.168570000000000886e-03,0.000000000000000000e+00,4.509383421796573366e-01,0.000000000000000000e+00,8.822706694819381079e-01,4.172717609450621312e-03,0.000000000000000000e+00,8.164012714142519431e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.772598650806690879e-01,1.948567664098505708e-02,9.767307865895306085e-01,8.615323304761890455e-03,6.709391366519129187e-22,4.444466425463091119e-01,4.939140629394219318e-04,8.697529639911613097e-01,5.502955947531344531e-03,-2.351105953473626260e-04,6.862791076866954672e-03,4.608467369214204379e-20,-3.768550312300462978e-20,-2.280089259028127638e-20,5.000000000000000104e-03
9.632696620069872706e-01,2.035057873238184031e-02,9.628064914725742440e-01,8.457800118038179618e-03,1.203676273524259762e-21,4.381079722954648314e-01,5.013513269823427097e-04,8.573550909049355573e-01,5.538595308252719680e-03,-2.510996286428269380e-04,6.667669461069915954e-03,4.584347087375317885e-20,-4.313349669384184298e-20,-2.207932230554259238e-20,1.000000000000000021e-02
9.517963601510388560e-01,1.999536642754908347e-02,9.490787132393005976e-01,8.334367676144389253e-03,-2.459401700679774042e-17,4.318644717467275407e-01,4.706526255236124058e-04,8.451292732235138327e-01,5.468947751609465682e-03,-2.491367526722224079e-04,6.564646667357623526e-03,-1.110363373942570483e-17,-3.073986281943028152e-18,-2.194504647993328405e-17,1.499999999999999944e-02
9.306878045149140632e-01,2.098937152703434991e-02,9.355465039542413264e-01,8.215309481351181636e-03,2.206216849006501233e-21,4.257102159853433099e-01,4.385472154581060693e-04,8.330774746605739134e-01,5.391689182925249457e-03,-2.457446088336888651e-04,6.470426431557027569e-03,3.795173388390245698e-20,-4.813555309083099497e-20,-1.691986765674170691e-20,2.000000000000000042e-02
9.047182805213981327e-01,1.902543384547793551e-02,9.222072267149616920e-01,8.098163066150430855e-03,-4.797562410361036232e-17,4.196435658317589912e-01,4.079611466062417198e-04,8.211975716536259462e-01,5.314827853132907468e-03,-2.422797281594522790e-04,6.378150180884139230e-03,-1.901779447339878233e-17,-4.537722898623509408e-20,-4.415867473737028013e-17,2.500000000000000139e-02
9.330077515412357192e-01,1.938404096592205236e-02,9.090581430576814004e-01,7.982704121406941980e-03,-4.720348818209814273e-17,4.136632504041765634e-01,3.790487186371834460e-04,8.094871383409397714e-01,5.239006863275007947e-03,-2.388529664828735054e-04,6.287237309548817342e-03,-2.130331242512837080e-17,-5.648126786880949507e-18,-4.212337618608157450e-17,2.999999999999999889e-02
8.977373661335776855e-01,1.898245019435876313e-02,8.960965421881859072e-01,7.868892428716380699e-03,-1.252653291100343398e-21,4.077680448644492861e-01,3.517410404170606816e-04,7.979437564015869899e-01,5.164264551786756918e-03,-2.354728694852000100e-04,6.197623055192445427e-03,-2.310140364993451826e-21,-3.154172191148549035e-20,-2.260501138951062173e-22,3.500000000000000333e-02
8.850638452274620649e-01,1.944616957352241979e-02,8.833197510323160806e-01,7.756703195219313146e-03,4.045793445576604415e-21,4.019567437236035712e-01,3.259551273347067492e-04,7.865650399864566600e-01,5.090589794153666837e-03,-2.321395839303922067e-04,6.109285260131531656e-03,2.343558889229783510e-20,-5.614855830444008768e-20,-7.434573679960429294e-21,4.000000000000000083e-02
9.113802270869247879e-01,1.953697113172113420e-02,8.707251345520379271e-01,7.646113200003653784e-03,1.262134583436331953e-20,3.962281584466654238e-01,3.016108562807021673e-04,7.753486372974166541e-01,5.017967612253631388e-03,-2.288525712589126345e-04,6.022205501675019328e-03,-2.167215750755108914e-20,-2.245468899467751444e-20,2.525124509985122974e-20,4.499999999999999833e-02
8.698579387117024719e-01,1.995499778168786931e-02,8.583100952729632027e-01,7.537099652273310246e-03,-8.958167424751345864e-17,3.905811170568212476e-01,2.786321501512885497e-04,7.642922302590149375e-01,4.946382917452149877e-03,-2.256112412542199083e-04,5.936365896656433001e-03,-3.575452608177066050e-17,6.239944270710812930e-20,-8.232989511300078010e-17,5.000000000000000278e-02
8.559531335327620338e-01,2.090902202208012178e-02,8.460720727544629449e-01,7.429640093346692731e-03,-2.582529476531745498e-21,3.850144639057130336e-01,2.569468777929197613e-04,7.533935340407963421e-01,4.875820814837656010e-03,-2.224150041939473583e-04,5.851748835875555770e-03,2.819286975355376037e-21,-2.905575739878159489e-20,-4.341270883790800370e-21,5.500000000000000028e-02
8.679826513662433074e-01,1.949629813081008023e-02,8.340085430622508067e-01,7.323712384435221087e-03,-8.692346589844113741e-17,3.795270594592891622e-01,2.364866586466773989e-04,7.426502965744437024e-01,4.806266625055692111e-03,-2.192632752215612304e-04,5.768336959213416805e-03,-3.923584855844995913e-17,-9.761192813770212288e-18,-7.756525959763884443e-17,5.999999999999999778e-02
8.611247239261540232e-01,1.999386522698893415e-02,8.221170182478694244e-01,7.219294701506950851e-03,7.817070688141419364e-21,3.741177800866901104e-01,2.171866692447901371e-04,7.320602980771188095e-01,4.737705882995544779e-03,-2.161554747872775474e-04,5.686113150535188933e-03,-5.707820490661995948e-22,-2.305424366988316267e-20,9.070670845255724903e-21,6.500000000000000222e-02
7.710398972843059973e-01,2.128600794394216664e-02,8.103950458357744857e-01,7.116365530805228261e-03,-6.704009371852402666e-21,3.687855178513620436e-01,1.989854590394338446e-04,7.216213505821981178e-01,4.670124334641774684e-03,-2.130910287546874027e-04,5.605060534266637258e-03,-9.329770346233000581e-21,4.451311026720107050e-21,-2.760368335976444040e-21,7.000000000000000666e-02
8.031167545222335225e-01,2.009913963021363326e-02,7.988402083174138690e-01,7.014903664459230109e-03,-8.320124547832342470e-21,3.635291803040903713e-01,1.818247757035038980e-04,7.113312974768825070e-01,4.603507933823814888e-03,-2.100693684738503468e-04,5.525162472125866309e-03,-9.803155928751695684e-20,9.741074119401975057e-20,4.076112826465108525e-20,7.499999999999999722e-02
8.358036649103420812e-01,2.106835057960937396e-02,7.874501226530289388e-01,6.914888196178178847e-03,7.130531263147495497e-21,3.583476902783461204e-01,1.656493994640998726e-04,7.011880130472977202e-01,4.537842839021387353e-03,-2.070899308425828999e-04,5.446402559920511359e-03,1.182153777320728741e-21,-6.720849329745048803e-20,7.403709824574910973e-21,8.000000000000000167e-02
7.635148580420249020e-01,2.036429927276437249e-02,7.762224397798416220e-01,6.816298516977915486e-03,2.645049234866693935e-20,3.532399856873963961e-01,1.504069860054658156e-04,6.911894020298642305e-01,4.473115410210454744e-03,-2.041521583616351181e-04,5.368764624360547466e-03,-4.629086442616343311e-21,2.529024738335693343e-19,3.207112363928893778e-20,8.500000000000000611e-02
7.463550605987333553e-01,1.996824468475955766e-02,7.651548441278971380e-01,6.719114310994559087e-03,1.976851710432035036e-20,3.482050193238135360e-01,1.360479175004185564e-04,6.813333991700395442e-01,4.409312205784802693e-03,-2.012554991760561048e-04,5.292232719930245639e-03,-2.540901532732155596e-20,-1.507907385663572304e-20,3.518780391713864721e-20,8.999999999999999667e-02
7.685665317299931187e-01,1.926244258100569609e-02,7.542450531426228011e-01,6.623315551339703337e-03,3.598928792432024925e-21,3.432417586610165272e-01,1.225251613463545271e-04,6.716179687875624138e-01,4.346419979521006643e-03,-1.983994071182596051e-04,5.216791125784600754e-03,7.146521765938352231e-20,-1.422119110352806658e-20,-3.248490061421441991e-20,9.500000000000000111e-02
7.435382251003754828e-01,1.988595934069724291e-02,7.434908168138170126e-01,6.528882496010652431e-03,-1.561207421847292248e-16,3.383491856567639733e-01,1.097941362121470298e-04,6.620411043479235147e-01,4.284425677596698061e-03,-1.955833417367872659e-04,5.142424342680333368e-03,-6.307479156278749785e-17,2.150669465447897943e-19,-1.430927046062141257e-16,1.000000000000000056e-01
7.195680747261421484e-01,2.084489701680399681e-02,7.328899172119818228e-01,6.435795683870165589e-03,2.079591520783189003e-16,3.335262965590644058e-01,9.781258501391242629e-05,6.526008280408459594e-01,4.223316435668965710e-03,-1.928067683237460529e-04,5.069117089954216539e-03,7.627985211032575588e-17,1.073100171711431523e-20,1.945604222384529430e-16,1.049999999999999961e-01
7.208683484106443995e-01,2.002756236098248571e-02,7.224401680308044638e-01,6.344035930670056250e-03,-3.154779266203044180e-21,3.287721017140109447e-01,8.654045446282909899e-05,6.432951903646884073e-01,4.163079575997331513e-03,-1.900691579330184553e-04,4.996854302527868434e-03,1.145374435034213544e-20,-4.000791721584632344e-20,-9.397101397043484594e-21,1.100000000000000006e-01
7.036906228955416287e-01,2.048561449891251815e-02,7.121394141362644703e-01,6.253584325134797089e-03,-7.448540753090383214e-21,3.240856253758007122e-01,7.593978084573046084e-05,6.341222697171726708e-01,4.103702604618915568e-03,-1.873699873953649621e-04,4.925621127953258051e-03,2.083744041660909667e-20,5.185025254208660702e-20,-1.901530868342480733e-20,1.150000000000000050e-01
