Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.568898997707533383e-01,2.035325822762556677e-02,9.908314300000000685e-01,9.168569999999999151e-03,0.000000000000000000e+00,3.397957047460690161e-01,0.000000000000000000e+00,-9.307447564783629668e-01,3.144269156524097820e-03,0.000000000000000000e+00,-8.612563341783398621e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.006192511313553251e+00,2.021142433864419469e-02,9.801985853907092539e-01,9.051202862814531139e-03,-1.057934194937076374e-17,3.361787961084031773e-01,-9.433366182040768739e-05,-9.207459393538209858e-01,2.702375705540163969e-03,-1.569632787002040635e-05,-8.648945441163038289e-03,-3.627627749811451257e-18,8.456490963858208970e-19,9.937947133162785606e-18,5.000000000000000104e-03
9.897464856299895697e-01,2.083993187776852704e-02,9.696825402320733422e-01,8.952547078846205542e-03,-2.093335178699323148e-17,3.325732345267696233e-01,-9.006047808728207221e-05,-9.108673193993791495e-01,2.640021767196525700e-03,-1.680174668768689126e-05,-8.566684810038313960e-03,-7.174929511701440832e-18,1.648522053678539860e-18,1.966534060865601158e-17,1.000000000000000021e-02
9.881421175459907946e-01,1.938407153628031801e-02,9.592795373449675145e-01,8.856376537368126564e-03,-2.946458321299762149e-17,3.290041771226466794e-01,-7.843427185051180255e-05,-9.010957125354048802e-01,2.608992589531522639e-03,-1.671613101773037035e-05,-8.475633839023579558e-03,-1.011297395913718424e-17,-5.499256757885447841e-18,2.767470869588891621e-17,1.499999999999999944e-02
9.804073121887736386e-01,1.904730816182114567e-02,9.489881585999826452e-01,8.761354320657367689e-03,-4.097663308027332294e-17,3.254732961599809959e-01,-6.688057165934240488e-05,-8.914289985723585774e-01,2.580802628872111166e-03,-1.653548979088752190e-05,-8.384768786357308171e-03,-1.404150848775526103e-17,3.148614335612661163e-18,3.849572230176807047e-17,2.000000000000000042e-02
9.525948343502175231e-01,2.040958518088750034e-02,9.388071896256904303e-01,8.667360984849218491e-03,2.938733097159061306e-17,3.219803474278440381e-01,-5.597010830778937398e-05,-8.818659738982441709e-01,2.553118971187840272e-03,-1.634942001417465362e-05,-8.294814195935256915e-03,2.049208439313519911e-17,-1.244372000009675463e-17,-2.380327018570547406e-17,2.500000000000000139e-02
9.498181758030282973e-01,2.008031065341431276e-02,9.287354445429256700e-01,8.574376737065457152e-03,-5.705848177835350636e-17,3.185249342395770067e-01,-4.571487228144232456e-05,-8.724055208984641263e-01,2.525747913282726850e-03,-1.616519965440173381e-05,-8.205819714137743345e-03,-1.958292344744339413e-17,-1.030633811488743151e-17,5.359272074655215876e-17,2.999999999999999889e-02
9.413096140097152453e-01,1.984178802655456667e-02,9.187717514630886484e-01,8.482390039399861220e-03,3.910022942943341030e-17,3.151066516528778227e-01,-3.608300532848536068e-05,-8.630465398661494314e-01,2.498670758742618792e-03,-1.598337516935582686e-05,-8.117779883873696770e-03,1.463828183781611403e-17,1.918281664331765749e-18,-3.628031284678666851e-17,3.500000000000000333e-02
9.176997807301766619e-01,2.052898114175736449e-02,9.089149511736622777e-01,8.391390135106936363e-03,-7.850204853446951348e-17,3.117250982109323609e-01,-2.704081807164322195e-05,-8.537879433163715337e-01,2.471883153585807940e-03,-1.580394421771663243e-05,-8.030684843516530669e-03,-2.689809659354575732e-17,5.763990795881046767e-18,7.375001453537798601e-17,4.000000000000000083e-02
8.744473995167825198e-01,1.969019959113628079e-02,8.991638969067496934e-01,8.301366436413319672e-03,3.718947935723351008e-23,3.083798768493291598e-01,-1.855613341035518120e-05,-8.446286554086419596e-01,2.445381944414136248e-03,-1.562686129426060560e-05,-7.944524473011947002e-03,-2.122502199207737822e-20,1.852735283509363845e-20,-7.788407896585069304e-21,4.499999999999999833e-02
