Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
288.0,150.0,6.234150149124677,0.20816497202635767,22.137833258857885,0.9755443249043225,5.7744545353302055,19.983515734371476,0.4596956137944712,2.154317524486409
336.0,150.0,5.669138420265943,0.20272457383526982,24.48081535779235,1.2199153955111202,4.9991325879111965,20.448988261014424,0.6700058323547466,4.031827096777924
-480.0,150.0,3.4302303115561026,0.21916720646566618,18.894988701890593,2.463439400674088,3.418125400389232,18.758929500374965,0.012104911166870735,0.13605920151562856
-528.0,150.0,3.1239949803799383,0.1818679065595722,18.041974385279534,2.4352840159952964,3.17627076699767,18.74196807840561,-0.05227578661773169,-0.6999936931260748
10.0,150.0,19.596706827671227,0.3511484953521679,19.675269969127545,0.35270915533151087,18.96032886648695,19.036063661449116,0.6363779611842766,0.6392063076784282
48.0,150.0,18.006271782521807,0.31679173787045406,19.653506013052038,0.3492312118283885,17.474474842683044,19.067253066573784,0.5317969398387632,0.586252946478254
96.0,150.0,14.883724615939967,0.26751767986804387,20.193666218628973,0.3770929215419946,14.134925376867194,19.138158811231992,0.7487992390727722,1.0555074073969806
144.0,150.0,11.733637094502779,0.2613912659466054,20.777885040796544,0.5022894566429971,10.938093792694719,19.249169032042175,0.7955433018080598,1.528716008754369
192.0,150.0,9.112614213344159,0.24054302199179783,20.896993340487228,0.6346487092231594,8.550545865327166,19.414032211079196,0.562068348016993,1.4829611294080323
240.0,150.0,7.512224372850723,0.23234188667464692,21.82831876734857,0.8271371165617428,6.900247260806212,19.649680248470112,0.611977112044511,2.178638518878458
-432.0,150.0,3.6432272342206726,0.19998336992517457,17.936363205740612,1.858725433432542,3.733662120117632,18.776901209221315,-0.09043488589695947,-0.8405380034807024
-384.0,150.0,4.228928749804027,0.19487458363810545,19.360724204519702,1.4720046549687937,4.154212950126895,18.79635094007852,0.07471579967713193,0.5643732644411834
-144.0,150.0,10.986347157953904,0.2568903406056956,19.341892698724227,0.49364047850790477,10.77343948173807,18.93276930810788,0.21290767621583484,0.4091233906163474
-96.0,150.0,13.89687112959594,0.2826739946018257,18.802597544278434,0.3984572627907334,14.014319569340273,18.968152864942045,-0.11744843974433294,-0.16555532066361067
-48.0,150.0,17.363220205202918,0.2887084588685895,18.944605954215692,0.318272205056733,17.413673980244916,19.00022619582199,-0.05045377504199777,-0.05562024160629875
-10.0,150.0,19.36563997773923,0.334880118740045,19.443176155418072,0.3363684748233341,18.947861981183763,19.023541367766803,0.41777799655546843,0.41963478765126894
-336.0,150.0,4.782103165689418,0.20896005208951948,19.142992009852648,1.257438009453893,4.728038005496458,18.817649501875493,0.054065160192959816,0.3253425079771546
-288.0,150.0,5.550334853771702,0.20065418058723958,18.9332012587157,0.9403457519040396,5.530723026542098,18.84129239158689,0.019611827229603307,0.09190886712881152
-240.0,150.0,6.549225919416179,0.1872042041695994,18.40004427312159,0.6664469668437737,6.68068271492322,18.868030465126658,-0.1314567955070416,-0.46798619200506764
-192.0,150.0,8.382152119302576,0.22694649836283107,18.969742151567914,0.5987756412804934,8.355173358695895,18.89856138958325,0.026978760606681362,0.07118076198466383
432.0,150.0,4.546744190994304,0.20307548971257372,26.334011208777454,1.8874648315845448,4.044013008201862,21.66142650343138,0.5027311827924423,4.672584705346075
384.0,150.0,4.942009297180454,0.19813936009389355,24.747049427182287,1.4966654704052347,4.452000630919935,21.045719965716824,0.4900086662605192,3.7013294614654626
528.0,150.0,3.6599433737370703,0.2024332060931852,25.218537751688874,2.710661602870188,3.40539163000222,21.809988082381732,0.25455174373485034,3.408549669307142
480.0,150.0,3.8795748990842234,0.21968589817525735,23.945621865706674,2.469269495489893,3.7060840737177494,21.995584988587506,0.17349082536647398,1.9500368771191674
10.0,200.0,19.13858155639699,0.35610643985485374,19.181628010287984,0.35699670595449096,18.972003688035986,19.014633697256077,0.16657786836100286,0.16699431303190693
64.0,200.0,17.777739218660013,0.303894211336939,19.401571714650796,0.3350129785778415,17.475436321712124,19.068313001055444,0.30230289694788937,0.3332587135953524
-640.0,200.0,3.4461600656887152,0.19763341344453503,19.07403913834116,2.2213995671165736,3.4153677391175283,18.727933387681016,0.030792326571186912,0.3461057506601435
-704.0,200.0,3.1990599938753435,0.1910962080573968,19.047124941988404,2.5588546643717662,3.174113279408269,18.713078456588494,0.024946714467074305,0.33404648539990944
-512.0,200.0,4.166875597364414,0.20517772834355652,18.891999512251843,1.549830488815889,4.1494823277120325,18.760617710605615,0.017393269652381527,0.1313818016462278
-576.0,200.0,3.666526011325902,0.19432838616808837,18.152911359667463,1.80616575240068,3.7300834696078398,18.743639799923102,-0.0635574582819376,-0.5907284402556385
-384.0,200.0,5.558739262420925,0.23099500931492972,18.972587679409422,1.0825350116534866,5.52198064995413,18.800322117945033,0.03675861246679535,0.1722655614643891
-448.0,200.0,4.552532064263414,0.2025019557609776,17.761524949911525,1.218575768987259,4.721656733565985,18.779249559906674,-0.16912466930257075,-1.017724609995149
128.0,200.0,14.76452860516903,0.27176674471622997,20.02564752184626,0.38308240335199767,14.15779702164767,19.170398681714552,0.6067315835213591,0.8552488401317078
192.0,200.0,11.85797583166761,0.2576964421987491,21.016814358132482,0.4951894833291164,10.979222615208847,19.328202177385325,0.8787532164587617,1.6886121807471568
-64.0,200.0,17.610529614734585,0.315553050892361,19.217239847283402,0.34786568330373874,17.37951408843952,18.962568331095724,0.23101552629506372,0.2546715161876776
