Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
U38N3_25C_pH6.0,1,2.0024842765020363,90.0,avg,298.15,0.9748,0.0154,0.0098,0.08133746993253241,-5.551478748353828,38500000.0,0.0,533.8975098286286,598767.925672,37901232.0743,0.0,0.0,207.626809378,326.270700451,1.67009613763e-06,0.00481636008904,0.00306493963025,2.45754664178,2.72534093432,9.57155843055,7.11401178877,0.0,0.0,14.2918175235,14.024023231,1.527055098113011,1.527055098113011,1.527055098113011,8.378070629973271,8.378070629973271,8.378070629973271,0.0182537667346,0.0154,0.0098,0.5775258646385989,0.10037183961070444,38500000.0,0.0,9.182410733362175,840299.241681,37905817.1332,0.0,0.0,179.475258569,179.527450479,2.34378038271e-06,0.00416330049014,0.00168645482702,1.02102139547,0.598514397945,0.831481553799,0.592556424069,0.0,0.0,0.512151363421,0.32600928085,0.02782139072845321,0.02782139072845321,0.02782139072845321,0.057940137511399585,0.057940137511399585,0.057940137511399585
