Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
A35C8_25C_pH5.4,1,1289,1248,41,2499.1003770745415,2.0024842765020363,0.8610979625295507,0.8565310150265126,938.1624455356626,1147.0271192680377,2499.100377074541,17991.81943321898,1.4150916141727488
