Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
A35C8_25C_pH7.0,1,2.0024842765020363,200.0,avg,298.15,0.9974,0.0016,0.001,0.0,-2.5,38100000.0,0.0,500.0,61021.021021,38038978.979,0.0,0.0,192.307692308,307.692307692,1.63877952756e-05,0.00520002628882,0.00325,3.81272720321,4.09119718546,10.9245895897,7.11186238654,0.0,0.0,14.3372288898,14.0587589076,1.94,0.0,1.94,18.01,0.0,18.01,0.00188679622641,0.0016,0.001,0.0,-2.5,38100000.0,0.0,500.0,86227.7537189,38039027.7665,0.0,0.0,254.936212124,350.26387188,2.31573112245e-05,0.00689347519544,0.00369966214674,1.025667168,0.593079539694,0.837229993123,0.592485508795,0.0,0.0,0.785438251647,0.674459507077,1.94,0.0,1.94,18.01,0.0,18.01
