Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
U23C6_25C_pH6.0,1,1289,1248,41,2499.1003770745415,2.0024842765020363,0.9405553134818357,0.9386008370205328,938.1624455356626,1147.0271192680377,2499.100377074541,42040.769721460296,1.4150916141727488
