time(s),pop_state_1,pop_state_2,pop_state_3
0.0,1.0000000000000002,-6.476255173335794e-17,2.550881028247944e-19
2.002002002002002e-05,0.5830508559041108,0.4169339994691665,1.5144626722854082e-05
4.004004004004004e-05,0.35972191738458065,0.6402275643527049,5.0518262714564573e-05
6.006006006006006e-05,0.2400997724243859,0.75980376834899,9.645922662432473e-05
8.008008008008008e-05,0.17602504021246645,0.823827164625233,0.0001477951623007488
0.0001001001001001001,0.14170261499956263,0.858095626742359,0.0002017582580784869
0.00012012012012012012,0.1233161337983662,0.8764269976038924,0.00025686859774151156
0.00014014014014014013,0.11346528233262493,0.8862223816056464,0.00031233606172890364
0.00016016016016016016,0.10818630739889869,0.89144595262712,0.0003677399739814033
0.00018018018018018018,0.1053561450632042,0.8942209974220174,0.000422857514778332
0.0002002002002002002,0.10383764053704711,0.8956847876474092,0.00047757181554370477
0.0002202202202202202,0.10302171123913388,0.8964464660279964,0.000531822732869738
0.00024024024024024023,0.10258212038428265,0.8968322991333565,0.0005855804823608749
0.00026026026026026023,0.10234412892547573,0.8970170395578823,0.0006388315166420512
0.00028028028028028026,0.10221414296723288,0.8970942860711889,0.000691570961578243
0.0003003003003003003,0.10214203154538,0.897114169889422,0.0007437985651978937
0.0003203203203203203,0.10210094329349434,0.8971035401784189,0.0007955165280868409
0.00034034034034034034,0.10207649585501206,0.8970767758034556,0.0008467283415324044
0.00036036036036036037,0.10206098552107244,0.8970415763134917,0.0008974381654358888
0.0003803803803803804,0.10205028579937023,0.8970020637052963,0.0009476504953334033
0.0004004004004004004,0.10204218622700306,0.8969604437887304,0.00099736998426654
0.0004204204204204204,0.10203550260614722,0.8969178960462613,0.0010466013475915064
0.0004404404404404404,0.10202960042887563,0.8968750502589148,0.0010953493122095646
0.00046046046046046044,0.10202413961415506,0.8968322417962565,0.0011436185895882531
0.00048048048048048047,0.10201893778397156,0.896789648354505,0.0011914138615233332
0.0005005005005005005,0.10201389703132946,0.8967473631959476,0.0012387397727228043
0.0005205205205205205,0.10200896469573907,0.896705434377218,0.0012856009270429138
0.0005405405405405405,0.10200411235378005,0.8966638857605416,0.001332001885678185
0.0005605605605605605,0.10199932456601526,0.8966227282675886,0.0013779471663960363
0.0005805805805805806,0.10199459284959704,0.896581965907074,0.0014234412433289077
0.0006006006006006006,0.10198991244985654,0.8965415990030803,0.0014684885470630019
0.0006206206206206207,0.10198528061108339,0.8965016259240326,0.0015130934648839402
0.0006406406406406406,0.10198069565030106,0.8964620440085943,0.0015572603411045187
0.0006606606606606606,0.1019761564611427,0.8964228500614226,0.001600993477434511
0.0006806806806806807,0.10197166224809744,0.8963840406185314,0.0016442971333710899
0.0007007007007007007,0.10196721238414769,0.8963456120892538,0.0016871755265983894
0.0007207207207207207,0.10196280633449731,0.8963075608321125,0.0017296328333901135
0.0007407407407407407,0.10195844361569967,0.8962698831952883,0.001771673189011901
0.0007607607607607608,0.1019541237737465,0.8962325755381316,0.0018133006881217513
0.0007807807807807808,0.10194984637231298,0.8961956342425194,0.0018545193851675754
0.0008008008008008008,0.10194561098644264,0.8961590557187759,0.0018953332947814162
0.0008208208208208208,0.10194141719914633,0.8961228364086834,0.0019357463921701016
0.0008408408408408408,0.10193726459956219,0.8960869727869354,0.0019757626135022423
0.0008608608608608609,0.10193315278195156,0.8960514613617568,0.0020153858562914936
0.0008808808808808808,0.10192908134514345,0.8960162986750803,0.002054619979776113
0.0009009009009009009,0.10192504989221876,0.8959814813024863,0.002093468805294817
0.0009209209209209209,0.1019210580303236,0.8959470058530173,0.002131936116658955
0.000940940940940941,0.10191710537055171,0.8959128689689272,0.0021700256605210405
0.0009609609609609609,0.101913191527864,0.8958790673253961,0.0022077411467396587
0.000980980980980981,0.1019093161210284,0.8958455976302306,0.0022450862487408043
0.001001001001001001,0.1019054787725705,0.8958124566235538,0.0022820646038756625
0.001021021021021021,0.10190167910873019,0.8957796410774949,0.0023186798137748805
0.001041041041041041,0.10189791675942184,0.8957471477958786,0.002354935444699359
0.001061061061061061,0.10189419135819638,0.8957149736139158,0.0023908350278876067
0.001081081081081081,0.10189050254220454,0.8956831153978956,0.0024263820598996646
0.0011011011011011012,0.10188684995216103,0.895651570044881,0.0024615800029576767
0.001121121121121121,0.10188323323230923,0.8956203344824074,0.0024964322852830986
0.0011411411411411411,0.10187965203038643,0.8955894056681827,0.002530942301430603
0.0011611611611611612,0.10187610599758933,0.8955587805897917,0.0025651134126187017
0.001181181181181181,0.10187259478854017,0.8955284562644025,0.0025989489470571235
0.0012012012012012011,0.10186911806125296,0.8954984297384758,0.002632452200270978
0.0012212212212212212,0.10186567547710018,0.8954686980874779,0.0026656264354217338
0.0012412412412412413,0.10186226670077983,0.8954392584155949,0.00269847488362504
0.0012612612612612612,0.10185889140028273,0.8954101078554516,0.0027310007442654396
0.0012812812812812813,0.10185554924686016,0.8953812435678317,0.0027632071853079805
0.0013013013013013013,0.10185223991499194,0.895352662741401,0.0027950973436067666
0.0013213213213213212,0.1018489630823546,0.8953243625924346,0.0028266743252104883
0.0013413413413413413,0.10184571842979005,0.8952963403645446,0.0028579412056649422
0.0013613613613613614,0.1018425056412745,0.8952685933284126,0.0028889010303125885
0.0013813813813813814,0.1018393244038877,0.8952411187815228,0.0029195568145891555
0.0014014014014014013,0.10183617440778232,0.8952139140479,0.002949911544317344
0.0014214214214214214,0.101833055346154,0.895186976477848,0.0029799681759976404
0.0014414414414414415,0.10182996691521128,0.895160303447692,0.0030097296370962742
0.0014614614614614613,0.10182690881414606,0.8951338923595232,0.0030391988263303448
0.0014814814814814814,0.10182388074510441,0.8951077406409451,0.0030683786139501595
0.0015015015015015015,0.10182088241315737,0.8950818457448235,0.003097271842018786
0.0015215215215215216,0.1018179135262724,0.8950562051490384,0.0031258813246888627
0.0015415415415415414,0.10181497379528479,0.8950308163562382,0.003154209848476698
0.0015615615615615615,0.10181206293386962,0.8950056768935963,0.00318226017253367
0.0015815815815815816,0.10180918065851378,0.8949807843125709,0.003210035028914962
0.0016016016016016017,0.10180632668848846,0.8949561361886655,0.00323753712284566
0.0016216216216216215,0.10180350074582167,0.8949317301211938,0.0032647691329842406
0.0016416416416416416,0.10180070255527127,0.8949075637330448,0.0032917337116834646
0.0016616616616616617,0.10179793184429813,0.8948836346704527,0.0033184334852487123
0.0016816816816816816,0.10179518834303958,0.8948599406027662,0.003344871054193783
0.0017017017017017016,0.10179247178428312,0.8948364792222222,0.003371048993494178
0.0017217217217217217,0.10178978190344044,0.8948132482437212,0.0033969698528379015
0.0017417417417417418,0.10178711843852159,0.8947902454046042,0.0034226361568737954
0.0017617617617617617,0.10178448113010949,0.8947674684644326,0.0034480504054574344
0.0017817817817817817,0.10178186972133466,0.8947449152047703,0.003473215073894609
0.0018018018018018018,0.10177928395785019,0.8947225834289669,0.0034981326131824173
0.0018218218218218217,0.10177672358780701,0.8947004709619445,0.0035228054502479855
0.0018418418418418418,0.1017741883618293,0.8946785756499853,0.003547235988184849
0.0018618618618618619,0.10177167803299025,0.8946568953605223,0.003571426606487008
0.001881881881881882,0.10176919235678798,0.8946354279819309,0.0035953796612806874
0.0019019019019019018,0.10176673109112175,0.894614171423324,0.003619097485553819
0.0019219219219219219,0.10176429399626831,0.894593123614348,0.00364258238938327
0.001941941941941942,0.10176188083485868,0.8945722825049809,0.0036658366601598426
0.001961961961961962,0.10175949137185496,0.8945516460653333,0.003688862562811062
0.001981981981981982,0.10175712537452736,0.8945312122854503,0.003711662340021773
0.002002002002002002,0.10175478261243165,0.8945109791751151,0.0037342382124525776
0.002022022022022022,0.1017524628573867,0.8944909447636565,0.003756592378956124
0.002042042042042042,0.10175016588345222,0.894471107099756,0.003778727016791267
0.002062062062062062,0.1017478914669067,0.8944514642512575,0.0038006442818351335
0.002082082082082082,0.10174563938622574,0.8944320143049805,0.003822346308793099
0.002102102102102102,0.10174340942206045,0.8944127553665322,0.0038438352114067076
0.002122122122122122,0.10174120135721595,0.8943936855601239,0.003865113082659542
0.002142142142142142,0.1017390149766304,0.8943748030283879,0.0038861819949810796
0.002162162162162162,0.10173685006735396,0.8943561059321969,0.003907044000448547
0.002182182182182182,0.10173470641852801,0.8943375924504846,0.003927701130986779
0.0022022022022022024,0.10173258382136474,0.8943192607800685,0.003948155398566137
0.0022222222222222222,0.10173048206912667,0.8943011091354742,0.003968408795398462
0.002242242242242242,0.1017284009571066,0.8942831357487615,0.003988463294131117
0.0022622622622622624,0.10172634028260769,0.8942653388693524,0.004008320848039122
0.0022822822822822822,0.10172429984492362,0.8942477167638603,0.004027983391215392
0.002302302302302302,0.10172227944531916,0.894230267715921,0.004047452838759121
0.0023223223223223224,0.10172027888701071,0.8942129900260263,0.004066731086962311
0.0023423423423423423,0.10171829797514721,0.8941958820113576,0.004085820013494459
0.002362362362362362,0.10171633651679113,0.8941789420056228,0.004104721477585446
0.0023823823823823824,0.10171439432089963,0.8941621683588931,0.004123437320206624
0.0024024024024024023,0.10171247119830608,0.8941455594374431,0.004141969364250117
0.002422422422422422,0.1017105669617015,0.8941291136235914,0.004160319414706374
0.0024424424424424425,0.1017086814256164,0.8941128293155429,0.004178489258839969
0.0024624624624624623,0.10170681440640268,0.8940967049272329,0.004196480666363676
0.0024824824824824826,0.10170496572221577,0.8940807388881726,0.004214295389610841
0.0025025025025025025,0.10170313519299685,0.8940649296432963,0.004231935163706053
0.0025225225225225223,0.10170132264045545,0.8940492756528097,0.004249401706734142
0.0025425425425425426,0.1016995278880519,0.8940337753920398,0.004266696719907518
0.0025625625625625625,0.10169775076098031,0.894018427351287,0.004283821887731869
0.0025825825825825824,0.10169599108615145,0.8940032300356775,0.004300778878170225
0.0026026026026026027,0.10169424869217589,0.8939881819650178,0.004317569342805419
0.0026226226226226225,0.10169252340934734,0.8939732816736509,0.00433419491700094
0.0026426426426426424,0.1016908150696261,0.8939585277103128,0.0043506572200602295
0.0026626626626626627,0.10168912350662271,0.893943918637992,0.004366957855384384
0.0026826826826826826,0.10168744855558173,0.8939294530337891,0.004383098410628331
0.002702702702702703,0.1016857900533657,0.8939151294887779,0.004399080457855466
0.0027227227227227227,0.10168414783843924,0.8939009466078691,0.004414905553690761
0.0027427427427427426,0.10168252175085334,0.8938869030096734,0.0044305752394723855
0.002762762762762763,0.10168091163222975,0.8938729973263676,0.0044460910414018265
0.0027827827827827827,0.10167931732574557,0.893859228203561,0.004461454470692536
0.0028028028028028026,0.10167773867611803,0.893845594300164,0.004476667023717125
0.002822822822822823,0.1016761755295892,0.8938320942882567,0.004491730182153104
0.0028428428428428428,0.10167462773391124,0.8938187268529606,0.004506645413127198
0.0028628628628628626,0.10167309513833139,0.8938054906923094,0.004521414169358246
0.002882882882882883,0.10167157759357738,0.893792384517123,0.004536037889298683
0.002902902902902903,0.10167007495184287,0.8937794070508815,0.0045505179972746505
0.0029229229229229227,0.10166858706677301,0.8937665570296013,0.004564855903624725
0.002942942942942943,0.1016671137934503,0.8937538332017114,0.004579053004837278
0.002962962962962963,0.1016656549883803,0.8937412343279323,0.004593110683686491
0.002982982982982983,0.10166421050947785,0.8937287591811541,0.004607030309367045
0.003003003003003003,0.10166278021605309,0.8937164065463185,0.004620813237627461
0.003023023023023023,0.10166136396879778,0.8937041752202991,0.004634460810902165
0.003043043043043043,0.10165996162977181,0.893692064011785,0.004647974358442228
0.003063063063063063,0.10165857306238965,0.8936800717411646,0.004661355196444836
0.003083083083083083,0.10165719813140714,0.8936681972404104,0.004674604628181486
0.003103103103103103,0.1016558367029083,0.8936564393529658,0.004687723944124923
0.003123123123123123,0.10165448864429219,0.8936447969336319,0.004700714422074825
0.003143143143143143,0.1016531538242602,0.8936332688484564,0.004713577327282268
0.003163163163163163,0.10165183211280301,0.8936218539746229,0.004726313912572951
0.003183183183183183,0.10165052338118814,0.8936105512003415,0.004738925418469219
0.0032032032032032033,0.1016492275019473,0.8935993594247407,0.004751413073310898
0.003223223223223223,0.10164794434886396,0.89358827755776,0.0047637780933749195
0.003243243243243243,0.10164667379696116,0.8935773045200439,0.004776021682993792
0.0032632632632632634,0.10164541572248924,0.8935664392428367,0.004788145034672903
0.0032832832832832832,0.10164417000291381,0.8935556806678784,0.004800149329206658
0.003303303303303303,0.10164293651690387,0.8935450277473015,0.004812035735793497
0.0033233233233233234,0.10164171514431991,0.8935344794435293,0.00482380541214977
0.0033433433433433433,0.10164050576620225,0.8935240347291742,0.004835459504622491
0.003363363363363363,0.10163930826475948,0.8935136925869385,0.004846999148300998
0.0033833833833833834,0.10163812252335691,0.8935034520095145,0.0048584254671275055
0.0034034034034034033,0.10163694842650532,0.893493311999487,0.004869739574006574
0.003423423423423423,0.1016357858598496,0.8934832715692357,0.004880942570913506
0.0034434434434434434,0.10163463471015768,0.8934733297408394,0.004892035549001678
0.0034634634634634633,0.1016334948653095,0.8934634855459804,0.004903019588708812
0.0034834834834834836,0.10163236621428604,0.8934537380258505,0.004913895759862217
0.0035035035035035035,0.10163124864715857,0.8934440862310572,0.004924665121782978
0.0035235235235235233,0.10163014205507788,0.8934345292215318,0.004935328723389139
0.0035435435435435436,0.10162904633026375,0.8934250660664371,0.004945887603297866
0.0035635635635635635,0.10162796136599438,0.8934156958440778,0.004956342789926603
0.0035835835835835834,0.10162688705659605,0.8934064176418095,0.004966695301593241
0.0036036036036036037,0.1016258232974328,0.8933972305559507,0.004976946146615299
0.0036236236236236235,0.10162476998489625,0.8933881336916943,0.004987096323408132
0.0036436436436436434,0.10162372701639551,0.8933791261630211,0.004997146820582177
