Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.984979017474137075e-01,1.981809948626518311e-02,9.829885100000000930e-01,1.701149000000000411e-02,0.000000000000000000e+00,4.473689425466160774e-01,0.000000000000000000e+00,-8.752870615042488422e-01,7.742117242491811102e-03,0.000000000000000000e+00,-1.514762069183180591e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031053200564968408e+00,2.048901981502297687e-02,9.695182376578974637e-01,1.657301327100161106e-02,-7.086378587088704422e-22,4.413862310261322808e-01,-4.251913787471389055e-04,-8.632171428718161676e-01,5.897844708428881706e-03,-1.290416031965534833e-04,-1.559781890011616851e-02,3.240185230271879116e-21,3.954035810138746762e-22,2.451928295724384410e-21,5.000000000000000104e-03
9.483299133659881530e-01,1.940093424282875179e-02,9.562468159855442851e-01,1.633099743837672368e-02,-8.326475445758612884e-22,4.353460830058474285e-01,-3.962409470145677451e-04,-8.513998993210522004e-01,5.688942751376982118e-03,-1.366867721232822885e-04,-1.543279585631853086e-02,5.489231508786661583e-21,1.727224183802792103e-22,3.740709543964103542e-21,1.000000000000000021e-02
9.545727961678955875e-01,2.043471949675604651e-02,9.431580937599851611e-01,1.610638061783031816e-02,4.674430964440622045e-17,4.293789484673138923e-01,-3.384213633827163779e-04,-8.397505178344281118e-01,5.601819860143461734e-03,-1.353995388491135727e-04,-1.522507008722669489e-02,2.250636862181663733e-17,-5.856346098259364258e-18,-4.099280171668900466e-17,1.499999999999999944e-02
9.643352981443524818e-01,2.054972087552559348e-02,9.302485982612636040e-01,1.588587767496375119e-02,-9.846183546336529157e-22,4.234933692393897942e-01,-2.828090028875070963e-04,-8.282607325605709780e-01,5.524658735634098775e-03,-1.334857496316198266e-04,-1.501687282646931541e-02,9.552737092545644908e-21,-3.331069351927207034e-22,5.988282760458151357e-21,2.000000000000000042e-02
9.667753380236870919e-01,1.918014074241013514e-02,9.175158060548427308e-01,1.566846736049192640e-02,-6.965877843906453792e-17,4.176888924815949644e-01,-2.313873781251568357e-04,-8.169279410156909949e-01,5.449187568991284945e-03,-1.315578878793987206e-04,-1.481128497651494798e-02,-2.491268868920342108e-17,1.031967512913536590e-17,6.549693026746050661e-17,2.500000000000000139e-02
9.274962803600322880e-01,1.929279694067798437e-02,9.049572935113793237e-01,1.545403613600143319e-02,8.978893786496301658e-17,4.119644181707886044e-01,-1.840131972275680055e-04,-8.057499835841710478e-01,5.374783269779609407e-03,-1.296602363845677380e-04,-1.460849749683360010e-02,4.316424769890266851e-17,-1.091205957067663966e-17,-7.877547084837101618e-17,2.999999999999999889e-02
9.168685487151170266e-01,1.975113653777122932e-02,8.925706748927325629e-01,1.524253811538884250e-02,-9.359533046257356177e-17,4.063188157872539286e-01,-1.404066050364222054e-04,-7.947247587911338007e-01,5.301387832980055011e-03,-1.277951585553059480e-04,-1.440848850218412816e-02,-4.811655924918996970e-17,6.825745852169672409e-19,8.051904718316112829e-17,3.500000000000000333e-02
9.006952287320102446e-01,1.885055978670260521e-02,8.803535974512471940e-01,1.503393291871296319e-02,-1.256482048024841138e-21,4.007509694745294837e-01,-1.002967388363342795e-04,-7.838501947170154471e-01,5.228985094203263476e-03,-1.259619677935978205e-04,-1.421122090579365199e-02,1.656945053516859707e-20,-1.219828227353927881e-21,9.879918670184233528e-21,4.000000000000000083e-02
8.677062142978182457e-01,2.075439460791009272e-02,8.683037406615081721e-01,1.482818106922958318e-02,2.466190683819809849e-21,3.952597809660137740e-01,-6.343113195142338970e-05,-7.731242466389693924e-01,5.157562082287857168e-03,-1.241597954745068911e-04,-1.401665700312765099e-02,8.803048697155111714e-21,-5.570305639845278978e-20,1.729687947822342152e-21,4.499999999999999833e-02
