Offset,SLP,R1p,R1p err,R2eff,R2eff err,Sim R1p, Sim R2eff,Residual R1p, Residual R2eff
384.0,200.0,11.718177909747967,0.31631600193953846,47.73602547525966,1.482383311489453,11.767426927610176,47.96682607256911,-0.04924901786220914,-0.2308005973094538
448.0,200.0,9.588310554566295,0.30621489068903557,47.925780632930994,1.8426787262103406,9.593079556096955,47.95447857654189,-0.004769001530659622,-0.028697943610893617
-640.0,200.0,6.838638675525266,0.2740206589866106,56.92173348795062,3.079992207009503,6.196672486095577,49.70603351876092,0.6419661894296897,7.2156999691897
-704.0,200.0,5.678039200086286,0.2546952526313039,51.89829218264184,3.4104713108342115,5.5018645401115895,49.53924301571665,0.17617465997469672,2.359049166925189
10.0,200.0,48.559291411446694,0.6756168076104456,48.67582036135594,0.6773058496294718,47.96395963378292,48.07900025424801,0.5953317776637732,0.5968201071079307
64.0,200.0,44.925875383367604,0.6803877605867682,49.326839370374906,0.7500594672708532,43.781021996217795,48.06475299638095,1.1448533871498086,1.2620863739939523
128.0,200.0,34.41145658290712,0.4988493321624495,47.708606590267735,0.7031780186161887,34.655158048933004,48.05212817677782,-0.2437014660258825,-0.3435215865100858
192.0,200.0,25.146448379216494,0.4556961690091133,46.52640433525662,0.8756657583679123,25.9262313436206,48.024835279655555,-0.7797829644041059,-1.4984309443989332
256.0,200.0,19.097078309646616,0.3794818255730412,47.19460097617908,1.001224848591912,19.402581642441135,48.00064096942414,-0.3055033327945189,-0.8060399932450579
320.0,200.0,14.631925601812274,0.34933619474948896,47.10351383621334,1.2436368533081803,14.878497556654564,47.981309995451895,-0.24657195484229,-0.8777961592385566
-576.0,200.0,7.359796551331288,0.2705835401801444,52.24979523448128,2.5149116558503337,7.075317643906533,49.60573447731264,0.2844789074247558,2.6440607571686456
-512.0,200.0,8.827047124054667,0.3088755399629767,53.91146141228919,2.3331222786643413,8.21701421930091,49.30351686294122,0.6100329047537567,4.60794454934797
-192.0,200.0,26.642390536963536,0.47601671662147843,49.40100678558334,0.9147137226598332,26.007795426524076,48.18156882136287,0.6345951104394594,1.219437964220468
-128.0,200.0,35.867913343062945,0.5483062473142144,49.76162803938338,0.7728924862141164,34.69643054655563,48.11030588942668,1.1714827965073127,1.6513221499567052
-64.0,200.0,45.314939430381585,0.6536075071621035,49.755743575803116,0.7205369158955027,43.797711917034256,48.08315196508902,1.5172275133473292,1.6725916107140932
-10.0,200.0,49.3791174303531,0.7351395727027719,49.49769594530961,0.736977421634529,47.967015296435775,48.08206355605749,1.4121021339173225,1.4156323892521172
-448.0,200.0,10.248260990509868,0.28090604175941364,51.897098376265035,1.6903801968914478,9.760008788067749,48.958991922849336,0.4882522024421192,2.938106453415699
-384.0,200.0,12.5912648876263,0.3296508476973259,51.82766028838868,1.5448757326487481,11.917200565382277,48.66872524862429,0.674064322244023,3.158935039764387
-320.0,200.0,15.400113738416422,0.3903231220226514,49.83826360252411,1.3895503144006387,15.010233265107138,48.45028911754305,0.3898804733092849,1.3879744849810578
-256.0,200.0,20.249689733908564,0.39136990823147616,50.23565095795181,1.0325903658779267,19.514982639063756,48.297199758913266,0.7347070948448078,1.9384511990385462
576.0,200.0,6.786366797127837,0.2910636892991413,46.92010972701273,2.7052623538219382,6.8955923594101725,47.935295793089665,-0.10922556228233571,-1.0151860660769358
512.0,200.0,7.992404893143442,0.301245301189186,47.606907856878166,2.275486507062636,8.037046408394792,47.944112006480765,-0.04464151525134952,-0.3372041496025986
704.0,200.0,5.554629995975635,0.2950598733465806,50.24579357591857,3.9509697280600533,5.381027474595619,47.92118637363161,0.17360252138001542,2.3246072022869555
640.0,200.0,6.212390626108395,0.25040148893924014,49.88270541250499,2.8145127356770594,6.03845970204994,47.92772182608796,0.173930924058455,1.954983586417029
10.0,400.0,49.161746372385885,0.899974147999792,49.19125514421378,0.9005366318422918,47.998690033117235,48.02747189473309,1.1630563392686497,1.1637832494806872
127.0,400.0,44.181811689049916,0.6300734970340914,48.439272956499515,0.6935888434944844,43.779958778544966,47.996910761034975,0.40185291050494953,0.4423621954645398
-1270.0,400.0,6.048218505953191,0.2989126285555363,47.38389246955925,3.3121387447881885,6.1067329542560485,48.0322691282851,-0.05851444830285768,-0.6483766587258515
-1397.0,400.0,5.866154010086428,0.2708937749069129,53.661577576587014,3.57513583210882,5.436618749058087,47.992761807807064,0.4295352610283407,5.66881576877995
-1016.0,400.0,8.15976340808397,0.2854404303326047,48.237437835378785,2.1269879106664367,8.14994398546723,48.164267425807886,0.00981942261674007,0.07317040957089915
-1143.0,400.0,7.259996863196411,0.27971071239917233,50.636434167730144,2.563634340544087,6.981936196834368,48.08792300444294,0.27806066636204374,2.548511163287202
-762.0,400.0,12.094379328036048,0.3006133899031615,48.91689073229345,1.3915468971964815,11.973016131678804,48.35509746227586,0.12136319635724391,0.5617932700175956
-889.0,400.0,9.94259325485507,0.2799728616803666,49.433361909065056,1.662900561780923,9.745170141290572,48.260766092154256,0.19742311356449882,1.1725958169107997
254.0,400.0,34.137677069630584,0.5642103675283694,47.11747595751363,0.791714092974996,34.74846672872254,47.974551276892946,-0.6107896590919566,-0.8570753193793124
381.0,400.0,25.200110890236132,0.4605138917788356,46.295995611928774,0.8783179983070077,26.06863688428147,47.95249724235921,-0.8685259940453385,-1.6565016304304336
-127.0,400.0,44.395234173280116,0.6417717670013563,48.674209761030646,0.7064663721886367,43.84837079294346,48.072219134059935,0.5468633803366529,0.6019906269707107
