Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.766192887202145290e-01,1.965846240778758303e-02,9.973078499999998847e-01,2.692149999999999058e-03,0.000000000000000000e+00,4.538858325494965484e-01,0.000000000000000000e+00,-8.880374984664063387e-01,1.225227239611246599e-03,0.000000000000000000e+00,-2.397183729674178063e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.792768163987007890e-01,2.011381643114416168e-02,9.841877351073571312e-01,2.640099499850542819e-03,-6.295506694789287235e-18,4.479301665009700617e-01,-4.572692069294888458e-05,-8.763469998664703553e-01,1.013619665215348409e-03,-9.915157217844380546e-06,-2.446883554016282894e-03,-3.692950453950789126e-18,-1.423608441073920368e-18,5.182641907614803776e-18,5.000000000000000104e-03
9.860410746980989849e-01,1.964773882000616506e-02,9.712418034076948370e-01,2.603979804773010141e-03,-1.242679201251315826e-17,4.420390285706824463e-01,-4.162849649450810609e-05,-8.648191361409366396e-01,9.838978034026172898e-04,-1.061451692230120148e-05,-2.421510612574565707e-03,-7.271933349574105020e-18,-2.791065146049807241e-18,1.023910557547784250e-17,1.000000000000000021e-02
9.469610171960419764e-01,2.047294527814279633e-02,9.584662962431260702e-01,2.569611592106371169e-03,1.094579897039011946e-17,4.362242388121106984e-01,-3.373124618687064601e-05,-8.534436447796693859e-01,9.695860082447265533e-04,-1.054281291636103333e-05,-2.390228411912582920e-03,3.300271177640590863e-18,-2.117354196459056825e-19,-1.060584144572107263e-17,1.499999999999999944e-02
9.803620919797944033e-01,1.990054151641094601e-02,9.458588468070043831e-01,2.535802285037201068e-03,-2.420640515813861306e-17,4.304858539405794771e-01,-2.587976442511512700e-05,-8.422178387597278881e-01,9.567217796365766556e-04,-1.040822237153434616e-05,-2.358834021158393805e-03,-1.410399832872939793e-17,-5.344027990882535588e-18,1.997622047651758307e-17,2.000000000000000042e-02
9.297382836944807494e-01,2.032401465170591628e-02,9.334172338470875241e-01,2.502446622653749057e-03,8.585920254895809085e-18,4.248229573103111112e-01,-1.838172704485259115e-05,-8.311396920182839709e-01,9.441322046390775808e-04,-1.027010963357452703e-05,-2.327808716196202391e-03,3.917349594794441779e-19,8.594079126420514850e-20,-9.442171908213308398e-18,2.500000000000000139e-02
9.290565277517573994e-01,1.995645489025064251e-02,9.211392750817062325e-01,2.469530442135710151e-03,2.104112965158251484e-17,4.192345628575241401e-01,-1.124876040540683843e-05,-8.202072577386068097e-01,9.317169145955252587e-04,-1.013342788325235469e-05,-2.297187891048777311e-03,6.431222778623814265e-18,-3.912060994159203598e-19,-2.034310814622367952e-17,2.999999999999999889e-02
8.613094032756766216e-01,2.032726769495537059e-02,9.090228177655985675e-01,2.437047277245776595e-03,-2.897707305425746995e-17,4.137196906814270547e-01,-4.468209373561211699e-06,-8.094186191247670914e-01,9.194655091109788046e-04,-9.998567619420844756e-06,-2.266969599585114386e-03,-1.310401284356917404e-17,5.383428224579731425e-18,2.584500844550764925e-17,3.500000000000000333e-02
9.276372145126550173e-01,1.976150008279891832e-02,8.970657375410069356e-01,2.404991375473724147e-03,-4.592067164778929751e-17,4.082773732187798821e-01,1.974092050727376880e-06,-7.987718849554775735e-01,9.073751582635336587e-04,-9.865537108521315918e-06,-2.237148827870382058e-03,-2.653969609670360132e-17,-9.775825885095349112e-18,3.800633904698398117e-17,4.000000000000000083e-02
8.942190604551618627e-01,2.063893533569282832e-02,8.852659379993698119e-01,2.373357112578714130e-03,1.353057766425745784e-17,4.029066556050120984e-01,8.091931030372468011e-06,-7.882651889072803675e-01,8.954436925191100894e-04,-9.734312962335346620e-06,-2.207720368490744250e-03,1.259623969336800022e-17,-3.201776677784650535e-18,-8.757396610854343093e-18,4.499999999999999833e-02
