Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
1.009919236382371688e+00,1.906719498607025581e-02,9.973078499999998847e-01,2.692149999999999491e-03,0.000000000000000000e+00,5.702533100740087013e-01,0.000000000000000000e+00,-8.181895318453168420e-01,1.539351614163813773e-03,0.000000000000000000e+00,-2.208634924669819564e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.708530866350801869e-01,2.076729081028555121e-02,9.805142095741543606e-01,2.466136958941815126e-03,2.492983379458042316e-21,5.607059278452947160e-01,-1.366963905009547944e-04,-8.043736582997186302e-01,8.831664383926489045e-04,-8.218595013454343034e-05,-2.390484218341095216e-03,1.802162767742203803e-20,-1.209830127215099114e-21,9.521780270333637931e-21,5.000000000000000104e-03
9.580401291084459370e-01,1.950915391425036768e-02,9.640036959886532086e-01,2.409483814396461317e-03,2.508907692709600604e-21,5.512676463003518545e-01,-1.203699341661519304e-04,-7.908268539438382261e-01,8.154878562952436356e-04,-8.768465210152628345e-05,-2.368598469840110365e-03,1.783168054824122396e-20,1.380986444472260622e-21,9.369982408185563440e-21,1.000000000000000021e-02
9.720276540470604854e-01,2.045217431559529647e-02,9.477712325876250787e-01,2.367652801496204079e-03,-6.887153162605644010e-22,5.419840155707127405e-01,-9.260205255174198914e-05,-7.775111836772805596e-01,7.973473444363871889e-04,-8.677915169741845167e-05,-2.330253185057293286e-03,1.587255170931974106e-21,-1.736407532765111651e-23,1.945757852569194329e-21,1.499999999999999944e-02
9.344287959980058789e-01,1.903068397183700286e-02,9.318121041196609777e-01,2.327687584235542048e-03,2.122837961392092700e-21,5.328563975807905084e-01,-6.520320713556280383e-05,-7.644199507642200908e-01,7.835681477781436749e-04,-8.536007960742176539e-05,-2.291142451967959071e-03,1.448151402192192151e-20,6.841889165936488264e-21,7.505606101876657085e-21,2.000000000000000042e-02
9.070772177818589022e-01,1.966627748620951646e-02,9.161217046197079883e-01,2.288492320560279319e-03,-1.074498781041442105e-21,5.238824956642377240e-01,-3.910916290406486577e-05,-7.515491416070866348e-01,7.703603157620810774e-04,-8.392078243830645697e-05,-2.252572007111590391e-03,2.648556562655844390e-21,3.755560415496448386e-22,3.155692068190537324e-21,2.500000000000000139e-02
8.717456158578608116e-01,2.103079807333702034e-02,9.006955087615227118e-01,2.249964891011479572e-03,-7.111304634759219102e-22,5.150597474756138938e-01,-1.434627064154177147e-05,-7.388950260708702089e-01,7.574027530964931630e-04,-8.250222023305109234e-05,-2.214641168692278294e-03,6.701460159142421274e-21,-8.937106511158097631e-22,5.537526031969932984e-21,2.999999999999999889e-02
8.619247951400630381e-01,1.939630681779229079e-02,8.855290677252647402e-01,2.212086592186656743e-03,1.879019911932105707e-21,5.063856083920309503e-01,9.133363281957557808e-06,-7.264539549236888050e-01,7.446651603522664448e-04,-8.110744142141703219e-05,-2.177348256536515946e-03,-1.577544175749375589e-20,5.616327472854111397e-21,-1.328538042285998500e-20,3.500000000000000333e-02
8.569145081241655859e-01,1.999298380085187329e-02,8.706180076316956118e-01,2.174845878769796417e-03,1.379243245804687242e-21,4.978575745667690455e-01,3.138194969021647178e-05,-7.142223418605292418e-01,7.321416671328281021e-04,-7.973632346406148153e-05,-2.140683289312476315e-03,8.309745552898859022e-21,1.633126768760838863e-20,4.110453214584358816e-21,4.000000000000000083e-02
8.757868206521475241e-01,2.053019865612834907e-02,8.559580282532182061e-01,2.138231972724314710e-03,-2.876072049296353706e-21,4.894731841957982166e-01,5.245022590281414251e-05,-7.021966610493804994e-01,7.198285059042558182e-04,-7.838848464689901073e-05,-2.104635755309280064e-03,-8.194143741995634475e-21,-6.109022801189548401e-19,-2.205367203973867761e-21,4.499999999999999833e-02
8.379403123846006496e-01,1.916410387367701099e-02,8.415449017711533752e-01,2.102234325144325226e-03,-1.514031684276904655e-21,4.812300169714054943e-01,7.238703810989375025e-05,-6.903734459972581394e-01,7.077221398463976300e-04,-7.706352802460222267e-05,-2.069195261307607298e-03,-5.450117104233222665e-21,-1.277474909893946874e-21,-1.953082474054430794e-21,5.000000000000000278e-02
