9.152811636702605824e+01,-1.114586896146780720e-01,-1.927933199627628880e-01,-9.921184619125356097e-01,7.612817062131200796e-01,-2.148514600615906711e-01,2.831020599914748082e-01,1.569125157181950336e-01,-4.747631235549792245e-02,-1.646141374681532599e-01,1.486591043448077902e-02,3.355210923648815208e-02,-5.658070753006350095e-01,-7.471225808749128172e-02,-1.006285860869220866e-01,2.816457694080943819e-01,9.421670940672184635e-02,-5.998327648419404107e-02,4.011446413735026417e-01,-1.473110205582194299e-01,-1.610338883370226459e-01,2.482743099211585369e-01,-1.252074094560728379e-01,-3.980070748984096962e-01,3.247058690467999765e-03,1.071876072599187851e-02,6.727797220001940047e-03,8.763068643933594540e-03,7.140725316326601568e-02,-5.971439000514738166e-02,1.565970958065103155e-02,7.024300021644520886e-02,1.085508120208274196e-01
-1.114586896146780165e-01,1.185484604162339098e-02,2.347747518734510713e-04,1.208155789679713149e-03,-9.270535084747931432e-04,1.327142606361658983e-01,-3.447485416102488102e-04,-1.910807747420580982e-04,5.781444842218232008e-05,2.004594520516187937e-04,-1.810301536537819246e-05,-4.085820049340336765e-05,6.890135806448419251e-04,9.098111831770870042e-05,1.225408190205781397e-04,-3.429751385668542004e-04,-1.147327333621750222e-04,7.304484852407359626e-05,-4.884953154083282846e-04,1.793885198224748302e-04,1.960995909238123314e-04,-3.023369249492173700e-04,1.524717686974046908e-04,-1.737024820069903164e-02,-3.954117282281290093e-06,-1.305280904090275793e-05,-8.192799020660703467e-06,-1.067125804424601697e-05,-1.504484318887186565e-03,7.271741105677703807e-05,-1.906966710214725501e-05,-8.553866363133209080e-05,-1.321881378606566356e-04
-1.927933199627629712e-01,2.347747518734513152e-04,7.667917928800531413e-02,2.089782021750161665e-03,-1.603551273569305815e-03,4.525595841830711680e-04,-5.963215261110380071e-04,-8.018939584878025020e-04,1.000033240267045136e-04,3.467405135710333606e-04,-3.131330940363537892e-05,-7.067361143451023335e-05,1.191806723829061474e-03,1.573726724675766561e-04,-1.273321028010297035e-02,-5.932540195617442419e-04,-1.984565281519629857e-04,1.263477877033891033e-04,-8.449644793906340920e-04,3.102935125053393880e-04,3.391991356460626766e-04,-5.229609257905386797e-04,2.637348293739123816e-04,8.383555609364248514e-04,-6.839551057065402312e-06,-2.257782142007480936e-05,-1.417132148638542410e-05,-1.845838376210910158e-05,-1.504110644161274143e-04,1.257814096433334627e-04,-1.288080041321511618e-02,-1.479587011445631262e-04,-2.286496463035330839e-04
-9.921184619125352766e-01,1.208155789679714450e-03,2.089782021750159497e-03,1.240125115563769365e-01,1.418774125472457848e-01,2.328881097489298845e-03,-3.068683061243458656e-03,-1.700852261887538875e-03,5.146191996625054015e-04,1.784333944108124070e-03,-1.611389459392388731e-04,-3.636878844544672008e-04,6.133062359062462811e-03,8.098430681402940578e-04,1.090762948214206484e-03,-3.052897608302547385e-03,-1.021261449850312470e-03,6.501883614357023338e-04,-4.348204905780325355e-03,1.596776913368650732e-03,1.745525855378343401e-03,-2.691167875712061411e-03,1.357184954964983604e-03,4.314195273014203962e-03,-3.519647297021599768e-05,-1.161859418414786953e-04,-7.292591713787756238e-05,-9.498722938632955565e-05,-7.740184873209180090e-04,-1.877754340176953501e-02,-1.697433269668990896e-04,-7.613985745692468258e-04,1.239222784358834026e-02
7.612817062131230772e-01,-9.270535084747980221e-04,-1.603551273569312971e-03,1.418774125472452852e-01,2.050588235707198503e+00,-1.787019034043988265e-03,2.354690862406994337e-03,1.305114017785860038e-03,-3.948824635456222340e-04,-1.369171970458080839e-03,1.236466575428195249e-04,2.790684216003902246e-04,-4.706079320425097211e-03,-6.214164299394579110e-04,-8.369745248867009298e-04,2.342578219603208122e-03,7.836439788984352842e-04,-4.989086728610069845e-04,3.336505645964430410e-03,-1.225253938635180798e-03,-1.339393381370939306e-03,2.065012345580806343e-03,-1.041407974780340917e-03,-3.310409053416431702e-03,2.700728998007029467e-05,8.915289397253307467e-05,5.595820333678524366e-05,7.288649776387019471e-05,5.939271743137033988e-04,-1.270176423502216052e-02,1.302490524393097094e-04,5.842435436983003808e-04,1.447647254022100816e-01
-2.148514600615898662e-01,1.327142606361658983e-01,4.525595841830689996e-04,2.328881097489289738e-03,-1.787019034043971786e-03,2.497578693041758502e+00,-6.645487020808095533e-04,-3.683336273282773092e-04,1.114450447883750091e-04,3.864122762014310700e-04,-3.489597173818465985e-05,-7.875961992595370651e-05,1.328165388589989471e-03,1.753782156974306608e-04,2.362137395902697066e-04,-6.611302316639616761e-04,-2.211626151800204850e-04,1.408036682436302714e-04,-9.416397421462666161e-04,3.457952496605573968e-04,3.780080635535591608e-04,-5.827946657226479917e-04,2.939096290837459459e-04,-6.350886243766735995e-03,-7.622087378650026636e-06,-2.516102683458956192e-05,-1.579271062368842063e-05,-2.057027028961509618e-05,1.023834765231088767e-02,1.401724889414982769e-04,-3.675932162803080642e-05,-1.648871598656305351e-04,-2.548102307713179162e-04
2.831020599914763625e-01,-3.447485416102535807e-04,-5.963215261110422355e-04,-3.068683061243462993e-03,2.354690862406994337e-03,-6.645487020808558487e-04,4.232888967150292281e-01,4.853400048148428180e-04,-1.468471368376794239e-04,-5.091615917678938555e-04,4.598116988198475353e-05,1.037787252587970643e-04,-1.726479100944048120e-02,-2.310895822040923597e-04,-3.112503692417340341e-04,2.319047903292340007e-02,2.914180426449861690e-04,-1.855319415688451185e-04,1.240764901923554825e-03,-4.556419932455080409e-04,-4.980876623073822538e-04,7.679276201838543129e-04,-3.872741726823067734e-04,-1.231060216983929272e-03,1.004335105619315545e-05,3.315378227511702467e-05,2.080948814187163042e-05,2.710470709345949851e-05,2.208669999040450971e-04,-1.847002592493198641e-04,4.843643917430941534e-05,2.294636137830349636e-03,3.357542984235920014e-04
1.569125157181955610e-01,-1.910807747420585048e-04,-8.018939584878608320e-04,-1.700852261887534321e-03,1.305114017785838571e-03,-3.683336273282782308e-04,4.853400048148417338e-04,5.726680249849578352e+00,-8.139168492061328814e-05,-2.822085656098614025e-04,2.548558298044556906e-05,5.752053114299269105e-05,-9.699993304850749965e-04,-1.280840121792199964e-04,1.012016454144826910e-01,4.828433925373788477e-04,1.615217430719916611e-04,-1.028331750695331260e-04,6.877079671604052237e-04,-2.525447233734647522e-04,-2.760707150742604970e-04,4.256325608374779195e-04,-2.146510862905767097e-04,-6.823290358726169080e-04,5.566640809715136688e-06,1.837585845373003362e-05,1.153389394357411932e-05,1.502309018156759853e-05,1.224180304273232646e-04,-1.023722057461764996e-04,5.728058654995499092e-03,1.204220769862457950e-04,1.860956138236137091e-04
-4.747631235549643752e-02,5.781444842217736663e-05,1.000033240267057469e-04,5.146191996625109309e-04,-3.948824635456339976e-04,1.114450447883784785e-04,-1.468471368376384682e-04,-8.139168492064121989e-05,3.211604179059654451e-01,8.538657320582449266e-05,-7.711057926791843467e-06,-1.740372774535944359e-05,2.934883236557297190e-04,3.875380202868592983e-05,5.219679345085086609e-05,-1.460917481181792977e-04,-4.887090549278160385e-05,3.111377010153006307e-05,-2.080766987186069442e-04,7.641131821596860107e-05,4.010830056956440383e-03,3.547736035645876994e-03,6.494601130779736127e-05,2.064492197326880604e-04,-1.684273409624186955e-06,-1.178298442599272811e-04,-3.489758283677881316e-06,-4.545468656470009847e-06,-3.703947147817135318e-05,3.097429669189389083e-05,-8.122807427458329863e-06,-3.643556484534521254e-05,-5.630611076139446059e-05
-1.646141374681504566e-01,2.004594520516161916e-04,3.467405135710353121e-04,1.784333944108133611e-03,-1.369171970458109028e-03,3.864122762014346479e-04,-5.091615917679191174e-04,-2.822085656098408026e-04,8.538657320588179274e-05,6.113835237545305334e-01,-2.673647312961057267e-05,-6.034376912176343073e-05,1.017609095116800552e-03,1.343706656657603089e-04,1.809814138085627001e-04,-5.065424401039062430e-04,-4.412352801031243534e-03,1.078804602660525291e-04,-7.214622321612632755e-04,2.649401905257665717e-04,2.896208911963795872e-04,-4.465235711755155697e-04,2.373663122586560509e-03,7.158192907401345756e-04,-1.669967131740517216e-03,-1.927778721634794727e-05,-1.210000358786205907e-05,-1.576045748183930160e-05,-1.284265846934436249e-04,1.073968655239980669e-04,-2.816412800722002433e-05,-1.263326653357324948e-04,-1.952296081416326709e-04
