Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
A35C8_25C_pH6.0,1,336,323,13,211.626153612057,0.655189330068288,0.9882441664792347,0.9877695520824337,-128.19896097156308,-79.70695067465012,211.62615361205704,18001.799127067,0.8094376628674305
