Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
A35C8_25C_pH7.0,1,0.414911534720234,200.0,avg,298.15,0.9974,0.0016,0.001,-0.07472412318151099,-2.7541625627489257,38100000.0,0.0,2937.060981306115,61021.021021,38038978.979,0.0,0.0,1129.63883896,1807.42214234,1.63877952756e-05,0.000885264973532,0.000553274177943,3.81272720321,4.09119718546,10.9245895897,7.11186238654,0.0,0.0,13.2882011098,13.0097311276,1.9383907436237957,1.9383907436237957,1.9383907436237957,18.01431334272761,18.01431334272761,18.01431334272761,0.00188679622641,0.0016,0.001,0.5081433735313927,0.10585354066550759,38100000.0,0.0,306.06211145521695,86227.7537189,38039027.7665,0.0,0.0,990.130558701,1000.98731456,2.31573112245e-05,0.000775913395625,0.000306414545124,1.025667168,0.593079539694,0.837229993123,0.592485508795,0.0,0.0,0.51931399241,0.328130160529,0.02016487677088525,0.02016487677088525,0.02016487677088525,0.07579191633919544,0.07579191633919544,0.07579191633919544
