Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1542,6360,2000,3.270445711576665,0.18733400304998332,16.389195343668025
1543,6996,2000,3.0957195390979755,0.18019244563521786,12.577832996414303
1540,5088,2000,4.061336226390407,0.1879881064753137,17.20241183800266
1541,5724,2000,3.7028841412311246,0.15448436884575797,16.822595455533833
1526,-3816,2000,5.583879784710688,0.18182120953504627,16.873026033026612
1527,-4452,2000,4.733757227762372,0.1920450497432655,7.553145659167276
1469,1719,600,3.8743180226257827,0.17649315920151787,12.112927934130283
1468,1528,600,4.2294290627127555,0.1801919524729496,6.55612194971283
1465,955,600,7.139087396464221,0.17853860106082178,11.509310642124731
1464,764,600,9.076651408825244,0.22030055035840324,12.337407774572151
1467,1337,600,4.696397765504394,0.19424142901865846,9.750143498875858
1466,1146,600,5.859735750331307,0.20380278244972277,18.345939388861684
1461,191,600,19.83305219747755,0.3001535474256537,8.28079534517977
1460,10,600,22.19716339851421,0.2840299737894975,21.045368290112847
1463,573,600,11.82690835165931,0.21655472596010822,10.877172790775548
1462,382,600,15.70643321501469,0.24096131559559938,14.690590592496925
1490,1530,800,5.6295908794118645,0.17843647860619583,17.409582952075272
1491,1785,800,4.723659254704317,0.19187009078912504,8.34798861194572
1492,2040,800,4.281225889899325,0.19232923926669662,15.262643349140504
1493,2295,800,3.7980645891026428,0.17000769612210068,13.255355281166095
1494,2550,800,3.3101229271798345,0.17684328659273166,11.563415121518611
1495,2805,800,2.9550457299757364,0.1828617644176483,14.112558727615932
1496,-10,1200,21.9235150611393,0.3083680438003657,15.829569610115684
1497,-382,1200,19.63081159649898,0.273733559741928,5.3724803996165
1498,-764,1200,15.528833084595156,0.24979560874227436,9.426002806573118
1499,-1146,1200,11.67171696987934,0.2451949692856774,5.21574745930122
1528,-5088,2000,4.191681871479997,0.18056162508810128,7.787163784137788
1529,-5724,2000,3.824773971942341,0.1883794455355617,10.343396032106506
1418,384,200,6.2594890601849,0.18780704310309798,6.973481142364014
1419,448,200,5.330146660371491,0.1978279919921257,14.752559800316773
1410,-640,200,3.387945101480191,0.18450455232128737,11.073982368706618
1411,-704,200,3.273052043075086,0.17380524185113447,14.288833552114964
1412,10,200,22.569892126204635,0.2856386624216288,25.487030928957076
1413,64,200,20.21241539112127,0.28134236220508474,12.538944071641296
1414,128,200,16.177023862387944,0.24464314057502107,11.408831056236908
1415,192,200,12.243053975642182,0.22253158086691646,15.557339505837984
1416,256,200,9.225451048242547,0.23111947563776086,12.990652606029665
1417,320,200,7.544956728740802,0.2042385479355172,17.24536544192758
1510,764,1200,15.603960521734262,0.2537631305813028,4.482332913540392
1483,-2805,800,3.032742294405364,0.17155095241428908,14.82962422410796
1482,-2550,800,3.4680432756810244,0.18805090071852498,17.131535620535157
1481,-2295,800,3.7068059691340913,0.19521959956783752,12.876945526645107
1480,-2040,800,4.3101339613995835,0.18324054905478035,12.871097704165239
1487,765,800,11.628785653965167,0.212363113630185,12.166181182582774
1486,510,800,15.772738511898071,0.25259620071411054,12.55214227281189
1485,255,800,19.864741448960938,0.26148265999977016,15.37050436117261
1484,10,800,22.058191494389636,0.2881271455322858,12.313889714237067
1489,1275,800,7.037911044383339,0.179675072271937,14.322312940577472
1488,1020,800,8.727956664767557,0.19516874077142402,13.935138567780072
1524,-2544,2000,8.976414435524632,0.20264873491291693,8.129479701838537
1525,-3180,2000,6.999918525708776,0.19721670000017122,5.504461233558783
1409,-576,200,3.8287444207547923,0.18307277377217268,16.327364231048918
1408,-512,200,4.2421357785534335,0.1729328963441336,11.503344667371628
1520,-10,2000,21.644841641427163,0.28347135769181386,17.889168134474723
1521,-636,2000,19.64546384114067,0.2835737378071038,11.015913120049424
1522,-1272,2000,15.40648575781113,0.22987302951678287,7.279406103692339
1523,-1908,2000,11.518934712131031,0.20066153963966157,10.94840528675459
