Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
U23C6_25C_pH7.4,1,1651,1610,41,3311.296402032652,2.056705839771834,0.8397447794675175,0.8356612095223144,1231.0276651378338,1452.802259338559,3311.2964020326526,20662.642945609852,1.4341219752070722
