Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
U38N3_25C_pH6.4,1,1651,1610,41,3311.296402032652,2.056705839771834,-8.085407170900792,-8.316918478549601,1231.0276651378338,1452.802259338559,3311.2964020326526,364.4631814233095,1.4341219752070722
