offset,slp,w1,w2,w3,w4,w5,w6,w7,w8,w9
-2.608695652173912549e+02,4.000000000000000000e+02,-6.004784267666877895e+00,-6.004784267666877895e+00,-4.941733807977169022e+02,-4.941733807977169022e+02,-5.982246005916305620e+00,-4.971214238633173181e+02,-5.070623919433160154e+00,-5.070623919433160154e+00,-5.358752161134108682e+00
-3.652173913043477569e+02,4.000000000000000000e+02,-6.762091782442439580e+00,-6.762091782442439580e+00,-4.938708963807481496e+02,-4.938708963807481496e+02,-4.972114157939261645e+02,-5.500258541577096594e+00,-5.500258541577096594e+00,-4.982607879692720232e+00,-4.499482916846018199e+00
-4.695652173913042589e+02,4.000000000000000000e+02,-7.217741398363614280e+00,-7.217741398363614280e+00,-4.940924843688425767e+02,-4.940924843688425767e+02,-4.142713534338446024e+00,-4.966968349312485316e+02,-5.843601735923130036e+00,-5.843601735923130036e+00,-3.812796528153505893e+00
-5.739130434782607608e+02,4.000000000000000000e+02,-7.522580772964943208e+00,-7.522580772964943208e+00,-4.945013912130021936e+02,-4.945013912130021936e+02,-4.959042421166209920e+02,-6.100896805831325764e+00,-6.100896805831325764e+00,-3.507813911444217947e+00,-3.298206388338785988e+00
-6.782608695652172628e+02,4.000000000000000000e+02,-7.736134331623304661e+00,-7.736134331623304661e+00,-4.949012829914736358e+02,-4.949012829914736358e+02,-3.049484612591496280e+00,-4.951356807412145145e+02,-6.290366336420333937e+00,-6.290366336420333937e+00,-2.919267327159803305e+00
-7.826086956521737648e+02,4.000000000000000000e+02,-7.889968178908247864e+00,-7.889968178908247864e+00,-4.952242745456275657e+02,-4.952242745456275657e+02,-2.720822296833403264e+00,-4.945106922540913388e+02,-6.430403644144064401e+00,-6.430403644144064401e+00,-2.639192711710630412e+00
-8.869565217391304941e+02,4.000000000000000000e+02,-8.003403991510140258e+00,-8.003403991510140258e+00,-4.954675769268295653e+02,-4.954675769268295653e+02,-2.481972513595788854e+00,-4.940360656497248897e+02,-6.535223901945130365e+00,-6.535223901945130365e+00,-2.429552196110366769e+00
-9.913043478260869961e+02,4.000000000000000000e+02,-8.088853577777086912e+00,-8.088853577777086912e+00,-4.956473591856884582e+02,-4.956473591856884582e+02,-4.936827919608006141e+02,-6.614941959091652279e+00,-6.614941959091652279e+00,-2.304782512266105865e+00,-2.270116081818658316e+00
-1.095652173913043498e+03,4.000000000000000000e+02,-4.957805827889864076e+02,-4.957805827889864076e+02,-8.154491672253357137e+00,-8.154491672253357137e+00,-4.934193903577510696e+02,-2.170460719774363056e+00,-6.676578621156522786e+00,-6.676578621156522786e+00,-2.146842757687998482e+00
-1.200000000000000000e+03,4.000000000000000000e+02,-8.205814982310783989e+00,-8.205814982310783989e+00,-4.958805098984335018e+02,-4.958805098984335018e+02,-4.932208022113046013e+02,-6.725000106674769995e+00,-6.725000106674769995e+00,-2.066548027208194860e+00,-2.049999786649705058e+00
1.800000000000000000e+03,6.000000000000000000e+02,-8.210172023728773638e+00,-8.210172023728773638e+00,-4.961283727221884874e+02,-4.961283727221884874e+02,-2.052647319120146641e+00,-4.927302631890478324e+02,-6.725000047411640480e+00,-6.725000047411640480e+00,-2.049999905177844362e+00
1.643478260869565247e+03,6.000000000000000000e+02,-8.160229285173954850e+00,-8.160229285173954850e+00,-4.960983944028610040e+02,-4.960983944028610040e+02,-4.927922734286997866e+02,-6.676578542360630308e+00,-6.676578542360630308e+00,-2.150479195230944551e+00,-2.146842915279085773e+00
1.486956521739130721e+03,6.000000000000000000e+02,-8.096623575473245182e+00,-8.096623575473245182e+00,-4.960613701045895141e+02,-4.960613701045895141e+02,-4.928687917376947212e+02,-6.614941853001255367e+00,-6.614941853001255367e+00,-2.275220902177771620e+00,-2.270116293995071644e+00
1.330434782608695514e+03,6.000000000000000000e+02,-8.014294885683511893e+00,-8.014294885683511893e+00,-4.960150453387425387e+02,-4.960150453387425387e+02,-2.436895937682178825e+00,-4.929644236134643620e+02,-6.535223757625772123e+00,-6.535223757625772123e+00,-2.429552484745892915e+00
1.173913043478260988e+03,6.000000000000000000e+02,-7.905911744455693224e+00,-7.905911744455693224e+00,-4.959562730423442645e+02,-4.959562730423442645e+02,-4.930855804157345119e+02,-6.430403446818786506e+00,-6.430403446818786506e+00,-2.650050010665119249e+00,-2.639193106361904739e+00
1.017391304347826122e+03,6.000000000000000000e+02,-7.760836197500793787e+00,-7.760836197500793787e+00,-4.958806281855183897e+02,-4.958806281855183897e+02,-4.932412625555430736e+02,-6.290366068219043427e+00,-6.290366068219043427e+00,-2.935808678419935092e+00,-2.919267863561514798e+00
8.608695652173912549e+02,6.000000000000000000e+02,-7.563917352765201940e+00,-7.563917352765201940e+00,-4.957819043414415319e+02,-4.957819043414415319e+02,-3.324224262904711402e+00,-4.934441323486790907e+02,-6.100896451540847920e+00,-6.100896451540847920e+00,-3.298207096918386316e+00
7.043478260869565020e+02,6.000000000000000000e+02,-7.294955878931205007e+00,-7.294955878931205007e+00,-4.956516187809171470e+02,-4.956516187809171470e+02,-4.937118299614481884e+02,-5.843601301462967967e+00,-5.843601301462967967e+00,-3.855020718851783101e+00,-3.812797397073803385e+00
5.478260869565217490e+02,6.000000000000000000e+02,-6.931884668942984717e+00,-6.931884668942984717e+00,-4.954791778666706819e+02,-4.954791778666706819e+02,-4.940681418829740323e+02,-4.569733045799683424e+00,-5.500258091788964521e+00,-5.500258091788964521e+00,-4.499483816421716575e+00
3.913043478260869961e+02,6.000000000000000000e+02,-6.465140895133913546e+00,-6.465140895133913546e+00,-4.952553254671752256e+02,-4.952553254671752256e+02,-4.945426904290933976e+02,-5.476376846287606348e+00,-5.358752802532201542e+00,-5.070623598734073312e+00,-5.070623598734073312e+00
2.347826086956522147e+02,6.000000000000000000e+02,-5.928233032641060163e+00,-5.928233032641060163e+00,-4.949890514402758299e+02,-4.949890514402758299e+02,-6.460240909181562685e+00,-4.951651901449852176e+02,-4.615164012043464936e+00,-4.615164012043464936e+00,-6.269671975913005291e+00
7.826086956521749016e+01,6.000000000000000000e+02,-5.386300180814032501e+00,-5.386300180814032501e+00,-7.188225266564495008e+00,-4.959414293139030860e+02,-4.947788725289533431e+02,-4.947788725289533431e+02,-6.907992561888695704e+00,-4.296003719055818237e+00,-4.296003719055818237e+00
-7.826086956521749016e+01,6.000000000000000000e+02,-4.730596301977243456e+00,-4.730596301977243456e+00,-4.949812862916998029e+02,-4.949812862916998029e+02,-4.967802623475108135e+02,-7.255972465134714611e+00,-6.907992561888288918e+00,-4.296003719055704551e+00,-4.296003719055704551e+00
-2.347826086956522147e+02,6.000000000000000000e+02,-5.087909959931977255e+00,-5.087909959931977255e+00,-4.946356976772220833e+02,-4.946356976772220833e+02,-4.973943530863860474e+02,-6.618431639305875080e+00,-6.269671975912789463e+00,-4.615164012043354802e+00,-4.615164012043354802e+00
-3.913043478260869961e+02,6.000000000000000000e+02,-6.178646937771191006e+00,-6.178646937771191006e+00,-4.940170631133356665e+02,-4.940170631133356665e+02,-5.641908948552066150e+00,-4.974266709492338805e+02,-5.070623598733504878e+00,-5.070623598733504878e+00,-5.358752802531899562e+00
-5.478260869565215216e+02,6.000000000000000000e+02,-6.819897907119525371e+00,-6.819897907119525371e+00,-4.941351561772214609e+02,-4.941351561772214609e+02,-4.968547866974523117e+02,-5.500258091788623460e+00,-5.500258091788623460e+00,-4.695105133869462044e+00,-4.499483816422371163e+00
-7.043478260869565020e+02,6.000000000000000000e+02,-3.936228080253442840e+00,-4.960133733648669931e+02,-7.241094377024637652e+00,-7.241094377024637652e+00,-4.945141049004157594e+02,-4.945141049004157594e+02,-5.843601301463422715e+00,-5.843601301463422715e+00,-3.812797397074115135e+00
-8.608695652173914823e+02,6.000000000000000000e+02,-7.534072090153358658e+00,-7.534072090153358658e+00,-4.949046623611588984e+02,-4.949046623611588984e+02,-3.373797246968952113e+00,-4.952087338504055651e+02,-6.100896451540847920e+00,-6.100896451540847920e+00,-3.298207096918618575e+00
-1.017391304347826008e+03,6.000000000000000000e+02,-2.965899348646701128e+00,-4.945594064138599038e+02,-7.742614440563329481e+00,-7.742614440563329481e+00,-4.952247326781837273e+02,-4.952247326781837273e+02,-6.290366068220237139e+00,-6.290366068220237139e+00,-2.919267863561640475e+00
-1.173913043478260988e+03,6.000000000000000000e+02,-7.893983046566063422e+00,-7.893983046566063422e+00,-2.668684138798752326e+00,-4.940689856370799475e+02,-4.954671820654962744e+02,-4.954671820654962744e+02,-6.430403446818672819e+00,-6.430403446818672819e+00,-2.639193106361827468e+00
-1.330434782608695514e+03,6.000000000000000000e+02,-4.956467803907975167e+02,-4.956467803907975167e+02,-8.006065561040941247e+00,-8.006065561040941247e+00,-4.937055175454869982e+02,-2.448790550837844027e+00,-6.535223757627136365e+00,-6.535223757627136365e+00,-2.429552484745883589e+00
-1.486956521739130721e+03,6.000000000000000000e+02,-8.090709719434926228e+00,-8.090709719434926228e+00,-4.957800277896550369e+02,-4.957800277896550369e+02,-4.934354566194224390e+02,-6.614941853001027994e+00,-6.614941853001027994e+00,-2.283068362398988693e+00,-2.270116293995446899e+00
-1.643478260869565247e+03,6.000000000000000000e+02,-8.155838052898161550e+00,-8.155838052898161550e+00,-4.958800329225100540e+02,-4.958800329225100540e+02,-2.155826199961881073e+00,-4.932324318492253497e+02,-6.676578542359948187e+00,-6.676578542359948187e+00,-2.146842915278838859e+00
-1.800000000000000000e+03,6.000000000000000000e+02,-8.206822792430557456e+00,-8.206822792430557456e+00,-4.959562406028344412e+02,-4.959562406028344412e+02,-4.930774715466188809e+02,-6.725000047411867854e+00,-6.725000047411867854e+00,-2.056401662857410884e+00,-2.049999905177631199e+00
1.999999999999999773e+03,9.999999999999998863e+02,-7.924396358801004681e+00,-7.924396358801004681e+00,-4.959103139519429533e+02,-4.959103139519429533e+02,-4.931866273396933593e+02,-6.450000053943995226e+00,-6.450000053943995226e+00,-2.603952038816610859e+00,-2.599999892113252553e+00
1.826086956521739012e+03,9.999999999999998863e+02,-2.774133551874058412e+00,-4.933064716721755190e+02,-4.958531956126444129e+02,-4.958531956126444129e+02,-7.836501775329395514e+00,-7.836501775329395514e+00,-6.365569189794797467e+00,-6.365569189794797467e+00,-2.768861620414482250e+00
1.652173913043478251e+03,9.999999999999998863e+02,-7.729120985044971803e+00,-7.729120985044971803e+00,-4.957847144550923986e+02,-4.957847144550923986e+02,-4.934505381009195162e+02,-6.262671140440488671e+00,-6.262671140440488671e+00,-2.981791018804737181e+00,-2.974657719118509736e+00
1.478260869565217490e+03,9.999999999999998863e+02,-7.597156020762952267e+00,-7.597156020762952267e+00,-4.957021584693666227e+02,-4.957021584693666227e+02,-4.936248712700324290e+02,-6.136646982025013131e+00,-6.136646982025013131e+00,-3.236499749707794304e+00,-3.226706035950577256e+00
1.304347826086956502e+03,9.999999999999998863e+02,-7.434389633000677122e+00,-7.434389633000677122e+00,-4.956022574148696549e+02,-4.956022574148696549e+02,-4.938370267741001385e+02,-5.981980520421529945e+00,-5.981980520421529945e+00,-3.549679130160780183e+00,-3.536038959159082840e+00
1.130434782608695514e+03,9.999999999999998863e+02,-7.233715785675258303e+00,-7.233715785675258303e+00,-4.954813055694626200e+02,-4.954813055694626200e+02,-3.933766847392689225e+00,-4.940961904423339774e+02,-5.792738717018437455e+00,-5.792738717018437455e+00,-3.914522565962664125e+00
9.565217391304347530e+02,9.999999999999998863e+02,-6.988055516847893500e+00,-6.988055516847893500e+00,-4.953356984835181720e+02,-4.953356984835181720e+02,-4.944129166818917724e+02,-4.399575317373660255e+00,-5.563919183498228449e+00,-5.563919183498228449e+00,-4.372161633003433856e+00
7.826086956521739921e+02,9.999999999999998863e+02,-6.692497432237928479e+00,-6.692497432237928479e+00,-4.951634911751799564e+02,-4.951634911751799564e+02,-4.947979389523819691e+02,-5.294548768740696687e+00,-5.294548768740696687e+00,-4.950083832784127225e+00,-4.910902462517920952e+00
6.086956521739130039e+02,9.999999999999998863e+02,-6.347736629353306625e+00,-6.347736629353306625e+00,-4.949684038725429218e+02,-4.949684038725429218e+02,-5.568687856889217080e+00,-4.952590311393165621e+02,-4.993448357853424113e+00,-4.993448357853424113e+00,-5.513103284292237838e+00
4.347826086956519589e+02,9.999999999999998863e+02,-5.961820000593206714e+00,-5.961820000593206714e+00,-4.947697184853786894e+02,-4.947697184853786894e+02,-6.202571694466632479e+00,-4.957943513335914645e+02,-6.125596109076846929e+00,-4.687201945461310970e+00,-4.687201945461310970e+00
2.608695652173912549e+02,9.999999999999998863e+02,-6.751269230839454849e+00,-4.963808508519716725e+02,-5.537394345393749973e+00,-5.537394345393749973e+00,-4.946265456132002782e+02,-4.946265456132002782e+02,-4.425221246436478850e+00,-4.425221246436478850e+00,-6.649557507125003930e+00
8.695652173913049410e+01,9.999999999999998863e+02,-7.083619033048989877e+00,-4.969595456451075393e+02,-5.022474578950550494e+00,-5.022474578950550494e+00,-4.946859430819720274e+02,-4.946859430819720274e+02,-6.958724202392838620e+00,-4.270637898803670396e+00,-4.270637898803670396e+00
-8.695652173913049410e+01,9.999999999999998863e+02,-4.434281199020233544e+00,-4.434281199020233544e+00,-4.950322271695124527e+02,-4.950322271695124527e+02,-4.974290851753761444e+02,-7.097898087557635627e+00,-6.958724202393373304e+00,-4.270637898802988275e+00,-4.270637898802988275e+00
-2.608695652173914823e+02,9.999999999999998863e+02,-6.788448874903508568e+00,-4.976699117610684198e+02,-4.718207042146104868e+00,-4.718207042146104868e+00,-4.947826126398692850e+02,-4.947826126398692850e+02,-6.649557507125210876e+00,-4.425221246437445188e+00,-4.425221246437445188e+00
-4.347826086956519589e+02,9.999999999999998863e+02,-5.553138928743919678e+00,-5.553138928743919678e+00,-4.942489690443269410e+02,-4.942489690443269410e+02,-4.976057558753439025e+02,-6.250028178514171806e+00,-6.125596109077287466e+00,-4.687201945461026753e+00,-4.687201945461026753e+00
-6.086956521739130039e+02,9.999999999999998863e+02,-6.157316309545876720e+00,-6.157316309545876720e+00,-4.941370021910518062e+02,-4.941370021910518062e+02,-5.614884889315963967e+00,-4.972564781094904447e+02,-4.993448357853594644e+00,-4.993448357853594644e+00,-5.513103284291530848e+00
-7.826086956521739921e+02,9.999999999999998863e+02,-6.593807473201650282e+00,-6.593807473201650282e+00,-4.942798308966189325e+02,-4.942798308966189325e+02,-4.967238787260993718e+02,-5.294548768740241940e+00,-5.294548768740241940e+00,-4.988844534259167851e+00,-4.910902462517904965e+00
-9.565217391304349803e+02,9.999999999999998863e+02,-4.429489544286980163e+00,-4.961271985390238797e+02,-6.931369600715242996e+00,-6.931369600715242996e+00,-4.945202863576282653e+02,-4.945202863576282653e+02,-5.563919183497546328e+00,-5.563919183497546328e+00,-4.372161633003581294e+00
-1.130434782608695969e+03,9.999999999999998863e+02,-7.198427316187689939e+00,-7.198427316187689939e+00,-4.947771274353940498e+02,-4.947771274353940498e+02,-4.955530053765551202e+02,-5.792738717017527961e+00,-5.792738717017527961e+00,-3.955885120281710687e+00,-3.914522565963382661e+00
-1.304347826086956502e+03,9.999999999999998863e+02,-3.565754621086909992e+00,-4.950448064601205829e+02,-7.411018963538026583e+00,-7.411018963538026583e+00,-4.950137004958571652e+02,-4.950137004958571652e+02,-5.981980520420393077e+00,-5.981980520420393077e+00,-3.536038959159131245e+00
-1.478260869565217490e+03,9.999999999999998863e+02,-4.952174554114626517e+02,-4.952174554114626517e+02,-7.580912166928555962e+00,-7.580912166928555962e+00,-4.946150996648668183e+02,-3.248165178350394200e+00,-6.136646982024785757e+00,-6.136646982024785757e+00,-3.226706035949769014e+00
-1.652173913043478251e+03,9.999999999999998863e+02,-7.717387666068361796e+00,-7.717387666068361796e+00,-4.953874005895606842e+02,-4.953874005895606842e+02,-4.942601038214077676e+02,-6.262671140441398165e+00,-6.262671140441398165e+00,-2.990319667332152598e+00,-2.974657719118829036e+00
-1.826086956521739012e+03,9.999999999999998863e+02,-2.780446197206799752e+00,-4.939697075801657888e+02,-7.827757256559380039e+00,-7.827757256559380039e+00,-4.955271658547503648e+02,-4.955271658547503648e+02,-6.365569189790221571e+00,-6.365569189790221571e+00,-2.768861620416013469e+00
-1.999999999999999773e+03,9.999999999999998863e+02,-7.917708490501809138e+00,-7.917708490501809138e+00,-4.956416322438744828e+02,-4.956416322438744828e+02,-4.937326252358346892e+02,-6.450000053943313105e+00,-6.450000053943313105e+00,-2.608693295413213153e+00,-2.599999892113648681e+00
