2.123143327774464333e-03,-3.619474348798070149e-06,-9.390351393252010181e-06,2.569829228451215894e-05,2.015248009863709094e-05,1.869956477286248132e-05,-1.672358099637978877e-06,1.423492183030169922e-05,-7.997355220147245300e-06,-1.777678835076851663e-02,3.782811008498400678e-05,3.536632305516529423e-05,8.762606571875871013e-06,9.391474166918632098e-06,8.402191041220192017e-03,3.689998268183496451e-06,-2.710313925728911898e-07,9.494598793430539092e-06,1.031139683614131647e-05,-9.375336045186370010e-03,-2.339867646682500333e-03
-3.619474348798206521e-06,9.431434145144834344e-03,4.266026935977607613e-04,-1.167470763374598439e-03,-5.027348543099031952e-03,-8.495192956188476205e-04,7.597505568090436240e-05,-6.466910280188436664e-04,3.633190213759828206e-04,8.075976581030605006e-01,-1.273650768510357564e-02,-1.606688402398229101e-03,-3.980843112203387717e-04,-2.072892717736045300e-03,6.565894637782019976e-04,-1.676362400782315789e-04,1.231292816201051483e-05,-4.313386422171784401e-04,-4.684456929071079438e-04,-2.369371330319433968e-04,-1.139750275075395868e-04
-9.390351393252308336e-06,4.266026935977450946e-04,5.905390571018683943e+01,-3.028882001353439598e-03,-2.375235038095686608e-03,-2.203989842850508085e-03,1.971094145764123431e-04,-1.677772905884927302e-03,9.425935784586815958e-04,2.095228495395549562e+00,-4.458540688739917948e-03,-4.168386683826710154e-03,-1.032788522935935635e-03,-1.106908846526774006e-03,1.703453372457696801e-03,3.012189594351133981e-01,-9.387926853187976428e-02,9.098480544367260059e-02,-1.215333841643581299e-03,-6.147088562786658626e-04,-2.956964064980195130e-04
2.569829228451286706e-05,-1.167470763374545096e-03,-3.028882001353518094e-03,6.790431952213036304e+00,6.500234304038909200e-03,6.031592727655251708e-03,4.983325810159736427e-03,-4.166199254735935566e-04,-2.579567501823409707e-03,-5.733948818593342267e+00,1.220155423192837395e-02,1.140749849178405995e-02,2.826401294159198822e-03,3.029244154888431455e-03,-4.661789620558089674e-03,1.190218435015966440e-03,-8.742187298291497627e-05,3.062507268488435380e-03,-2.244777426543846655e-02,1.682255242320247974e-03,8.092234638978970662e-04
2.015248009863784988e-05,-5.027348543099051902e-03,-2.375235038095708292e-03,6.500234304039192827e-03,4.308079569381366269e+00,4.729946685228521991e-03,-4.230133025008279046e-04,3.600641092109144875e-03,-2.022884718099217209e-03,-4.496535729844945983e+00,7.924677045219731542e-02,8.945706733573947564e-03,2.216450618613027574e-03,5.824750716218481811e-02,-3.655753522927689299e-03,9.333637060057565571e-04,-6.855582215225924632e-05,2.401603814637153726e-03,2.608208152307510668e-03,1.319216659081982575e-03,6.345892392772517314e-04
1.869956477286291162e-05,-8.495192956188391637e-04,-2.203989842850483365e-03,6.031592727655542274e-03,4.729946685228439592e-03,9.406092407558405144e-01,-3.925156909313867759e-04,3.341048893047972920e-03,1.356260112966106062e-03,-4.172353016709421603e+00,8.878557032641724855e-03,3.454993661353000095e-02,5.579227890119572986e-02,2.204253366722312875e-03,-3.392187932255008934e-03,8.660718180425646187e-04,-6.361321438445165395e-05,2.228457533303697304e-03,2.420166502904975113e-03,1.224106276011704790e-03,5.888378267064466130e-04
-1.672358099638011488e-06,7.597505568090445727e-05,1.971094145763162828e-04,4.983325810159732090e-03,-4.230133025008734953e-04,-3.925156909313865048e-04,5.162365500795978827e-03,-2.748136609820694357e-03,1.678695439166257302e-04,3.731460302310987687e-01,-7.940359546861874276e-04,-7.423614879981948892e-04,-1.839326537648212369e-04,-1.971329823056648244e-04,3.033735294328158494e-04,-7.745539735093806479e-05,5.689120341144676057e-06,-1.992976334362682813e-04,-4.440921901624618300e-03,-1.094754915620679511e-04,-5.266153094080836390e-05
1.423492183030236499e-05,-6.466910280188431243e-04,-1.677772905885323686e-03,-4.166199254734742944e-04,3.600641092109024312e-03,3.341048893047985063e-03,-2.748136609820695658e-03,3.841909662647543383e-02,-1.428886454317958559e-03,-3.176176545428323283e+00,6.758743685251369752e-03,6.318896505340945366e-03,1.565613817369040277e-03,1.677973511715538570e-03,-2.582280958721594900e-03,6.592915278517611074e-04,-4.842514492374985150e-05,1.696398775802629389e-03,-1.306587541190873565e-02,9.318429259004278346e-04,4.482489585027976350e-04
-7.997355220147529903e-06,3.633190213759827664e-04,9.425935784586655496e-04,-2.579567501823453509e-03,-2.022884718099232388e-03,1.356260112966099340e-03,1.678695439166257302e-04,-1.428886454317956391e-03,1.411028119300619492e-02,1.784415283659609219e+00,-3.797145831726431685e-03,-1.907715151598697589e-02,-6.896260192975369168e-04,-9.427062812962775816e-04,1.450757394477455910e-03,-3.703981380944701310e-04,2.720584560696006197e-05,-9.530578226455119250e-04,-1.035047149531591196e-03,-5.235208859344358135e-04,-2.518318112978283922e-04
-1.777678835076918276e-02,8.075976581030602786e-01,2.095228495395598411e+00,-5.733948818593553653e+00,-4.496535729844954865e+00,-4.172353016709478446e+00,3.731460302310991572e-01,-3.176176545428321063e+00,1.784415283659610107e+00,3.966457904430741564e+03,-8.440422605907576425e+00,-7.891134712572918986e+00,-1.955162508245263497e+00,-2.095479015028103298e+00,3.224792001856750634e+00,-8.233333552367708696e-01,6.047406248008461993e-02,-2.118488766952837388e+00,-2.300737381770393775e+00,-1.163699714502860472e+00,-5.597801630911867221e-01
