Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
U23C6_25C_pH7.4,1,1651,1610,41,3117.2161671932777,1.9361591100579365,0.8491375873164577,0.8452933617601959,1131.3082135815143,1353.0828077822396,3117.216167193277,20662.642945609852,1.391459345456394
