Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
A35C8_25C_pH6.4,1,1651,1610,41,3117.2161671932777,1.9361591100579365,0.39799025586621006,0.38265004485969334,1131.3082135815143,1353.0828077822396,3117.216167193277,5178.016132743045,1.391459345456394
