offset,slp,r1p,r1p_err,r2eff,r2eff_err,prexp
3.913043478260868824e+02,2.000000000000000000e+02,4.338841944718692112e+00,6.667086912954564570e-02,1.520586451193107180e+01,3.218854437747817321e-01,1.004723497989109982e+00
4.434782608695652470e+02,2.000000000000000000e+02,3.524429788251026263e+00,5.901722478970689023e-02,1.347819515543612923e+01,3.491945436517628898e-01,9.979457853446760396e-01
4.956521739130434980e+02,2.000000000000000000e+02,2.946815254208800194e+00,5.675284032549652441e-02,1.183283181550255136e+01,4.053161261809563598e-01,9.865353939040696352e-01
5.478260869565217490e+02,2.000000000000000000e+02,2.712685777532929166e+00,5.364175531948212061e-02,1.181126772654652513e+01,4.561070234915509669e-01,1.008166199915519146e+00
6.000000000000000000e+02,2.000000000000000000e+02,2.396983286158395288e+00,5.221455403221091085e-02,1.046983286158395288e+01,5.221455403221089142e-01,1.003003034706233532e+00
-1.200000000000000000e+03,4.000000000000000000e+02,2.141730010053132460e+00,5.313272726544238100e-02,7.917300100531324603e+00,5.313272726544235880e-01,1.001208569563912132e+00
-1.095652173913043498e+03,4.000000000000000000e+02,2.232382750997142118e+00,4.904914986412171191e-02,7.727330083147716522e+00,4.170568546102445540e-01,1.009671396223027040e+00
-9.913043478260869961e+02,4.000000000000000000e+02,2.335160777737774751e+00,5.241895022511194879e-02,7.464531981650878834e+00,3.743644498118581798e-01,1.001477636782680758e+00
-8.869565217391304941e+02,4.000000000000000000e+02,2.584868017665560735e+00,5.183230730036614275e-02,7.918973337038194948e+00,3.066826500002760580e-01,1.007131667945859510e+00
-7.826086956521739921e+02,4.000000000000000000e+02,2.719661501898739342e+00,5.452086810382015397e-02,7.388498063987487541e+00,2.632255144369691768e-01,1.002495384348806251e+00
-6.782608695652173765e+02,4.000000000000000000e+02,2.968421201637935436e+00,5.477563839373186111e-02,7.190479136782170322e+00,2.122685419794901884e-01,9.920785020969465906e-01
-5.739130434782608745e+02,4.000000000000000000e+02,3.458285450122956739e+00,5.727540060629227048e-02,7.489614098863786040e+00,1.751826052570526759e-01,9.994512890620320666e-01
-4.695652173913043725e+02,4.000000000000000000e+02,4.061205517684925326e+00,6.469111708098621016e-02,7.590730701791371438e+00,1.538401234175437449e-01,1.000690328244154381e+00
-3.652173913043478706e+02,4.000000000000000000e+02,4.922191143884567133e+00,7.287497043574014954e-02,7.775095292189094565e+00,1.336270724436067481e-01,1.002048402308000519e+00
-2.608695652173913686e+02,4.000000000000000000e+02,5.898211881757979391e+00,8.283494843224667448e-02,7.768906916532168694e+00,1.180672043816899941e-01,9.970031069665318268e-01
-1.565217391304347530e+02,4.000000000000000000e+02,7.284804942617632229e+00,9.231181087478672331e-02,8.170569026458895934e+00,1.064465115947446222e-01,1.003623928595860360e+00
-5.217391304347825098e+01,4.000000000000000000e+02,8.394520674151920048e+00,1.088075945899765196e-01,8.511818757455070994e+00,1.106587634960441713e-01,1.002957115635300100e+00
5.217391304347825098e+01,4.000000000000000000e+02,8.767185098467972892e+00,1.133195926859458802e-01,8.890823408271774753e+00,1.152475252647237741e-01,9.832468822570470390e-01
1.565217391304347530e+02,4.000000000000000000e+02,8.138369467417783554e+00,1.096826152629259976e-01,9.154830576795554009e+00,1.264771177890073039e-01,9.826384269754837586e-01
2.608695652173912549e+02,4.000000000000000000e+02,6.994430490881275553e+00,9.176175461836541536e-02,9.331381077740040553e+00,1.307908562991446366e-01,9.889881729682669098e-01
3.652173913043477569e+02,4.000000000000000000e+02,5.940233370513102074e+00,8.329175736765319360e-02,9.641826785250865228e+00,1.527277970635606275e-01,1.005182643797730702e+00
4.695652173913042589e+02,4.000000000000000000e+02,4.723680877783115406e+00,6.864701875749229520e-02,9.166144696126952596e+00,1.632475417711252985e-01,9.920310652417961839e-01
5.739130434782607608e+02,4.000000000000000000e+02,3.900849854197474986e+00,6.217564416716960668e-02,8.843242087129514317e+00,1.901704957702843035e-01,9.998446792866072519e-01
6.782608695652172628e+02,4.000000000000000000e+02,3.223042827610941963e+00,5.788598594359241345e-02,8.177198103218202618e+00,2.243218736944506686e-01,9.950697171045131961e-01
7.826086956521737648e+02,4.000000000000000000e+02,2.894166514224155495e+00,5.445618641680942396e-02,8.231004304968793761e+00,2.629132327193406948e-01,9.990584033075841086e-01
8.869565217391304941e+02,4.000000000000000000e+02,2.413249833056299476e+00,5.246471139485174573e-02,6.903538709766006143e+00,3.104244738485557042e-01,9.759564244491095719e-01
9.913043478260869961e+02,4.000000000000000000e+02,2.363893530381393937e+00,5.018828914488382420e-02,7.669734891835364721e+00,3.584335659534425567e-01,1.000501944950672906e+00
1.095652173913043498e+03,4.000000000000000000e+02,2.174660408951175850e+00,4.654209996649037728e-02,7.236526501819255941e+00,3.957398216432393978e-01,9.936632554675469686e-01
1.200000000000000000e+03,4.000000000000000000e+02,2.150800482310890605e+00,4.909699530170170273e-02,8.008004823108905157e+00,4.909699530170168469e-01,9.991133930209522562e-01
-1.800000000000000000e+03,6.000000000000000000e+02,2.178028453349946769e+00,4.832894127869750284e-02,8.280284533499466804e+00,4.832894127869750145e-01,1.001595055910512899e+00
-1.643478260869565247e+03,6.000000000000000000e+02,2.224628018327966750e+00,5.001029533007334688e-02,7.661392866614729513e+00,4.252293164360488320e-01,1.001607034822217024e+00
-1.486956521739130494e+03,6.000000000000000000e+02,2.285115020475572578e+00,5.429585883001232516e-02,7.107116346610045099e+00,3.877689124003527721e-01,1.002773346745225336e+00
-1.330434782608695514e+03,6.000000000000000000e+02,2.410695599413074319e+00,5.129926624104078764e-02,6.888425758342005878e+00,3.035287397626797445e-01,9.956169462097976819e-01
-1.173913043478260988e+03,6.000000000000000000e+02,2.636135082587742318e+00,5.302067427643292197e-02,6.985234406293184151e+00,2.559826126692054671e-01,1.000388436810514703e+00
-1.017391304347826122e+03,6.000000000000000000e+02,3.035407388934726391e+00,5.521501995332687984e-02,7.450066441051398591e+00,2.139712493465409093e-01,1.009168857886814097e+00
-8.608695652173912549e+02,6.000000000000000000e+02,3.444429462927788066e+00,5.729079697429204088e-02,7.447234160712968176e+00,1.752296966056795802e-01,1.008416921360401952e+00
-7.043478260869565020e+02,6.000000000000000000e+02,3.936485246129049376e+00,6.141720716230412991e-02,7.294136936919364267e+00,1.460545304540237788e-01,9.938149788477446123e-01
-5.478260869565217490e+02,6.000000000000000000e+02,4.653517085339129444e+00,6.902704252223686165e-02,7.282441536444153485e+00,1.265713256078823679e-01,1.001516724144993820e+00
-3.913043478260869961e+02,6.000000000000000000e+02,5.762908737409501825e+00,8.027588867243348747e-02,7.576055175816190257e+00,1.144196976540923644e-01,1.000575168140364068e+00
-2.347826086956522431e+02,6.000000000000000000e+02,6.654991352109101754e+00,9.485960662515456610e-02,7.444318950447168071e+00,1.093844235186092473e-01,9.938491037540243545e-01
-7.826086956521749016e+01,6.000000000000000000e+02,7.793714183948292629e+00,1.026959314908723053e-01,7.900790606737583488e+00,1.044431212515865987e-01,1.005237763345345536e+00
7.826086956521749016e+01,6.000000000000000000e+02,7.841292749610243362e+00,1.027629215202318647e-01,7.949178637599832342e+00,1.045112509978917831e-01,9.994406112277116616e-01
2.347826086956522431e+02,6.000000000000000000e+02,7.186711519285068128e+00,9.386101823611223138e-02,8.057455627152913635e+00,1.082329321815282963e-01,9.886520898605913876e-01
3.913043478260869961e+02,6.000000000000000000e+02,6.120577853891767006e+00,8.731188076470527970e-02,8.085851988344787245e+00,1.244483139822075562e-01,9.959100220528510627e-01
5.478260869565215216e+02,6.000000000000000000e+02,5.108044881817091820e+00,7.327598576831174937e-02,8.115885700118296242e+00,1.343623935638230127e-01,1.002034791706500894e+00
7.043478260869565020e+02,6.000000000000000000e+02,4.319948551724223762e+00,6.365014299539589748e-02,8.206040223192953675e+00,1.513646122650435244e-01,1.011228640479708396e+00
8.608695652173914823e+02,6.000000000000000000e+02,3.456845487792306493e+00,5.987692294118539260e-02,7.485209828446036440e+00,1.831396244212439017e-01,9.982633919565492286e-01
1.017391304347826008e+03,6.000000000000000000e+02,2.999585198093510208e+00,5.748718401182444787e-02,7.311246986940823867e+00,2.227764219739888640e-01,9.955659784679359303e-01
1.173913043478260988e+03,6.000000000000000000e+02,2.743501192513044806e+00,5.225462215623812717e-02,7.503595549486421490e+00,2.522841304102687587e-01,1.002125284357135326e+00
1.330434782608695514e+03,6.000000000000000000e+02,2.484886473695462339e+00,5.453727274172476269e-02,7.327400118462751522e+00,3.226874549746662213e-01,9.976245393556291141e-01
1.486956521739130494e+03,6.000000000000000000e+02,2.338529103541728826e+00,4.847422266076741038e-02,7.488587813195941578e+00,3.461920854676358017e-01,1.001813420132778631e+00
1.643478260869565020e+03,6.000000000000000000e+02,2.175637603834623235e+00,4.913518470034817370e-02,7.244835429202517219e+00,4.177883946732816600e-01,9.920592198112601068e-01
1.800000000000000000e+03,6.000000000000000000e+02,2.098872376373987603e+00,4.932958626234257987e-02,7.488723763739875139e+00,4.932958626234257848e-01,1.008489894477668791e+00
-2.000000000000000000e+03,1.000000000000000000e+03,2.585565703521160774e+00,5.170023617714042397e-02,6.927828517605804315e+00,2.585011808857020643e-01,1.004140105712793885e+00
-1.826086956521739012e+03,1.000000000000000000e+03,2.801023502509880636e+00,5.614014415584760165e-02,7.139408112013527763e+00,2.433447080328138279e-01,9.977251923384599097e-01
-1.652173913043478251e+03,1.000000000000000000e+03,2.926237048206489444e+00,5.235889745305511572e-02,6.819405852762580267e+00,1.952818613891829924e-01,9.952077509780397069e-01
-1.478260869565217490e+03,1.000000000000000000e+03,3.205949391213410049e+00,5.687130188756878146e-02,6.933884166719462172e+00,1.811496099821424954e-01,9.991641507660132815e-01
-1.304347826086956502e+03,1.000000000000000000e+03,3.504358803101199626e+00,5.909945778835365426e-02,6.914421039001162228e+00,1.596467394698626863e-01,9.937162337931069178e-01
-1.130434782608695514e+03,1.000000000000000000e+03,4.116609776405986132e+00,6.484637795115574810e-02,7.460330398051441492e+00,1.477124488301373717e-01,1.006325945245475584e+00
-9.565217391304347530e+02,1.000000000000000000e+03,4.503661067096926374e+00,6.807952834636223083e-02,7.251812213552337738e+00,1.303677924666634125e-01,1.003651648683431707e+00
-7.826086956521739921e+02,1.000000000000000000e+03,4.927969346521422267e+00,7.577007370920385565e-02,7.027519570099761026e+00,1.221774534479222879e-01,9.878910518650204642e-01
-6.086956521739130039e+02,1.000000000000000000e+03,5.685568477443076141e+00,7.682431906200855309e-02,7.236365115588337282e+00,1.052885280150400726e-01,1.010310873907150020e+00
-4.347826086956520157e+02,1.000000000000000000e+03,6.313249110552338728e+00,8.402165854080451135e-02,7.223126069068847244e+00,9.990476979615504904e-02,9.937331582502533234e-01
-2.608695652173912549e+02,1.000000000000000000e+03,7.081293207632858966e+00,9.658300030108278589e-02,7.461116563917892464e+00,1.031557564652396536e-01,1.007214547899153656e+00
-8.695652173913049410e+01,1.000000000000000000e+03,7.269753442659331988e+00,9.637016783726269631e-02,7.313381067934638935e+00,9.709886475852745613e-02,9.856701391246911470e-01
8.695652173913049410e+01,1.000000000000000000e+03,7.295977597144019278e+00,9.742112435882195609e-02,7.339803514702764708e+00,9.815776802127051948e-02,9.959033368426635224e-01
2.608695652173914823e+02,1.000000000000000000e+03,7.029778569504796515e+00,9.203404917007239339e-02,7.406096203724404248e+00,9.829723588107920629e-02,9.954956090556937864e-01
4.347826086956520157e+02,1.000000000000000000e+03,6.369740781409711339e+00,8.538686969403047611e-02,7.290296694719674342e+00,1.015280548913897046e-01,9.769135879302626169e-01
6.086956521739130039e+02,1.000000000000000000e+03,5.748629730889761369e+00,8.267151732185333557e-02,7.322791219083321757e+00,1.133021740233339653e-01,1.000105267824651367e+00
7.826086956521739921e+02,1.000000000000000000e+03,5.097972104467324073e+00,7.235819669719055491e-02,7.301645000209126657e+00,1.166758823869632200e-01,1.003097836753753302e+00
9.565217391304349803e+02,1.000000000000000000e+03,4.586852608557077993e+00,6.598785942224950907e-02,7.411118511282269949e+00,1.263623848671810435e-01,1.004933601514712560e+00
1.130434782608695969e+03,1.000000000000000000e+03,4.021828853568584883e+00,6.633104191743582900e-02,7.244430564367005054e+00,1.510943393393387457e-01,9.946673945170340092e-01
1.304347826086956502e+03,1.000000000000000000e+03,3.497992673663214092e+00,6.494019332241511566e-02,6.897224065528796189e+00,1.754244541734049090e-01,9.800693589530702354e-01
1.478260869565217490e+03,1.000000000000000000e+03,3.203662334284668400e+00,5.787492463877802473e-02,6.926599306747950990e+00,1.843464045677522811e-01,9.937645692450656210e-01
1.652173913043478478e+03,1.000000000000000000e+03,2.930336796054729742e+00,6.033868919949731541e-02,6.834696594737208031e+00,2.250439202090893653e-01,9.852683150946321966e-01
1.826086956521739012e+03,1.000000000000000000e+03,2.875003652221814310e+00,5.710023672470315725e-02,7.460081993468089756e+00,2.475063191110478400e-01,1.006160125501531555e+00
2.000000000000000000e+03,1.000000000000000000e+03,2.661200239010525603e+00,5.315146278509949584e-02,7.306001195052627573e+00,2.657573139254974515e-01,1.000721927531964983e+00
