Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1469,1719,600,6.929661333065766,0.6030205496877422,1.6909333997280747
1468,1528,600,8.30986012793261,0.6546694189543074,0.49493589320580417
1465,955,600,14.685478050654787,0.7511364678954486,0.41010093970783285
1464,764,600,19.776271321811276,0.7711127606141949,1.4745552990151927
1467,1337,600,9.982011000201844,0.5633353605247643,1.3390864856647868
1466,1146,600,11.972900851974995,0.7038851814739199,0.11509835013572918
1461,191,600,45.66408418109061,1.3671171445840231,1.8724291739073735
1460,10,600,52.96597945205852,1.8293646280488842,1.2249853940074458
1463,573,600,26.002323405258185,0.9719562136797079,0.28554391626464143
1462,382,600,35.18144940185025,1.2340451683822025,0.5806096173115549
1490,1908,1000,11.28184961511845,0.6950801175386763,1.3831903785812907
1491,2226,1000,9.220420281562056,0.5514498043732246,0.21687777090318305
1492,2544,1000,8.219602643002215,0.6307282642564528,0.4372726838456385
1493,2862,1000,6.662020996654198,0.6525073099761085,0.6212075097173453
1494,3180,1000,5.921087898106543,0.58163913918116,1.332208802827952
1495,3498,1000,5.339016673399501,0.5752848563846246,1.5886304557907296
1418,384,200,12.140443871679192,0.7354576684471348,0.9185955163888693
1419,448,200,9.258260568440956,0.5928906158554041,0.8031449812568537
1410,-640,200,7.097681092964755,0.5540684299599389,3.368925701067709
1411,-704,200,6.811744797232854,0.6283820952654624,1.8473511885598677
1412,10,200,55.65229607247706,1.7329343254620937,1.6281747532769855
1413,64,200,48.73382400852516,1.6494661640291235,4.452375311404983
1414,128,200,36.42168516414348,1.1654194542625886,0.9958117654363442
1415,192,200,26.37348104930319,1.0271477770229276,0.21031262116448315
1416,256,200,19.621859749694092,0.7720892357937679,0.8327641150205419
1417,320,200,15.785687044787712,0.6867725257075629,0.37077377555907104
1483,-3498,1000,5.47535109992056,0.537614921871538,1.054974833572386
1482,-3180,1000,6.847609419377503,0.5410519648315518,1.6367452623029006
1481,-2862,1000,7.1905849606234415,0.5560738219438555,0.5882941244229964
1480,-2544,1000,8.340909164267405,0.6182864550509395,0.4266106768393331
1487,954,1000,25.525038886615334,0.9147607607806502,0.876846097304777
1486,636,1000,35.29984791742586,1.1297373907888786,1.3952975536303451
1485,318,1000,45.16892944323611,1.49391121769946,0.9822930091243652
1484,10,1000,50.82489419397654,1.712252080827911,3.199759222862293
1489,1590,1000,14.944364411483205,0.7176179633922858,0.6012628916819374
1488,1272,1000,19.5255058185885,0.7586610676873216,1.1063292170674037
1409,-576,200,8.81593904354425,0.6531197433139341,0.321260442942449
1408,-512,200,11.512300090603638,0.6743392363546876,2.865528886716842
