Peff,Peff_err,PeffA,PeffB,PeffC,Mxa,Mya,Mza,Mxb,Myb,Mzb,Mxc,Myc,Mzc,time
9.802873998109632447e-01,1.932599118778464270e-02,9.976463899999998830e-01,2.353609999999999904e-03,0.000000000000000000e+00,5.704468847616968041e-01,0.000000000000000000e+00,8.184672694406951443e-01,1.345776926475900038e-03,0.000000000000000000e+00,1.930897329291508336e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.877193066268304955e-01,2.058997379685562068e-02,9.806034424514814551e-01,2.034401967112838515e-03,2.440608003825382861e-18,5.606671032835008894e-01,2.268294713902872166e-04,8.045094856106117520e-01,1.733656868904591376e-03,-1.224285386303451608e-04,1.271467604193651790e-03,1.499005604604193720e-18,-3.939845622289912359e-19,1.930145219019268757e-18,5.000000000000000104e-03
9.548405123925525206e-01,1.979469387264751190e-02,9.638330710593709938e-01,1.976028041719051290e-03,4.808812241071561312e-18,5.510764011787072647e-01,2.300128578560019254e-04,7.907521678040783097e-01,1.738739408255391946e-03,-1.306885911275382282e-04,1.196772064174853175e-03,2.943679182538333798e-18,-8.102551766836980308e-19,3.809903791518627033e-18,1.000000000000000021e-02
9.725410596242587413e-01,2.216723920464580555e-02,9.473479407685059250e-01,1.940239211827028210e-03,-1.592830089970492519e-21,5.416515537588545426e-01,2.149867935893592301e-04,7.772269404838499929e-01,1.711931530928974699e-03,-1.293323539130358281e-04,1.171832610151088546e-03,4.643554989140221939e-21,-2.605056185896965592e-20,-5.177950084446460059e-21,1.499999999999999944e-02
9.202309178243995857e-01,1.996445161935697654e-02,9.311446351208350070e-01,1.906887160124784431e-03,9.309065368709671462e-18,5.323880337554266484e-01,1.990923812802574994e-04,7.639327946287350901e-01,1.682893456046351916e-03,-1.271981580452005679e-04,1.151417774705089641e-03,5.683793874243380944e-18,-1.591128485100537279e-18,7.385576889724935952e-18,2.000000000000000042e-02
9.355982590770797191e-01,2.062110075133535142e-02,9.152184572347089597e-01,1.874259729817143432e-03,1.495394766087848542e-21,5.232829397734909405e-01,1.837698382064039120e-04,7.508660272985739903e-01,1.654124904186414849e-03,-1.250326095994714248e-04,1.131698345625393532e-03,4.034703440958454706e-20,-1.484926461756890435e-20,-2.629789327191616826e-20,2.500000000000000139e-02
9.214722549218744563e-01,2.108147473597401719e-02,8.995646775736363399e-01,1.842203323990264895e-03,-2.847669994795083382e-21,5.143335510300605096e-01,1.691160424092459538e-04,7.380227698685040139e-01,1.625829379105261799e-03,-1.228982430417923136e-04,1.112345264560655978e-03,3.494126681538196542e-21,-2.404070862119824839e-20,-5.906383249715400431e-21,2.999999999999999889e-02
9.135886425227919272e-01,1.985544772996054169e-02,8.841786379587186495e-01,1.810696242236592424e-03,-1.375976125684295792e-22,5.055372043285972783e-01,1.551152146276116848e-04,7.253992005568727919e-01,1.598016379486555958e-03,-1.207997706584816713e-04,1.093325460148373424e-03,3.203132247506528521e-21,-3.686937174246764559e-20,-2.400206638518105926e-21,3.500000000000000333e-02
8.806959325809090577e-01,2.023869808270763182e-02,8.690557590789647069e-01,1.779728082370445920e-03,1.741312373125044391e-17,4.968912829268880560e-01,1.417429293349083846e-04,7.129915613384666395e-01,1.570679133414658616e-03,-1.187370260729676223e-04,1.074630972772986758e-03,1.060466805943467929e-17,-2.936107827239682145e-18,1.383407815245491898e-17,4.000000000000000083e-02
8.396797300637600658e-01,1.993787971420678956e-02,8.541915398791957159e-01,1.749289543715158626e-03,-1.094932840692286871e-17,4.883932148850255728e-01,1.289748765694351631e-04,7.007961583498218960e-01,1.543809623110002117e-03,-1.167094399792594975e-04,1.056256053800067474e-03,-1.115407910468381666e-17,-1.020774761189464228e-18,-5.572303805814066182e-18,4.499999999999999833e-02
8.571687818780291401e-01,2.037652662655705174e-02,8.395815562836470569e-01,1.719371562664871430e-03,1.923769890575254155e-21,4.800404722275679048e-01,1.167875723726339269e-04,6.888093609173482346e-01,1.517399852997381284e-03,-1.147164183658291127e-04,1.038195228089844758e-03,3.651308099039893541e-20,-1.380443598148620326e-20,-2.310358877322419503e-20,5.000000000000000278e-02
8.259460147579231748e-01,2.056602577700482326e-02,8.252214598847393834e-01,1.689965237166643182e-03,2.242535860874704198e-21,4.718305701866525870e-01,1.051583896244923360e-04,6.770276004865702912e-01,1.491441954742271821e-03,-1.127573743354269727e-04,1.020443128739784242e-03,-2.056746632490666826e-20,-3.424783921091053412e-20,1.706837331207847369e-20,5.500000000000000028e-02
8.134347360842418828e-01,2.074286692361082540e-02,8.111069766491326716e-01,1.661061817905274025e-03,-4.983834432115449273e-21,4.637610664634504998e-01,9.406553245852592089e-05,6.654473695596549998e-01,1.465928193966846947e-03,-1.108317306442619131e-04,1.002994481658729502e-03,1.556683217905574305e-21,-2.026401591271889234e-20,-7.159858115984613849e-21,5.999999999999999778e-02
7.694518174219240336e-01,1.975467380668639514e-02,7.972339056458646045e-01,1.632652705192352924e-03,3.628845795139234436e-21,4.558295605028951925e-01,8.348800690514495109e-05,6.540652206506062383e-01,1.440850968714364830e-03,-1.089389197640362478e-04,9.858441028451755614e-04,-6.847150354340488445e-21,-2.916791255544903149e-20,9.195530203252869636e-21,6.500000000000000222e-02
7.578937582703166864e-01,1.906415362032734193e-02,7.835981177958937227e-01,1.604729446361629784e-03,3.049400356599143292e-21,4.480336927806407576e-01,7.340559217964578000e-05,6.428777652580257573e-01,1.416202807236443140e-03,-1.070783837406684262e-04,9.689868967546360658e-04,4.936378520232883107e-21,-4.027697713234620923e-20,2.764698320912406306e-22,7.000000000000000666e-02
7.850560871787316541e-01,2.005275917213511852e-02,7.701955546432638355e-01,1.577283733254746488e-03,-3.929888001492806754e-21,4.403711441023175355e-01,6.379881295327429348e-05,6.318816728556574391e-01,1.391976365766142698e-03,-1.052495740364721324e-04,9.524178547870440969e-04,9.331132661413920839e-21,3.634250102435297120e-20,-1.129373706307394054e-20,7.499999999999999722e-02
