Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
A35C8_25C_pH6.0,1,640,619,21,1479.807084059937,2.3906414928270387,0.9177967116722827,0.9150033960494962,579.9423989431796,672.1380850155397,1479.807084059937,18001.799127067,1.5461699430615765
