Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
U23C6_25C_pH5.4,1,905,872,33,1907.8950966986345,2.1879530925443054,0.9374009160567693,0.9350291941622497,743.5442870820684,899.6297912000558,1907.8950966986345,30478.003454952326,1.4791731110807502
