Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
U38N3_25C_pH6.4,1,905,872,33,1907.8950966986345,2.1879530925443054,-4.234808874926354,-4.433142621048707,743.5442870820684,899.6297912000558,1907.8950966986345,364.4631814233095,1.4791731110807502
