0.000000000000000000e+00,0.000000000000000000e+00,7.986027002334594727e-02,-6.315430456946979909e+00,2.248506938686897902e-04,0.000000000000000000e+00,-7.746249844412551600e-01,3.657934931134864537e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.615445226430892944e-02,-2.456903445103492345e+00,-2.762258701325156877e-03,0.000000000000000000e+00,-2.863443161647190038e+00,9.637117846098663954e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.035674512386322021e-01,1.505529815515835201e+00,4.630737404856322299e-03,0.000000000000000000e+00,3.722845238179921523e+00,-1.356688642110587040e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.810155838727951050e-02,-6.600605018626661824e+00,5.574050572528984335e-06,0.000000000000000000e+00,-8.023035586435619537e-01,2.998311840083007010e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.907901868224143982e-02,6.078128040875343530e+00,2.430005663098311735e-05,0.000000000000000000e+00,9.383071926712165389e-01,-1.572367762906230412e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.352192164398729801e-01,6.417426967814316541e+00,7.194081450461310787e-04,0.000000000000000000e+00,1.303273602638947537e+00,-8.346279327852365593e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.805079892277717590e-01,-5.663320275650884028e+00,-2.722729058698516221e-04,0.000000000000000000e+00,-1.564535716207432037e+00,6.074043828388495103e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.629284381866455078e-01,4.544542031874518884e-01,6.303596681140376592e-03,0.000000000000000000e+00,4.753536490337078924e+00,-1.478265929320814465e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.720751300454139709e-01,-9.631756013012635065e-02,4.929293027142556821e-03,0.000000000000000000e+00,4.800033445029157519e+00,-1.193231615969675863e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.948765993118286133e-02,6.869893781949363287e+00,-6.812792951417261567e-05,0.000000000000000000e+00,5.854621929363460486e-01,-9.507062228400749854e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.577280327677726746e-01,6.858999798039614681e+00,-1.674192720929870075e-04,0.000000000000000000e+00,6.729174059253426599e-01,-1.442970449610035157e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.649756222963333130e-01,7.170871857957008544e+00,7.731081694914571090e-04,0.000000000000000000e+00,5.805940435767642516e-01,-2.784677422420248627e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.185790449380874634e-01,6.599874786771928292e+00,8.510941265222702473e-04,0.000000000000000000e+00,6.535250354556381147e-01,-4.588815963766916250e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.942647714167833328e-01,4.845689772053737299e-01,6.982598610067879477e-03,0.000000000000000000e+00,4.281726061918277537e+00,-1.319835672411407979e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.100092969834804535e-02,1.510786202490198848e-01,-1.027654872839416089e-02,0.000000000000000000e+00,-4.640111436899412745e+00,1.843864696995823005e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.383159637451171875e-02,-5.422607309923905383e+00,-4.083514367692590678e-03,0.000000000000000000e+00,-1.100265709565393824e+00,1.793042353184217008e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.108607470989227295e-02,-5.910404479192768790e+00,-8.274783411807720701e-03,0.000000000000000000e+00,-1.616363316585428533e+00,3.550627008612043944e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.733800508081912994e-01,7.570285679088936348e+00,1.917936406324920618e-03,0.000000000000000000e+00,9.459859647037753838e-01,-7.696722411428135180e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.080899089574813843e-01,-6.520733676736163886e+00,-2.680546691303267465e-03,0.000000000000000000e+00,-1.011580173241698022e+00,1.103783003840616450e+00,0.000000000000000000e+00
